Name	Vagina
OR52E1	0
OR52S1P	0
OR52E3P	0
OR52J1P	0
AC113331.9	0
OR52A4P	0
OR52A5	0
OR52A1	0
OR51A1P	0
OR52Z1	0
OR51V1	0
AC104389.16	0
CoTC_ribozyme	0
HBD	0.491785
HBBP1	0
BGLT3	0
HBG1	0.0790146
HBG2	0.307334
HBE1	0.362435
OR51AB1P	0
OR51B4	0.0777443
AC104389.28	0.0795858
OR51B3P	0
OR51B2	0
OR51B8P	0
OR51B5	0
OR51B6	0
AC104389.31	0
AC104389.32	0
OR51M1	0
OR51J1	0
OR51Q1	0
OR51K1P	0
OR51I1	0
OR51I2	0
OR51A10P	0
OR52D1	0
UBQLN3	0.0302387
UBQLNL	1.37046
OLFM5P	0.378205
OR52V1P	0.13291
OR52H1	0
OR52H2P	0
OR52B5P	0
OR52T1P	0
HNRNPA1P53	0.127111
AC015691.13	0
OR52B6	0.0625751
OR52U1P	0
OR52P1P	0.0493922
OR56B1	0
OR52N4	1.03327
OR56B2P	0
OR52N5	0
OR52N1	0
OR52N3P	0
OR52N2	0
OR52E6	0
OR52E8	0
OR52E7P	0
OR52E4	0
OR52E5	0
OR52Q1P	0
AC025016.1	0
OR56A3	0
OR56A5	0
OR52L1	0
KRT18P58	0
OR56A4	0
RNA5SP329	0
OR56A1	0
OR56A7P	0
OR52L2P	0
OR52X1P	0
OR56B4	0
RP11-290F24.3	0
OR56B3P	0
OR52B1P	0
OR52B2	0
OR52W1	0
RP11-290F24.6	1.67443
C11orf42	0.272667
CNGA4	0.317542
CCKBR	0.0460715
RP11-304C12.4	0
RP11-304C12.5	2.29372
RP11-304C12.3	0
HPX	2.09298
CTD-2010I16.1	4.53549
RP11-732A19.8	0
RP11-732A19.2	1.93056
RP11-732A19.9	0
RP11-732A19.6	0
RP11-732A19.1	0.182471
GVINP1	1.17087
GVINP2	0
OR2AG2	0
OR2AG1	0
OR6A2	0
RP11-413N10.3	0
RP11-560B16.5	0
OR10A5	0
OR10A2	0
OR10A4	0
OR2D2	0
OR2D3	0
ZNF215	1.28695
ZNF214	1.83312
NLRP14	0.055938
RBMXL2	0.0456128
RP11-324J3.1	0
MIR302E	0
SYT9	0.659709
CTD-2516F10.2	1.10649
CTD-2516F10.4	0
OVCH2	0.419971
RP11-35J10.6	0.104066
RP11-35J10.7	0.227131
RP11-35J10.4	0.125566
OR10AB1P	0.523058
OR5P4P	0
RP11-494M8.4	0.100905
OR5P1P	0
RP11-494M8.1	0
OR5P2	0
OR5P3	0
OR5E1P	0
RNU6-943P	0
OR10A6	0
OR10A3	0
NLRP10	0
COX6CP5	0
CASC23	0
RP11-236J17.6	0
TUB-AS1	0
RP11-236J17.7	0.0356973
RP11-379P15.1	0
LMO1	0.0939952
STK33	1.37913
SCARNA20	0
RP11-152H18.4	0.0964712
SNORA3A	0
RP11-318C2.1	0.0573077
RNA5SP330	0
Y_RNA	0
C11orf16	0.0297038
ASCL3	0
Y_RNA	0
TMEM9B-AS1	4.48101
NRIP3	0.891275
RP11-467K18.2	0.042308
MIR5691	0
KRT8P41	0
RP11-5L12.1	0
Metazoa_SRP	0
PRR13P2	0.104379
SNORA23	0.890476
CTD-2371O3.2	1.10968
CTD-2371O3.3	3.23816
snoU13	0.804999
RPL23AP65	1.47735
RP11-16F15.4	0
RP11-16F15.2	0.398621
RN7SKP50	0
RP11-540A21.2	0.252853
SBF2-AS1	2.76649
RP11-1H15.2	0.188172
RNU7-28P	0
RP11-1H15.1	0.257644
RP11-748C4.1	0
RP11-351I24.3	0.20303
RP11-351I24.1	0.394965
RNU6ATAC33P	0
MTRNR2L8	1.74056
MRVI1-AS1	0.487883
Y_RNA	0
RP11-685M7.5	0
RP11-685M7.3	0.818848
CTD-2003C8.2	0.128667
RP11-179A10.1	0.266142
RP11-179A10.2	0
RP11-179A10.3	0
MTND5P21	0
CTD-3224I3.3	0.13614
CSNK2A3	0.279687
RP11-483L5.1	0.315315
MIR4299	0
RP11-756D7.2	0
RP11-756D7.1	0
MIR8070	0
CTD-2381F24.1	0
RP13-631K18.2	0
RP13-631K18.3	0
RP13-631K18.5	0
MIR6124	0
MICALCL	0.943801
RP11-573E11.2	0
RP11-51B23.3	1.59848
RP11-47J17.3	0
RP11-47J17.1	0
SCARNA16	0
RP11-47J17.2	0
LINC00958	4.61261
CTC-497E21.3	0.709292
RASSF10	2.45249
CTC-497E21.5	0
RP11-413N13.1	0
RN7SKP151	0.150195
RP11-15D14.1	0
RP11-15D14.2	0
PTH	0
HMGN2P36	0
FAR1-IT1	0
RPL39P26	0
Y_RNA	0
CENPUP1	0
RP11-23B7.4	0
RP11-98J9.1	0
RP11-98J9.2	0
RP11-98J9.3	0
RNA5SP331	0
RP11-231N3.1	0
RNA5SP332	0
RP11-21L19.1	0
RP11-140L24.3	0.0934724
RNU7-49P	0
PDE3B	1.79981
RP11-677N16.1	0.0473162
CALCB	0.0442332
CALCP	0
CALCA	0.0717069
OR7E41P	0
INSC	0.777007
snoMBII-202	0
RP11-531H8.1	0
RP11-531H8.2	0
RP11-396O20.1	0
RP11-396O20.2	0
RP11-222N13.1	0
SOX6	1.05811
CTD-3096P4.1	0
AKR1B1P3	0
RN7SL188P	0
RN7SKP90	0
SNORD14A	2.6921
SNORD14B	2.34256
RNU6-593P	0.370676
CTD-3236F5.1	0.335912
RP11-452G18.1	0
NCR3LG1	1.1126
RP1-239B22.5	1.63558
KCNJ11	0.610628
ABCC8	2.05341
SDHCP4	0.0814231
USH1C	0.0826617
OTOG	0
RP11-358H18.3	0
RP11-358H18.2	0
MYOD1	0
KCNC1	0.137806
TPH1	0.739959
HIGD1AP5	0
SAA3P	0
MRGPRX3	0.0319522
RP11-113D6.6	0
RP11-113D6.3	0
MRGPRX4	0
GLTPP1	0
RP11-113D6.9	0
RP11-113D6.10	0
SAA4	0.16986
SAA2	0.456073
RNA5SP333	0
ST13P5	0.705429
RNA5SP334	0
MIR3159	0
AC084117.3	2.08713
LDHC	0.0526342
RP11-613F22.7	0
LDHAL6A	0.0957978
YWHABP2	0.743586
RP11-613F22.8	0.859132
RP11-613F22.6	0.740742
Metazoa_SRP	0.139901
SPTY2D1-AS1	1.87301
RP11-504G3.4	0.794103
RP11-504G3.2	1.75392
RP11-137N23.1	0.37891
TMEM86A	3.89009
IGSF22	0.55902
RP11-1081L13.4	3.72698
PTPN5	0.900206
RP11-1081L13.5	0
RP11-583F24.7	0
RP11-1081L13.3	0
RP11-583F24.6	0
RP11-583F24.5	0
MRGPRX1	0
RP11-583F24.8	0
RP11-583F24.4	0
RP11-583F24.3	0
RP11-589F4.2	0
MRGPRX2	0.311495
CSRP3	0.199961
RP11-428C19.4	0
E2F8	2.31768
PCNAP4	0
RP11-428C19.5	0.0679072
NAV2-IT1	0
RNA5SP335	0
NAV2-AS5	0
NAV2-AS4	0
MIR4486	0
SNORA1	0
RP11-359E10.1	1.26184
MIR4694	0
NAV2-AS3	0
NAV2-AS2	0
RP11-371I20.2	0.110239
DBX1	0
HMGB1P40	0
SLC6A5	0
NELL1	0.397877
RP11-701I24.3	0
RNA5SP336	0
RP11-670N15.2	0
RP11-670N15.1	0
CTD-2302A16.2	0
RNA5SP337	0
CTD-2019O4.1	0
ANO5	0.441855
CTD-3064C13.1	0
CTD-2140G10.2	0
SLC17A6	0
CTD-2140G10.4	0
LINC01495	0
RP11-34N19.1	0
FANCF	4.70942
GAS2	0.792719
RNA5SP338	0
RP11-17A1.3	0.0775095
CCDC179	0
RP11-266A24.1	0.169169
RP11-787P24.4	0
WIZP1	0
MIR8054	0
RP11-787P24.2	0
THAP12P4	0
RP11-713P14.1	0
RP11-945A11.1	0
RP11-945A11.2	0
RNU6-783P	0
RP11-747E23.1	0
RP11-2F20.1	0
Y_RNA	0
LUZP2	0.110245
CTC-830E23.1	0
RP11-54J7.2	0
RPL36AP40	0
RP11-46P12.1	0
RP11-405K6.1	0
RP11-20J1.1	0
RP11-336F14.1	0
CTD-2507G9.1	0.0644511
RP11-430L3.1	0
ANO3	0.159763
RP11-485O14.1	0
SLC5A12	0.0534191
BBOX1-AS1	0.141231
CCDC34	4.43305
RP11-159H22.2	0.277497
RP11-159H22.1	0
BDNF-AS	2.00049
MIR8087	0
RNA5SP339	0
RP11-587D21.1	1.38566
LINC00678	0
BDNF	0.606927
RP11-587D21.4	0
CBX3P1	0
HSP90AA2P	0.363425
RP11-406D1.2	0
KIF18A	0.896484
MIR610	0
METTL15	3.7165
RP11-797J4.1	0.202572
RN7SKP158	0
AC104978.1	0
MIR8068	0
RP11-22P4.2	0.0535235
RP11-960D24.1	0
RP11-115J23.1	0
OR2BH1P	0
RP11-466I1.1	0
CTD-2063L20.1	0
RP11-460B17.3	0
RP11-460B17.1	0
RP11-460B17.2	0
CTD-3012A18.1	0
RP5-1027O15.1	0
HNRNPRP2	0
CTD-3138F19.1	0
RN7SL240P	0
RPL7AP58	0
LINC01616	0
KCNA4	0.0325543
RP11-624D11.2	0
RP4-562D20.2	0
FSHB	0
RPL12P30	0.325581
MPPED2	2.8059
RP4-710M3.2	0
RP5-1024C24.1	0.45143
DCDC1	0.0477142
CYCSP25	0
RP1-296L11.1	0
DNAJC24	3.94626
ELP4	2.12228
Z83001.1	0.051134
PAX6	0.0216689
PAUPAR	0
RP1-17K7.2	0
RP1-17K7.3	0
RP1-17K7.1	0
U3	0
EIF4A2P5	0
THEM7P	0
RP1-65P5.5	0
WT1-AS	3.08375
WT1-AS_2	0.874881
HNRNPA3P9	2.07349
CCDC73	0.0286155
RP1-181J22.1	0.170712
Y_RNA	0
CSTF3-AS1	0
Y_RNA	0
Y_RNA	0
RP1-89D4.1	0.668012
RP1-130L23.1	0
RP1-305G21.1	0
KIAA1549L	0.502134
RP4-541C22.5	1.07395
C11orf91	0.651956
FBXO3-AS1	0
RP11-646J21.6	0
RP11-646J21.7	0
RP11-646J21.3	0
RP11-646J21.4	0
RP11-646J21.2	0
RP13-786C16.1	0
Y_RNA	0
RP1-145M24.1	0
RP1-53C18.3	0
CIR1P3	0
ELF5	1.40242
RP4-594L9.2	0
RP11-350D17.2	0
RP11-350D17.3	1.46222
RP4-743O11.1	0
MIR1343	0
RP4-607I7.1	0.565202
RP1-68D18.2	2.45589
SLC1A2	1.22013
RP1-68D18.3	0
AC090625.1	0
RP4-683L5.1	0.17729
RP5-945I17.2	0
RP1-276E15.1	0
KRT18P14	0
RP11-698N11.2	0
RP5-916O11.3	0
RP5-916O11.2	0
RPL12P31	0
MIR3973	0
RP11-1110F20.1	0.0355342
PRR5L	3.01953
RP11-514F3.4	0
RP11-514F3.5	0
RP11-219O3.2	0
RP11-545D22.1	0.191725
RAG1	0.273404
RAG2	0
CTD-2119L1.1	0
SNORA31	0
RPL7AP56	0
RP11-159D8.1	0
RP11-159D8.2	0
LRRC6P1	0
RP11-63D14.1	0
RP11-277K23.1	0
LINC01493	0
RP11-313M3.1	0
RNU6-99P	0
RP11-810F22.1	0
RP11-40H19.1	0
RP11-454H19.2	0.186796
LRRC4C	1.88628
Y_RNA	0
RP11-407P18.1	0
RNU6-365P	0
RP11-63C8.1	0
RP11-124G5.3	0
RP11-124G5.1	0
RP11-124G5.2	0
LINC01499	0
RP11-375D13.1	0
RP11-375D13.4	0
RP11-375D13.3	0
RP11-148I19.1	0
CTD-2572N17.1	0
CTD-2537L20.1	0
RP11-111A24.2	0
RP11-111A24.1	0
HNRNPKP3	0
RP11-484D2.2	0.299242
Y_RNA	0
RP11-484D2.5	0.161666
RP11-484D2.4	1.33652
RN7SKP287	1.99242
RP11-484D2.3	0.901761
CTBP2P6	0
RP11-472I20.3	0
MIR670	0
MIR670HG	0
MIR129-2	0
RPL23AP63	0
PHBP2	0
RP11-613D13.5	0.779852
SEC14L1P1	1.4504
ALKBH3-AS1	0.427079
RP11-613D13.4	0.0651321
RP11-613D13.8	0.938816
ACCSL	0
CTD-2609K8.3	0.335787
ALX4	0.0958957
RP11-58K22.1	0
RP11-58K22.2	0
RP11-58K22.5	0.195815
RP11-58K22.4	0.202248
RPL34P22	0.255677
RP11-244C20.2	0
RP11-45A12.1	0
RP11-45A12.2	0
AC068858.1	0
CTD-2560E9.3	0.248123
SYT13	0.0240594
CTD-2560E9.5	0
RP11-430H10.1	0.802172
RP11-430H10.2	0.0444295
RP11-430H10.4	0
RP11-430H10.3	0
RP11-958J22.1	0
RP11-958J22.2	0
RP11-958J22.3	0
CHST1	4.35413
RP11-495O11.1	0
MIR7154	0
CTD-2210P24.1	0
CTD-2210P24.2	0
CTD-2210P24.3	0
DKFZp779M0652	1.13043
CTD-2210P24.6	0
C11orf94	0.171945
RP11-702F3.1	0
RP11-702F3.3	0
RP11-702F3.2	0
RP11-702F3.4	0
CTD-2589M5.5	0.229345
CTD-2589M5.4	0
MIR4688	0
CHRM4	0.168277
MIR3160-1	0
HARBI1	2.18083
F2	0.100601
MIR5582	0
SNORD67	0
SNORD67	0
LRP4-AS1	0.403352
CTD-2384B9.1	0
RP11-390K5.3	0.141532
MIR6745	0.468198
RP11-390K5.1	0.711428
RP11-17G12.2	0.815058
RP11-17G12.3	0.120506
RP11-125F14.2	0
MYBPC3	0.342502
RP11-750H9.5	1.36491
MIR4487	0
RAPSN	0.216538
RP11-750H9.7	0
RN7SL652P	0
RNU5E-10P	0
FAM180B	0.216179
C1QTNF4	2.96336
AGBL2	0.77842
RP11-692M12.5	0
RNA5SP340	0
Y_RNA	0
YPEL5P2	0.29128
RP11-793I11.1	0
PTPRJ	3.53369
PTPRJ-AS1	0
MIR3161	0
OR4B1	0
OR4B2P	0
OR4X2	0
OR4X1	0
OR4S1	0
OR4C3	0
OR4C4P	0
OR4C5	0
OR4C2P	0
OR4C10P	0
OR4C9P	0
OR4R1P	0
OR4A47	0
OR4A48P	0
OR4A46P	0
OR4A40P	0
OR4A43P	0
OR4A45P	0
OR4A41P	0
OR4A42P	0
OR4A44P	0
RP11-56P9.5	0
RP11-56P9.10	0
RP11-56P9.6	0
RP11-56P9.4	0
TRIM51CP	0
RP11-56P9.8	0
TRIM51GP	0
TRIM53CP	0
RP11-56P9.11	0
TRIM49B	0
TRIM64C	0
CTD-2132H18.5	0
CTD-2132H18.3	0
UBTFL7	0
RP11-107P7.1	0
RP11-107P7.6	0
RP11-107P7.2	0
TRIM77BP	0
UBTFL9	0
FOLH1	0.586866
CTD-2026G22.1	0
TYRL	0
CBX3P8	0
RP11-61N20.3	0.120991
RP11-707M1.1	0
RP11-707M1.7	0
RP11-707M1.9	0
TRIM51FP	0
RP11-163O19.16	0
RP11-163O19.1	0
RP11-163O19.11	0
RP11-163O19.10	0
TRIM51DP	0
RP11-163O19.3	0
RP11-163O19.8	0
OR4A1P	0
OR4A49P	0
OR4A18P	0
OR4A19P	0
OR4R3P	0
OR4C13	0
OR4C12	0
OR4C48P	0
OR4C45	0
OR4C49P	0
GTF2IP11	0
RP11-347H15.1	0
RP11-347H15.6	0
RP11-347H15.2	0
RP11-347H15.5	0
RP11-347H15.3	0
RP11-347H15.4	0
RP11-574M7.1	0
RP11-574M7.2	0
OR4C50P	0
OR4C46	0
OR4C7P	0
OR4R2P	0
OR4A4P	0
OR4A3P	0
OR4A2P	0
OR4A8	0
OR4A7P	0
OR4A5	0
OR4A6P	0
TRIM48	0
RP11-72M10.2	0
RP11-72M10.4	0
RP11-72M10.8	0
RP11-72M10.7	0
TRIM51HP	0
RP11-72M10.5	0
OR4A11P	0
OR4A12P	0
OR4A16	0
OR4A15	0
OR4A9P	0
OR4X7P	0
RP11-131J4.12	0
OR4A10P	0
OR4A17P	0
OR4A13P	0
OR4A50P	0
OR4A14P	0
OR4A21P	0
OR4C1P	0
OR4C14P	0
OR4C15	0
OR4C16	0
OR4C11	0
OR4P4	0
OR4S2	0
OR4C6	0
OR4V1P	0
OR4P1P	0
RP11-674C21.9	0
OR5D2P	0
OR5D3P	0
OR5D17P	0
OR5D13	0
OR5D15P	0
OR5D14	0
OR5L1	0
OR5D18	0
OR5L2	0
OR5D16	0
OR9M1P	0
RP11-738O11.9	0
RP11-738O11.12	0
RP11-738O11.13	0
TRIM51	0
OR5W1P	0
OR5W2	0
OR5I1	0
OR10AF1P	0
OR10AK1P	0
OR10AG1	0
OR7E5P	0
OR5F1	0
OR5F2P	0
OR5AS1	0
OR5AQ1P	0
OR5J1P	0
OR5BE1P	0
OR8I2	0
OR8I4P	0
OR8H2	0
OR5BN2P	0
OR8H3	0
OR5BN1P	0
OR8J3	0
OR8K4P	0
OR8K5	0
OR5J7P	0
OR5J2	0
OR8V1P	0
RP11-444K7.8	0
OR8J2	0
OR5T2	0
OR5T3	0
OR5T1	0
OR8H1	0
OR8I1P	0
OR8K3	0
FAM8A2P	0
OR8K2P	0
OR8K1	0
RPL5P29	0.111223
OR8J1	0
OR8U1	0
OR8L1P	0
OR5AL2P	0
OR5AL1	0
OR5R1	0
OR5M4P	0
OR5M9	0
OR5M3	0
OR5M2P	0
OR5M8	0
CTD-3051L14.13	0
OR5M7P	0
CTD-3051L14.14	0
OR5M6P	0
OR5M5P	0
OR5M11	0
OR5M10	0
OR5M13P	0
OR5M1	0
OR5AM1P	0
OR5M12P	0
OR5AP1P	0
OR5AP2	0
OR5AR1	0
OR2AH1P	0
RP11-59K5.1	0
OR9G1	0
RP11-100N3.2	0
OR9G3P	0
OR9G4	0
MIR6128	0
OR9G2P	0
OR5G1P	0
OR5G4P	0
OR5G5P	0
OR5G3	0
AP000479.1	0
FADS2P1	0
OR5AK3P	0
OR5AK2	0
OR5AK1P	0
OR5BQ1P	0
OR5AK4P	0
OR5AO1P	0
OR5BP1P	0
LRRC55	0.0592871
APLNR	1.4912
RP11-872D17.4	0
P2RX3	0.0151276
PRG3	0
PRG2	1.63121
RNA5SP341	0
RN7SKP259	0
RTN4RL2	1.91742
RN7SL605P	0.211132
SMTNL1	0.746517
RPS4XP13	0.359573
AP000662.4	0.900522
MIR130A	0
AP000662.9	0.314099
BTBD18	0.0809111
OR5BA1P	0.154677
RP11-734C14.2	0
OR5AZ1P	0
OR5BD1P	0
CYCSP26	0
OR9Q1	0
RNU6-899P	0
OR6Q1	0
VN2R9P	0
RP11-659P15.1	0
RP11-659P15.2	0
OR9L1P	0
OR9I3P	0
OR9I1	0
OR9I2P	0
OR5BL1P	0
OR9Q2	0
OR1S2	0
OR1S1	0
OR10Q1	0
EIF4A2P3	0
OR10W1	0
OR10Q2P	0
OR5BC1P	0
OR5B19P	0
OR5B10P	0
AP000435.3	0
OR5B17	0
OR5B1P	0
OR5B15P	0
OR5B3	0
OR5B2	0
OR5B12	0
RP11-655C2.3	0.099734
OR5B21	0
CMB9-55A18.1	1.01565
CNTF	0.576017
AP001350.4	0.454306
GLYAT	0
AP000445.1	0
AP000445.2	0
TMA16P1	0
GLYATL2	0.500122
GLYATL1P2	0
GLYATL1	0.038064
RP11-780O24.2	0
RP11-142C4.6	0.0560781
RP11-142C4.4	0
GLYATL1P1	0
RP11-142C4.5	0
GLYATL1P4	0
GLYATL1P3	0
FAM111B	1.11914
AP001258.4	3.81594
AP001258.5	0
MPEG1	3.43294
RN7SL42P	0
WARSP1	0
SLC25A47P1	0
RP11-1036E20.9	0
RP11-1036E20.7	0
RN7SL435P	0
OR5AN2P	0
OR5BR1P	0
OR5AN1	0
OR5BB1P	0
OR5A2	0
OR5A1	0
OR4D6	0
OR4D10	0
OR4D8P	0
OR4D11	0
OR4D9	0
OR4D7P	0
AP000442.4	0.406602
MIR3162	0
AP000442.1	4.87018
AP000640.2	0
RN7SKP192	0
OR10V1	0.0137978
OR10Y1P	0
OR10V3P	0.150795
OR10V2P	0.144967
AP000640.10	0.620745
GIF	0.0687877
SRD5A3P1	0
OOSP1	0
RP11-736I10.1	0
OOSP2	0
MS4A3	0
RP11-736I10.2	0
MS4A2	2.39758
AP001257.1	0.104225
MS4A4E	1.41823
MIR6503	0
MS4A4A	4.19272
MS4A6E	0
MS4A14	1.41167
MS4A5	0
MS4A1	0.395493
MS4A12	0
MS4A13	0
RP11-448N3.1	0
LINC00301	0
MS4A8	0.041816
MS4A18	0
MS4A15	0
MS4A10	0
RP11-804A23.1	0
RP11-804A23.2	0
RP11-804A23.4	0
PTGDR2	0.336901
ZP1	0.332167
RP11-881M11.2	0.187155
RP11-881M11.1	0
RP11-881M11.4	0
CD6	2.04253
RNU6-933P	0
RP11-881M11.8	0
CD5	1.43086
AP000437.3	0.200924
PGA3	0.113901
PGA4	0
PGA5	0.250292
VWCE	3.49412
RP11-286N22.14	2.65622
RP11-286N22.6	0.0676575
RP11-286N22.8	0.188742
RN7SL23P	0.811714
RP11-286N22.10	0.0950186
MIR4488	0
LRRC10B	3.34426
SYT7	4.14456
RP11-286N22.16	0.865186
RP11-794G24.1	0.378735
RP11-855O10.2	0.090586
RPLP0P2	0.1397
RP11-855O10.3	0
DAGLA	2.26881
DKFZP434K028	0
MYRF	1.01902
MIR6746	0
RNU6-1243P	0
RP11-810P12.7	0.952446
RP11-810P12.1	0
RP11-810P12.6	0
RP11-810P12.5	0
EEF1DP8	0
SCGB1D1	0
SCGB2A1	0
RP11-703H8.9	0
SCGB1D2	0.263161
SCGB2A2	0.07817
SCGB1D4	0
NPM1P35	0.0405223
RP11-703H8.7	0
ASRGL1	1.07919
RCC2P6	0.0396559
CTD-2531D15.5	0
SCGB1A1	0.178486
CTD-2531D15.4	0.279058
RP11-864I4.3	0.49823
RP11-864I4.4	0.266448
MIR6747	0
RP11-831H9.3	0
METTL12	4.17463
LBHD1	4.3312
GNG3	0.595092
ZBTB3	2.49901
RP11-727F15.11	0.667995
RP11-727F15.12	2.70279
MIR6748	0
MIR6514	0
RP11-727F15.13	1.72851
RNU6-118P	0
RP11-727F15.9	0.93537
RP11-727F15.14	0.262703
SNORD30	0
SNORD28	0
SNORD27	0
SNORD26	0
CHRM1	0.053599
AP000438.2	0.247526
RN7SL259P	0
SLC22A6	0
SLC22A8	0
RP11-959F10.4	0
RP11-959F10.5	0
SLC22A24	0
RPL29P22	0
SLC22A10	0.0366696
SLC22A25	0.0814143
RP11-959F10.6	0.0410188
CCND2P1	0.0718585
AP000438.4	0
SLC22A9	0
HRASLS5	0.728132
CMB9-14B22.1	0
LGALS12	0.16256
HRASLS2	0.282777
RP11-697H9.3	0
IMMP1LP1	2.29324
RP11-697H9.2	0
RP11-697H9.5	0
RN7SL596P	0
RP11-466C23.5	0.37603
RNU6-1306P	0
RCOR2	1.2276
RNU6-45P	0
RP11-21A7A.2	0.141079
RP11-21A7A.4	0.17347
FLRT1	2.26618
RP11-21A7A.3	0
RP11-783K16.14	3.7106
RP11-783K16.13	2.85359
KCNK4	0.117443
Y_RNA	0
TEX40	0.4781
AP003774.1	0.282873
MIR7155	0
MIR1237	0
AP003774.6	0
AP003774.5	0
AP003774.4	0.199833
AP005273.1	0
AP006288.1	0
SLC22A11	0.030458
SLC22A12	0.014238
AP001092.4	0.11317
AP001462.6	1.29426
AP001187.11	0
MIR194-2HG	0.0434101
MIR6750	0
MIR6749	0
GPHA2	0.137481
MAJIN	0.0623101
BATF2	1.56459
MIR6879	0
AP000436.4	0.328044
CDCA5	3.19345
TMEM262	0
AP003068.9	0
RP11-399J13.2	0.344581
MIR6751	0
HIGD1AP10	0
RNU2-23P	0
PDCL2P2	0
SPDYC	0
PGAM1P8	1.82451
AP003068.23	3.47958
SLC22A20	1.0421
TIGD3	0.216962
RP11-867O8.5	0.0767536
SLC25A45	3.66792
mascRNA-menRNA	0
CMB9-22P13.1	4.79729
CMB9-22P13.2	0
SNRPGP19	0
RP11-856B14.10	0
SSSCA1-AS1	4.80204
MIR4690	0
MIR4489	0
RN7SL309P	0
KRT8P26	0.354984
RP11-770G2.2	0.398242
OVOL1-AS1	1.32358
SNX32	0.739449
CTSW	3.93
TSGA10IP	0.029955
RP11-1167A19.6	0.119312
CATSPER1	0.167848
GAL3ST3	0.223251
RP11-1167A19.2	1.88005
RP11-755F10.1	2.58993
RP11-867G23.2	0
RP11-867G23.3	1.51176
CNIH2	1.21831
TMEM151A	0.118626
RP11-867G23.13	0.0857992
RP11-867G23.12	0
RP11-867G23.8	1.41935
Metazoa_SRP	0
BRD9P1	0
RNU1-84P	0
RP11-867G23.10	2.37789
NPAS4	0.910305
SNORA43	0
CTD-3074O7.7	0.118478
CTD-3074O7.5	2.08082
ACTN3	0.385274
CTD-3074O7.2	0
CCDC87	0.142943
RNU4-39P	0.248183
RN7SL12P	0.468218
C1QBPP2	0.262787
FTLP6	0
RNU7-23P	0
MIR3163	0
C11orf86	0
SYT12	0.323024
MIR6860	0
RP11-157K17.5	0.381946
CTC-1337H24.3	0.473131
RN7SKP239	0.589936
CTC-1337H24.4	3.39107
RNU6-1238P	0
CARNS1	1.70262
GPR152	0
CABP4	0.632338
MIR6752	0
CABP2	0
RP11-715F10.6	0
C11orf72	0.0271202
RP11-655M14.12	0
DOC2GP	3.54282
TBX10	0.037207
ACY3	0.212366
AP003385.2	0
RPL37P2	1.76242
UNC93B5	0
OR7E145P	0
OR7E11P	0
RP11-655M14.14	0
RP11-655M14.4	0
ALG1L8P	0
FAM86C2P	2.84686
ENPP7P7	0.0697564
RP11-119D9.4	0
RP11-119D9.1	0.321842
RNU6-46P	0
RPS3AP40	0.0557108
RP5-903G2.2	0.318841
RP5-901A4.4	0.313089
RP5-901A4.5	0
OR7E1P	0
RP5-901A4.1	0.982384
MIR7113	0
MIR6753	1.99724
CTD-2655K5.1	0.0649096
NDUFA3P2	0
CTD-2007L18.5	0.734985
GAL	0.181481
TESMIN	1.22894
RP11-757G1.6	0.225394
RP11-757G1.5	0.343051
MRGPRD	0.25265
MRGPRF-AS1	3.09836
MIR3164	0
RP11-554A11.7	0.191665
RP11-554A11.8	0.155375
IFITM9P	0.236047
RP11-211G23.2	1.5853
RP11-211G23.1	0
AP000439.1	0
AP000439.2	0
AP000439.5	0
AP000439.3	0.4239
FGF19	0
RP11-300I6.5	0
FGF4	0
FGF3	0
RP11-643C9.1	0
RP11-643C9.2	0
RP11-626H12.1	0.134658
RP11-626H12.2	0
RP11-626H12.3	0
ANO1-AS2	0
RNU6-1175P	0
RP11-805J14.3	0
H2AFZP4	0
AP000487.6	0.833094
MIR548K	0
CTA-797E19.1	0.13065
CTA-797E19.2	0
AP000487.4	0.195587
AP000487.5	1.02716
SHANK2	0.468157
AP001271.3	0
RP11-826F13.1	0
SHANK2-AS1	0
SHANK2-AS2	0
Y_RNA	0
CMB9-52H4.1	0
SHANK2-AS3	0
MIR3664	0
FLJ42102	0
MIR6754	0
RP11-684B2.3	0.228854
KRTAP5-7	0.112928
KRTAP5-8	0.216665
KRTAP5-9	0.727921
KRTAP5-10	0.298559
AP000867.14	0
KRTAP5-11	0
KRTAP5-14P	0
OR7E87P	0
UNC93B6	0
OR7E4P	0
RP11-684B2.5	0
RPS3AP41	0
SNRPCP14	0
RP11-167J8.3	0
ENPP7P8	0.033852
FAM86C1	3.30261
ALG1L9P	0.760341
ALG1L9P	0.199933
ZNF705E	0.296679
DEFB108B	0
RNA5SP342	0
CTD-2313N18.8	0
RP11-849H4.2	1.43483
CTD-2313N18.7	0
OR7E128P	0.451345
OR7E126P	0.396278
RP11-757C15.4	0
RP11-849H4.4	4.65917
RNU6-72P	0
MIR3165	0
LRTOMT	3.54548
FOLR3	0.124242
RPEP6	0
RP11-807H22.5	0
RP11-807H22.7	0
RP11-807H22.6	0
FOLR1	0.154097
PHOX2A	0.016523
AP000593.5	0
AP000593.6	0
CLPB	4.42668
AP000593.7	0.989795
RP11-45F15.1	0
RP11-45F15.2	0
RP11-7N14.1	0
ART2BP	0
ART2P	0
RP11-169D4.3	0
RP11-169D4.4	0
LINC01537	1.35807
RP11-169D4.2	0.959223
MIR139	0
RNU7-105P	0
