Name	Pancreas
RP11-339B21.8	0
ODF2-AS1	0.308533
RP11-216B9.6	0.415127
RNU7-171P	0
RP11-216B9.8	0
RP11-216B9.9	0.767068
VTI1BP4	0
HMGA1P4	0.359999
PKN3	3.97519
RN7SL560P	0
RP11-545E17.3	1.74996
Metazoa_SRP	0.575651
KYAT1	1.44121
RP11-167N5.5	0.67951
RP11-247A12.1	0.672054
RP11-247A12.7	0.105676
IER5L	2.26989
RP11-247A12.2	0.0536616
RP11-344B5.4	0
RP11-344B5.3	0
RP11-344B5.2	1.98622
C9orf106	0.0475278
RP11-65J3.15	0
LINC01503	0.411925
RN7SL159P	0
RP11-65J3.6	0
RP11-65J3.3	0.0880587
RP11-65J3.2	0.128283
RP11-65J3.14	0.0194149
RP11-492E3.2	0.0279355
C9orf50	0.0254502
RP11-483H20.4	0.192948
PRRX2	0.433679
PRRX2-AS1	0
PTGES	0.752501
UBE2V1P4	0
MIR6855	0
RP11-409K20.7	0.0761969
FNBP1	3.60846
RP11-409K20.6	0
RP11-138E2.1	0
Y_RNA	0
RP11-88G17.6	0
NCS1	2.44613
HMCN2	0.242544
RN7SL665P	0
MIR6856	0
RP11-57C19.2	0
PRDM12	0.0293617
RP11-57C19.6	0
QRFP	0.156213
FIBCD1	0.00518473
RP11-83J21.3	0
LAMC3	2.34028
SNORA31	0
AIF1L	3.47301
RNU6-881P	0
RP11-544A12.4	0.0222869
RP11-544A12.8	0.060654
RP11-544A12.5	0
FAM78A	0.510089
PLPP7	1.19474
SNORD62A	0
SNORD62B	0.196773
RP11-334J6.6	0.273491
RP11-40A7.2	1.26948
RN7SL328P	0
EIF4A1P3	0
SNORA67	0
RP11-323H21.3	0
MED27	3.6752
NTNG2	0.463019
TTF1	4.25521
CFAP77	0.0362798
RNU5D-2P	0
BARHL1	0.0557428
DDX31	3.63777
GTF3C4	3.10891
AK8	0.349533
RP11-295G24.5	0.409607
SPACA9	2.78508
GFI1B	0.0300158
MIR548AW	0
RP11-415H23.4	0
RNU7-21P	0
MIR6877	0
GBGT1	1.43981
OBP2B	0.0159725
LCN1P1	0.0556158
Y_RNA	0
LCN1P2	0
Y_RNA	0
MED22	4.77382
SNORD36C	0
STKLD1	0.259338
ADAMTS13	2.27409
SLC2A6	1.28803
TMEM8C	0.0253562
ADAMTSL2	3.75798
FAM163B	0.0817034
LL09NC01-254D11.1	0.00752279
DBH	1.50839
LINC00094	4.08598
RP11-374P20.4	0.241022
ARF4P1	0
LL09NC01-251B2.3	0.413869
RNU6ATAC	0
LL09NC01-139C3.1	0.244684
RP11-145E17.2	0
RP11-145E17.3	0
MIR4669	0
RP11-473E2.2	0
RP11-473E2.4	0
RP11-473E2.3	0
COL5A1	3.19118
COL5A1-AS1	0
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
RP11-263F14.3	0
FCN2	0.170959
FCN1	0.240607
RP11-447M12.2	0
RP11-447M12.3	0
OLFM1	2.57173
RP11-399H11.3	0
RP11-399H11.2	0
C9orf62	0
RP11-555H7.2	0
SOCS5P2	0
PPP1R26-AS1	0.59769
C9orf116	1.54925
RP11-426A6.5	0.630695
LCN1	0
OBP2A	0
PAEP	0
LINC01502	0
RP11-98L5.4	0
RP11-98L5.5	0
GLT6D1	0
LCN9	0
SOHLH1	0
KCNT1	0.105979
CAMSAP1	4.05541
RP11-432J22.2	0.369052
RP11-83N9.5	0.254148
RP11-83N9.6	0.0399995
LHX3	0
CCDC187	0.304404
WI2-1959D15.3	0.0212456
DKFZP434A062	0.0532701
DNLZ	3.8236
CARD9	0.658143
INPP5E	4.58977
C9orf163	0.364084
MIR4673	0
RP11-413M3.4	0.102093
MIR4674	0
NALT1	0.899657
LINC01451	0.204158
HSPC324	0.291703
MIR126	0
RP11-216L13.21	0.0417118
LCN10	2.76071
LCN6	1.8422
MIR6722	0
LCN8	0
LCN15	0
ATP6V1G1P3	0
CCDC183	3.23223
CCDC183-AS1	1.54518
NCLP1	0.29091
MIR4292	0
C9orf172	4.95554
TRAF2	3.16482
MIR4479	0
RP11-229P13.2	0.0786532
RP11-229P13.25	0.0580558
C8G	0.427466
LCN12	1.32269
PRR31	0
LCNL1	0.160388
CLIC3	0.332002
C9orf139	0.180046
FUT7	0.0713381
ENTPD2	1.50806
RP11-229P13.15	0.0832975
RP11-229P13.22	0
SAPCD2	0.20721
MAN1B1-AS1	0.783668
SNORD62	0
GRIN1	0.124414
LRRC26	0.302999
MIR3621	0
TMEM210	0.0219735
RNF208	4.65342
CYSRT1	0.848965
RNF224	0.61189
SLC34A3	0.270286
FAM166A	0.331396
STPG3-AS1	1.34463
STPG3	0.769545
TOR4A	2.53805
RP13-122B23.9	0
RP13-122B23.8	0.503556
NRARP	4.64426
EXD3	3.06716
ENTPD8	1.64146
EHMT1	2.60177
Metazoa_SRP	0
SETP5	0
RP11-188C12.2	0.229797
MIR602	0
RP11-188C12.3	0
CACNA1B	0.150542
RP11-424E7.5	0
RP11-424E7.3	0
TUBBP5	0.947699
RP11-424E7.6	0
RP11-885N19.6	0
FAM157B	0.0351736
RNU6-785P	0
SEPT14P9	0
RP11-631M21.1	0
FAM166AP7	0
TUBB8	0.0855287
IL9RP2	0
RP11-631M21.7	0.0770143
RNA5SP297	0
DIP2C	3.53232
RNA5SP298	0
RN7SL754P	0
RP11-490E15.2	0
RP11-809C18.3	0.0358796
MIR5699	0
PRR26	1.84525
RP11-164C1.2	0
RP11-363N22.2	0
RP11-363N22.3	0.0459557
IDI2	0
IDI2-AS1	1.42289
LINC00200	0
ADARB2	0.538781
RP11-29A19.2	0
RP11-398B16.2	0
ADARB2-AS1	0
LINC00700	0
RP11-69C17.2	0
MIR6072	0
RNU6-889P	0
RP11-69C17.3	0
RP11-69C17.4	0
RNU6-576P	0
LINC00701	0
RP11-446F3.2	0
RP11-526P5.1	0
RP11-526P5.2	0
RP11-89K18.1	0
RP11-118K6.2	0
RP11-118K6.3	0.287994
PFKP	4.13114
PITRM1-AS1	0.449018
RP11-298E9.5	0
RP11-298E9.6	0
RP11-195B3.1	0
RP11-482E14.1	0
RP11-482E14.2	0
RP11-184A2.3	0
RP11-184A2.2	0
RP11-464C19.2	0
RP11-464C19.3	0
MIR6078	0
RP11-433J20.2	0
RP11-433J20.1	0
LINC00702	0.1125
LINC00703	0
RP11-34C15.2	0
RNU6-163P	0
LINC00704	0.0186574
LINC00705	0
AKR1E2	0.601246
AKR1C6P	0.0210683
U8	0
AKR1C1	2.2469
AKR1C2	1.00233
RP11-499O7.7	0.352507
U8	0
U8	0
AKR1C5P	0
AKR1C8P	0
AKR1C4	0.0308876
ARL4AP3	0
RP11-445P17.3	0
RP11-445P17.8	0
AKR1C7P	0
RPL26P28	0
XXyac-YR21CG7.1	0
UCN3	1.85342
TUBAL3	0.0320371
CALML5	0.326247
CALML3-AS1	0.0133366
CALML3	0.0505106
RP13-463N16.6	0
RP11-336A10.5	0
RP11-336A10.4	0
RP11-336A10.7	0
RN7SL445P	0
RP11-336A10.2	0.0816679
NRBF2P5	0.650583
RP11-318E3.9	0.167434
ANKRD16	2.70959
RP11-536K7.3	0.809913
IL2RA	0.0677447
SNORA14	0
RP11-536K7.5	0
RPL32P23	0
RN7SKP78	0
MIR3155A	0
RP11-414H17.5	0.0727043
Y_RNA	0
RP11-563J2.2	0.304722
SDCBPP1	0
RP11-563J2.3	0.295631
PRKCQ	2.36623
PRKCQ-AS1	0.996295
RP11-554I8.1	0.121906
LINP1	0
LINC00706	0
LINC00707	0
RP11-799O21.2	0
RP11-393K12.2	0
RP11-393K12.4	0
SFMBT2	0.706218
COX6CP17	0
RP5-1031D4.3	0.0348893
RP5-1031D4.2	0
RNU6-535P	0
RP11-385N23.1	0.230094
ITIH5	3.23977
ITIH2	0.166742
KIN	2.32791
TAF3	2.61289
RP11-401E9.3	0
GATA3-AS1	0
RP11-379F12.4	0
GATA3	0.10389
PRPF38AP1	0
LINC00708	0
RP5-1119O21.2	0
RP11-543F8.2	0
RP11-543F8.3	0
KRT8P37	0
CHCHD3P1	0
RNA5SP299	0
RP11-575N15.1	0
RP11-428L9.1	0
RP11-428L9.2	0
LINC00709	0
HSP90AB7P	0
RP5-1051H14.2	0
RP5-933E2.1	0
ELOCP3	0
Y_RNA	0
CUX2P1	0
RP11-271F18.1	0
RP11-271F18.3	0
RP11-271F18.4	0
RP1-186E20.1	0
SFTA1P	0
CELF2	1.00053
LINC00710	0
RP1-251M9.2	0
RP1-251M9.3	0
RP11-397O4.1	0
CELF2-AS2	0
RP3-323N1.2	0
CELF2-AS1	0.0449667
RP11-544P1.3	0
USP6NL	1.04474
RP11-138I18.1	0
RP11-138I18.2	0
PROSER2	3.51512
PROSER2-AS1	0.177504
RNU6-1095P	0.267718
RNU6-88P	0
SEC61A2	2.13319
MIR548AK	0
RP11-186N15.3	0.688586
RN7SL198P	0
SNORD45	0
RNU6ATAC39P	0
MIR4480	0
MIR4481	0
MIR548Q	0
CCDC3	1.78421
RNA5SP300	0
RPL5P25	0
SNRPGP5	0
RP11-730A19.9	0.214721
RP11-730A19.5	0.0864958
BTBD7P1	0.0741994
RPL36AP36	0
MCM10	0.0420144
RNU6-6P	0
UCMA	0
C8orf59P1	0
RP11-445K13.2	0
BEND7	3.37656
Y_RNA	0
RP11-214D15.2	0
RPL6P24	0
RP11-295P9.3	3.41935
FRMD4A	3.85701
RP11-295P9.12	0.681779
RP11-295P9.6	0
RNA5SP301	0.2951
RP11-353M9.1	0.0850796
NUTF2P5	0
RP11-142M10.2	0
RP11-397C18.2	0
MIR4293	0
Metazoa_SRP	0
MIR1265	0
RP11-7C6.1	0
RNA5SP302	0
RPSAP7	0.290874
CDNF	3.24453
HSPA14	4.92084
RP11-398C13.8	2.5307
RP11-398C13.6	0.742527
SUV39H2	1.32842
DCLRE1C	0.974394
MEIG1	0.0823746
OR7E110P	0
OR7E26P	0
OR7E115P	0
DCLRE1CP1	0
OLAH	0.0314198
ACBD7	0.102719
GAPDHP45	0
C10orf111	0.114886
RPP38	4.60039
NMT2	3.18681
PPIAP30	0
RP11-455B2.9	0
RP11-25G10.2	0.142952
ITGA8	0.288611
MINDY3	4.45246
SNORA31	0
FTLP19	0
RNU6-1075P	0
RP11-461K13.1	0
PTER	4.093
RNU2-18P	0
C1QL3	0.329713
RP11-197M22.2	0.173218
uc_338	0
CUBN	0.364067
RP11-406H21.2	0.310218
TRDMT1	0.620784
VIM-AS1	2.6103
RP11-124N14.3	0.53694
ST8SIA6	0.01737
ST8SIA6-AS1	0.0158549
Y_RNA	0
PRPF38AP2	0
HACD1	0.654907
AC069542.1	0
STAM-AS1	0.277314
RP11-390B4.3	0.0552836
TMEM236	0.337073
MRC1	1.94036
MIR511	0
RP11-457D2.3	0
SLC39A12	0.011244
SLC39A12-AS1	0
CACNB2	3.17266
RP11-109I13.2	0.0156501
RP11-383B4.4	0.685842
AIFM1P1	0
RP11-139J15.5	0
RP11-288D15.1	0
MALRD1	0.010212
UBE2V2P1	0
RP11-49L2.1	0
HMGN1P20	0
RP11-265G8.3	0
U3	0
RNA5SP303	0
RP11-354E11.2	0.0303124
MTND1P37	0
MTND2P16	0
RNU6-1212P	0
PLXDC2	1.27844
RP11-575A19.2	0
AMD1P1	0
RP11-51E20.1	0
MIR4675	0
NEBL	3.28892
MTND1P21	0
RP11-56H7.2	0
EIF4BP2	0
NPM1P30	0
C10orf113	0
NEBL-AS1	0.951909
RP11-565H13.3	0
LUZP4P1	0
RNU6-15P	0
RP11-275N1.1	0
RNMTL1P1	0
RP11-275N1.3	0
Metazoa_SRP	0
Y_RNA	0
CASC10	0.142909
MIR1915	0
SKIDA1	0.330578
RNU6-306P	0
HNRNPRP1	0
RNU6-1141P	0
RN7SKP219	0
RP11-399C16.3	0.157997
RN7SKP37	0
ADIPOR1P1	0
RP11-108B14.1	0
EBLN1	0
RP11-108B14.5	0
PSME2P6	0
RP11-573G6.4	0.140782
RP11-573G6.6	0.0799739
RPL31P45	0
RP11-573G6.9	0
RP11-573G6.10	0
SPAG6	0.0864266
RP11-301N24.3	0
PIP4K2A	3.61618
RP11-142L16.2	0
RNU6-413P	0
ARMC3	0.123012
RNA5SP304	0
MSRB2	3.8014
YWHAZP3	0.223656
SNORA40	0
C10orf67	0.0277317
RP11-215C7.3	0
RP11-371A19.2	0
MIR1254-2	0
OTUD1	4.71246
NUP35P1	0
AC063961.1	0
MIR603	0
RP11-144I2.1	0.0374092
RNA5SP305	0
PRTFDC1	1.75517
RP11-129O7.2	0
RN7SKP241	0
RP11-165A20.3	0.219764
ENKUR	0.0328135
THNSL1	2.13396
LINC01516	0
GPR158-AS1	0
GPR158	0.0712901
RP11-20I6.1	0
RN7SKP220	0
GPN3P1	0
LINC00836	0
HIRAP1	0
RNA5SP306	0
RNU6-632P	0
RP11-435M3.2	0
MYO3A	0.364346
GAD2	1.29962
APBB1IP	1.45554
RNA5SP307	0
RP11-128B16.5	0
LINC00264	0.0564306
RP13-16H11.7	0
LINC00202-2	0
RP13-16H11.9	0
RP13-16H11.8	0
PDSS1	1.16538
HSPA8P3	0
RP13-16H11.5	0
SNORA57	0
RNU6-946P	0
LINC00202-1	0.181659
ANKRD26	1.43909
RNU6-490P	0
MASTL	1.95541
RNU2-24P	0
ACBD5	4.87117
RNU7-12P	0
RP11-85G18.6	0
LRRC37A6P	0.121875
ARMC4P1	0
RP11-748L13.7	0
RNU6-666P	0
RP11-748L13.2	0
RNU6-452P	0
RP11-748L13.6	0
FAM210CP	0
TRIAP1P1	0
PTCHD3	0.518651
MKX	0.0640579
MKX-AS1	0
RN7SKP132	0
ARMC4	0.0355945
RPL36AP55	0
RP11-218D6.4	0
MRPS21P5	0
MPP7	4.57987
MIR8086	0
RP11-351M16.4	0.0806839
ZNF101P1	0
U3	0
RP11-351M16.3	0
RPSAP10	0
RN7SKP39	0
RNU4ATAC6P	0
TPRKBP1	0
RNU6-1067P	0
BAMBI	3.22513
RP11-478H13.1	0.498811
RNU6-270P	0
LINC00837	0.0121494
LINC01517	0.0286217
RP11-478H13.4	0.0727506
C10orf126	0
RNA5SP308	0
RPL21P93	0.158436
LYZL1	0
SVIL-AS1	3.71576
MIR604	0
SNORD115	0
MIR938	0
CKS1BP2	0
RNU6-908P	0
RP11-224P11.1	0
RNU6-598P	0
EEF1A1P39	0
RP11-305E6.4	0.510166
MTPAP	2.98573
DNM1P17	0
GOLGA2P6	0
RN7SL241P	0
MIR7162	0
NIFKP1	0
RP11-449I17.9	0
CCND3P1	0
MAP3K8	2.60392
HNRNPA1P32	0
RP11-253D19.1	0
RN7SL63P	0
RP11-253D19.2	0
LYZL2	0
SVILP1	0.0648525
RP11-14C22.6	0
ZNF438	1.49638
RP11-330O11.3	0.265057
DDX10P1	0.0302923
RP11-192P3.4	0
ZEB1-AS1	1.02944
RNA5SP309	0
ZEB1	2.08049
SPTLC1P1	0
RP11-472N13.2	0
GLUDP5	0
RP11-472N13.3	0.0621067
Y_RNA	0
HMGB1P7	0
RPL34P19	0
RN7SL825P	0
Y_RNA	0
RPS4XP11	0.337997
RP11-241I20.4	0
RP11-241I20.5	0
RNU7-22P	0
PPIAP31	0.455208
RPS24P13	0
RP11-166N17.1	0.223054
RP11-166N17.3	0.148031
RP11-135A24.4	0
RP11-135A24.2	0
RNU6-1244P	0
CCDC7	0.487613
C1DP1	0.183441
RP11-479G22.8	1.07714
AK3P5	0.0863103
RP11-462L8.1	0.0866647
MTND4LP11	0
RN7SL847P	0
RP11-479G22.7	0
RPL7AP53	0.0771084
RP11-342D11.3	0
RP11-342D11.2	0.123775
RN7SL398P	0
RP11-90B22.1	0.119567
RP11-476F14.1	0
RP13-259N13.2	0
LINC00838	0
RPL23P11	0
RP11-490O24.2	0
Y_RNA	0
ELOBP4	0
RPL37P18	0
RPS12P16	0
PARD3-AS1	0.290882
SS18L2P1	0
RNU6-847P	0
RNU6-193P	0
PRDX2P2	0
RP11-297A16.4	0.641459
MIR3611	0
RP11-297A16.2	0
CREM	2.56356
RNU7-77P	0
ATP6V1G1P4	0
RP11-324I22.3	0.547903
RP11-324I22.2	0
RNU6-794P	0
RNU6-1167P	0
RP11-324I22.4	0.984921
RP11-425A6.5	0.0122486
GJD4	0
FZD8	3.39819
RPL7P37	0
PCAT5	0
RP11-309N24.1	0
RP11-810B23.1	0.163044
MTND5P17	0
MTND4P18	0
RP11-92J19.3	0
SNORA40	0
NAMPTP1	0.328138
Y_RNA	0
RP11-322I2.1	0
MKNK2P1	0
ARL6IP1P2	0
ANKRD30A	0
RNU6-811P	0
RP11-20F24.2	0
ATP8A2P1	0
RN7SL314P	0
Y_RNA	0
LINC00993	0
TMEM161BP1	0
VN1R53P	0
TACC1P1	0
MTND1P18	0
MTRNR2L7	0
RP11-258F22.1	0.170948
RP11-258F22.2	0
ZNF33BP1	0.0521153
ZNF248	3.18509
TLK2P2	0.0513333
RP11-162G10.5	0.31951
ZNF37CP	0.181948
ZNF33CP	0
ZNF25	3.98509
RP11-393J16.4	0
Y_RNA	0
RNU6-795P	0
RP11-1021O19.2	0
EIF3LP3	0.143098
FXYD6P2	0
ZNF37A	4.41782
RP11-508N22.12	0.384482
RP11-508N22.6	0
RP11-508N22.9	0
RP11-672F9.1	0
RP11-508N22.11	0
HSD17B7P2	3.28507
SEPT7P9	0.145475
RP11-291L22.9	1.54496
RNU6-1118P	0
CICP9	0.0193559
RP11-291L22.4	0
ABCD1P2	0
RP11-453N3.7	0
PABPC1P12	0
SLC9B1P3	0
ACTR3BP5	0
CHEK2P5	0
RP11-453N3.1	0
RP11-96F8.1	0
KSR1P1	0
IGKV1OR10-1	0
AL031601.4	0
AL031601.5	0
PABPC1P8	0
RP11-313J2.1	0.358036
CCNYL2	0
LINC00839	0.131341
FXYD6P1	0
EIF3LP2	0.354954
AL022345.10	0.138593
AL022345.7	0.185299
AL022345.11	0
RNU6-1170P	0
VN1R54P	0
LINC01518	0
CUBNP1	0
AL022344.5	0
RSU1P1	0
DUXAP3	0
AL022344.7	0.343918
RP11-124O11.1	0
LINC01264	0
MIR5100	0
RET	0.437524
RP11-351D16.3	0.382051
CSGALNACT2	4.97608
RASGEF1A	1.34337
RP11-168L22.2	0
RNU6ATAC11P	0
FXYD4	0
U3	0
RP11-517P14.2	0.724753
ZNF487	0.45098
RNU7-193P	0
RP11-517P14.7	0.0467684
ZNF239	2.88728
CAP1P2	0.0488038
ZNF485	2.78246
ZNF32-AS3	0
RP11-402L1.4	0
RPL21P88	0
ZNF32-AS1	2.00243
ZNF32-AS2	1.75939
RP11-402L1.11	0
RP11-272J7.6	0
UQCRHP3	0
ELOCP30	0
RP11-272J7.4	0
HNRNPA3P1	0.0270178
LINC00619	0
LINC00840	0.0344006
RP11-168P8.5	0
RP11-168P8.3	0
LINC00841	0
RP11-20J15.2	0
RP11-20J15.3	0.518305
C10orf142	0.583954
RPL9P21	0.0606114
RP11-733D4.2	0
RP11-733D4.1	0
EIF2AP4	0
TMEM72-AS1	0.163488
RP11-285G1.2	0.034045
TMEM72	2.24331
RP11-285G1.9	0.13035
RP11-285G1.14	0.341259
C10orf25	0.71481
CEP164P1	0.178027
DUXAP4	0
RPS19P7	0
RSU1P2	0
CUBNP3	0
ANKRD54P1	0
ANKRD30BP3	0
MIR3156-1	0
RP11-445N18.5	0
RP11-432I13.5	0
RP11-432I13.6	0
RNU6-1207P	0
CUBNP2	0
OR6D1P	0
OR13A1	0.078893
RP11-67C2.2	0.919608
ZFAND4	1.22142
AGAP10P	0.191751
FAM21FP	0.282934
RP11-671E7.1	0.0993291
RP11-175I17.6	0
FAM25E	0
AGAP4	2.10126
PARGP1	1.27585
RNA5SP310	0
RPL35AP25	0
SNORA74	0
MSMB	0.181141
RPL23AP61	0
AGAP7P	0.080118
ANTXRLP1	0
ANTXRL	0.0100554
AGAP14	0.182388
FAM25BP	0
ANXA8L1	0.0327338
HNRNPA1P33	0
NPY4R	0
GPRIN2	3.59746
SYT15	0.18286
RP11-38L15.3	0.114086
RP11-38L15.2	0
FAM35BP	0.0436524
RP11-38L15.8	0.126403
RHEBP1	0
RN7SL248P	0
CTSLP2	0.788341
GLUD1P2	0.830755
DUSP8P3	0.43193
BMS1P1	3.09834
RNA5SP311	0.670024
AGAP13P	1.4715
FRMPD2B	0
PTPN20	1.30766
GDF2	0
RBP3	0
ZNF488	0.0338502
ANXA8	0.0287142
RP11-144G6.13	0
FAM25G	0
RP11-144G6.4	0
RNA5SP312	0
BMS1P2	0.991867
GLUD1P8	0.435843
DUSP8P4	0.0719088
CTSLP2	2.61074
RP11-342C24.8	0.0839683
FAM35DP	0.211791
RN7SL453P	0
RHEBP2	0.301946
ABC7-42404400C24.1	0.355956
CH17-360D5.2	0.0310817
CH17-360D5.1	0
CH17-360D5.3	0
FAM25C	0
AGAP12P	1.46304
RNA5SP315	0
BMS1P7	0.236922
PTPN20CP	0.144971
FRMPD2	0.0204418
RPS6P14	0
MAPK8	3.91565
RP11-541M12.6	0.0290349
ARHGAP22	0.518096
ARHGAP22-IT1	0
RP11-541M12.3	0
RP11-534L6.5	0
RP11-534L6.2	0
WDFY4	0.168637
RPL13AP19	0
RP11-563N6.6	0
RP11-523O18.7	0
LRRC18	0
RP11-523O18.5	0.00987635
RP11-523O18.1	0
MIR4294	0
VSTM4	0.642065
FAM170B-AS1	0
FAM170B	0
C10orf128	1.06122
C10orf71-AS1	0.0322984
C10orf71	0.49032
DRGX	0
RP11-123B3.2	0
ERCC6	1.72917
HMGB1P50	0
CHAT	0.00611002
SLC18A3	0.0272104
C10orf53	0
OGDHL	1.77668
MAPK6PS6	0
RPL21P89	0.115481
PARG	2.58619
RPL35AP24	0
TIMM23B	3.57314
SNORA74	0
LINC00843	0.894158
RNA5SP317	0.303657
FAM21EP	0.165491
SLC9A3P3	0
SLC9A3P1	0
ASAH2	0.1793
DYNC1I2P1	0.114373
SGMS1	3.842
RP11-521C22.2	0.808265
RP11-512N4.2	0
RNU7-107P	0
SGMS1-AS1	0.660065
SHQ1P1	0
BEND3P1	0.284161
NUTM2HP	0.0411341
RP11-564C4.4	0
CTSLP4	0.11532
PGGT1BP1	0
ASAH2B	1.25904
A1CF	3.93731
RP11-449O16.2	0
CCDC58P2	0
RP11-96B5.4	0
PRKG1	0.675358
RP11-96B5.3	0
RP11-40C11.2	0
MIR605	0
RP11-539E19.2	0
RSU1P3	0
PRKG1-AS1	0
DKK1	0.0803113
RPL31P44	0
THAP12P3	0
LINC01468	0
RP11-556E13.1	0
MBL2	0
Y_RNA	0
RP11-319F12.2	0
SNRPEP8	0
RP11-71J2.1	0
RNA5SP318	0
RP11-449J3.3	0
PCDH15	0.00331469
RNU6-687P	0
RP11-257I14.1	0
NEFMP1	0
MIR548F1	0
RP11-264A11.1	0
RP11-168O22.1	0
RP11-598C10.2	0
RP11-598C10.1	0
MTRNR2L5	0
GAPDHP21	0.0692444
RP11-478B11.2	0
ZWINT	1.73134
SNORD2	0
MIR3924	0
RP11-550A9.1	0
RP11-448K10.1	0
MRPS35P3	0
RP11-123G9.1	0
IPMK	1.6578
TPT1P10	0
CISD1	3.75012
RP11-179B15.5	0
RP11-179B15.6	0
UBE2D1	3.67948
TFAM	4.38423
FAM133CP	0.0531123
RN7SKP196	0
LINC00844	0.676841
RPLP1P10	0
TRAF6P1	0
PHYHIPL	4.66854
FAM13C	0.558985
RP11-443O13.3	0
MRPL50P4	0
RP11-135D11.2	0
SLC16A9	0.965235
MRLN	0.236457
LINC01553	0
ANK3	0.983315
RP11-388P9.2	0.294384
Y_RNA	0
RP11-388P9.3	0
ARL4AP1	0
RP11-131N11.4	0.0421576
CDK1	0.338255
RNU2-72P	0
LINC00845	0
TMEM26	0.0274901
TMEM26-AS1	0
C10orf107	0.10684
RP11-63A2.2	0
RP11-491H19.1	0
ARID5B	1.97838
RTKN2	0.0445748
RP11-120C12.3	0
RN7SL591P	0
ZNF365	0.0531744
ALDH7A1P4	0
RP11-436D10.3	0
ADO	3.6171
EGR2	0.332524
RNU6-543P	0
RP11-144G16.1	0
TATDN1P1	0.0792621
RP11-351O1.4	0
MIR1296	0
PRELID1P3	0
JMJD1C-AS1	0.189158
RP11-351O1.3	0
MRPL35P2	0.287054
RP11-111N20.4	0
RP11-170M17.1	0
RPL7AP50	0.824362
RP11-174J11.1	0
DBF4P1	0.0188496
RPL17P35	0
CYP2C61P	0
ANXA2P3	0
RP11-179K3.2	0
NEK4P3	0
RP11-252C24.3	0
MYL6P3	0
RP11-252C24.2	0
RP11-428G2.1	0
LINC01515	0.154075
CTNNA3	0.0185049
RP11-210G22.1	0
RP11-65E10.1	0
LRRTM3	0.215209
RP11-344A5.1	0
RPL7AP51	0
MIR7151	0
AKR1B10P1	0
RPL21P92	0
RNU6-1250P	0
RN7SL394P	0
DNAJC19P1	0
RP11-57G10.8	0.144587
RNU6-523P	0
RPL12P8	0.0948611
HERC4	2.80094
RPS3AP38	0.494297
RN7SL220P	0
POU5F1P5	0
MYPN	0.210777
RN7SKP202	0
ATOH7	0.28454
RP11-153K11.3	0.521917
KRT19P4	0
RUFY2	2.93165
DNA2	1.04027
RPL26P29	0
RNA5SP319	0
SLC25A16	4.71834
RPL26P27	0.268475
Y_RNA	0
TMEM14DP	0
TET1	0.153373
COX20P1	0.239488
RPS3AP37	0
RP11-119F7.5	0.351573
RP11-119F7.6	0
Y_RNA	0
SNORD98	0
MIR1254-1	0.775085
STOX1	0.718463
RNU6-697P	0
RNU6-571P	0
KIF1BP	3.41998
MED28P1	0
ACTBP14	0
Metazoa_SRP	0
RPS12P17	0
RP11-227H15.4	0
HKDC1	3.64308
RP11-227H15.5	0.25155
RPS15AP28	0
TACR2	0.110029
ATP5G1P7	0
TMEM256P1	0
NEUROG3	0
RP11-343J3.2	0
MTATP6P23	0
MTCO2P23	0
MTCO1P23	0
MTND2P15	0
MTND1P20	0
C10orf35	4.24622
RP11-242G20.1	0
RPL5P26	0
COL13A1	0.573673
RP11-262I2.2	0
AIFM2	2.20736
CALM2P2	3.28616
RPS25P9	0
NPFFR1	0.00554851
LRRC20	1.72136
CEP57L1P1	0
NODAL	0.07049
RP11-104F15.9	0.146573
PALD1	4.6598
YY1P1	0
PRF1	0.560997
ADAMTS14	0.0975673
TBATA	0
RPS26P40	0
RP11-432J9.3	0
RP11-432J9.6	0
UNC5B	2.66044
UNC5B-AS1	0.104073
SLC29A3	3.00719
RP11-327E2.5	0.276909
CDH23	3.19684
CDH23-AS1	0
C10orf105	0.0333063
VSIR	4.76654
MIR7152	0
RNU7-38P	0
RP11-472G21.2	0
CHST3	3.06195
RP11-150D20.5	0
SPOCK2	0.876609
SNORA36	0
RPL15P14	0.078454
Y_RNA	0.816404
RNU6-805P	0
RP11-205A8.4	0
RP11-205A8.3	0
RP11-167P22.3	0
RP11-167P22.4	0
RN7SL840P	0
HMGN2P34	0
RP11-167P22.5	0
Y_RNA	0
MCU	4.08669
MIR4676	0
RP11-354E23.3	0
RP11-354E23.4	0
RP11-354E23.5	0
OIT3	0.0286988
NPM1P24	0.147584
PLA2G12B	0
RPL17P50	0.509481
RP11-344N10.4	0
RP11-344N10.2	0
Y_RNA	0
RP11-344N10.5	0.356309
NUDT13	2.39208
RP11-152N13.16	1.0672
SNORA11	0.66785
FAM149B1	3.67502
DNAJC9	3.4681
Y_RNA	0
EIF4A2P2	0.0353935
DNAJC9-AS1	1.2251
CFAP70	2.4647
DNAJC9-AS1	0.29351
RNU6-833P	0.323606
Y_RNA	0
RP11-537A6.9	0.195716
RPL26P6	0.744769
MSS51	1.73512
PPP3CB-AS1	1.46579
RNU6-883P	0
RPS26P41	0
RP11-464F9.20	0.463605
RP11-464F9.22	0.526136
