Name	Uterus
RNA5SP237	0
AC003080.4	0.0677255
AC004112.4	0
MTND5P8	0
MTND6P24	0
MTCYBP24	0
AC079741.2	1.11392
LSMEM1	2.97975
NPM1P14	0
AC002463.3	0
MIPEPP1	0
HRAT17	0
RP11-736E3.3	0.0642906
GPR85	0.365622
RP11-736E3.1	0
RP11-703P11.1	0
RP11-786A20.1	0
PPP1R3A	0
RP11-95P9.1	0
AC073626.2	0
CTA-250D13.1	0.175341
RNA5SP238	0
MIR3666	0
LINC01392	0
LINC01393	0.192109
RAC1P6	0
Y_RNA	0
RP11-222O23.1	0
SNORA25	0
RP11-458K10.1	0
RP11-458K10.2	0
RP11-458K10.3	0
Y_RNA	0
TFEC	0.577845
RP11-667F14.1	1.11761
AC073130.3	2.05577
AC073130.1	0.039113
Metazoa_SRP	0
AC002066.1	0.271017
AC006159.5	0.303734
AC006159.4	0
LINC01510	0
AC002543.2	0.0339718
Y_RNA	0.592063
RNA5SP239	0
ST7-OT4	0.150385
AC106873.4	0
TPM3P1	0
ST7-AS2	0
AC002542.2	0
AC006326.3	0
MTND4P6	0
MTCYBP6	0
WNT2	2.22545
AC002465.2	0
ASZ1	0
AC003045.1	0
CFTR	0.187896
AC000111.4	0
AC000111.3	0
AC000111.5	0
AC000111.6	0
AC007568.1	0
AC003084.2	0
ANKRD7	0.1485
GTF3AP6	0
RP11-533K11.1	0
RP11-500M10.1	0
LVCAT5	0
RNU1-29P	0
RP4-742N3.1	0
RP5-1006K12.1	0
KCND2	1.92694
RNU6-581P	0
RP4-797C5.2	0
RNA5SP240	0
RNA5SP241	0
RNU6-517P	0
WNT16	0.174208
CYCSP19	0
RP11-3L10.2	0
RP11-3L10.3	0.042135
RP4-745K6.1	0
RN7SKP277	0
PNPT1P2	0
PTPRZ1	0.240122
RNU7-154P	0
RP5-1049N15.2	0.0981415
RP11-560I19.1	0.223959
RP11-560I19.2	0
FEZF1	0.0473407
FEZF1-AS1	0.0600547
RP5-1101C3.1	0.225844
RP11-395G17.1	0
RPS26P31	0.193201
RNF133	0.471032
RNF148	0.510899
RP5-1166A24.1	0
TAS2R16	0
RP11-61D3.1	0
SLC13A1	0
LYPLA1P1	0
IQUB	1.00058
RP11-332K15.1	0
RNU6-296P	0
ASB15	0.0165953
RP11-390E23.3	0
LMOD2	0.148145
RNU6-11P	0
HYALP1	0
HYAL4	0
SPAM1	0
RP4-630C24.1	0
RP4-630C24.3	0
TMEM229A	0.107678
RP5-921G16.1	0
RP11-264K23.1	0
RP5-921G16.2	0
SSU72P8	0
RP5-1106E3.1	0
RNU6-102P	0
RP5-907C10.3	0.125607
GPR37	1.66202
C7orf77	0
POT1-AS1	0.218513
EEF1GP1	0.0977707
RP11-3B12.5	0
RP11-3B12.4	0.351751
RP11-3B12.2	0
RP11-3B12.3	0
RP11-420H19.3	0
RP11-420H19.1	0
RP11-420H19.2	0
RP11-807H17.1	0
AC005276.1	0
AC000370.2	0
GRM8	0.0125439
AC000374.1	0
AC000367.1	0
AC000362.1	0
MIR592	0
AC000099.1	0
PRELID3BP10	0
AC000123.2	3.02925
AC000124.1	0
FSCN3	0.262265
PAX4	0
AC073934.6	0
RP11-20L24.1	0
SND1-IT1	0.111424
LRRC4	2.00964
MIR593	0
MIR129-1	0
LEP	0.11781
RP11-62J1.4	0.341358
RNU7-27P	0
PRRT4	0.869043
RP11-155G14.1	0
RNU7-54P	0
RP11-155G14.5	4.20554
Metazoa_SRP	0.477298
RP11-212P7.2	4.74616
RP11-212P7.1	1.14529
RNU6-177P	0
RP11-274B21.5	0
FAM71F2	3.02625
RP11-274B21.9	1.59306
IMP3P2	0
RNA5SP242	0
RNA5SP243	0
FAM71F1	0.0734698
RN7SL81P	1.4416
OPN1SW	2.81773
RP11-309L24.2	1.42722
RP11-309L24.4	1.03495
KCP	0.122487
RP11-309L24.6	0.430828
IRF5	2.8055
RP11-309L24.10	0.223619
RN7SL306P	0
ODCP	0.180044
TPI1P2	0.143322
RP11-128A6.3	0
RP11-286H14.2	0
RP11-286H14.1	0
CYCSP20	0
RP11-286H14.4	0.299576
TSPAN33	3.29201
RNY1P11	0
RP11-305M3.2	0.757791
STRIP2	0.705858
SNRPGP3	0
RNU1-72P	0
SMKR1	0.279008
RP11-448A19.1	2.04523
MIR182	0
MIR96	0
MIR183	0
RP11-738B7.1	0
RP11-306G20.1	0.092102
Y_RNA	0
RNA5SP245	0
RP11-775D22.2	1.15364
RP11-775D22.3	0.171409
SSMEM1	0
RP11-190G13.4	0
CPA2	1.07913
CPA4	0.181865
CPA5	0.0191555
CEP41	3.22824
RP11-2E11.5	0.299662
MESTIT1	0.458409
RP11-2E11.6	0.145558
RNA5SP246	0
AC009274.6	0
TSGA13	0
KLF14	0.501854
RP11-36B6.1	0.0518
AC016831.5	0
AC016831.3	0.144152
AC016831.6	0.0298772
LINC00513	0.261118
MIR29A	0
AC058791.1	1.88305
RP11-138A9.1	0.197258
RP11-138A9.2	0.429971
RNU6-1010P	0
AC009362.2	0.216707
MKLN1-AS	2.11558
RP11-180C16.1	1.54129
AC008264.4	0
EEF1B2P6	0.880787
AC093106.4	0
AC093106.6	0
NDUFB9P2	0
AC009518.2	0
AC009518.3	0
AC009518.4	0
AC105443.2	0
PLXNA4	2.46834
AC018643.4	0
AC011625.1	0
FLJ40288	0
SNORD46	0
AC009365.4	0
AC009518.8	0
RNU6-92P	0
AC083873.4	0.530097
MIR6133	0
AC083875.2	0
COX5BP3	0
AC007790.4	0
LRGUK	0.415821
AC008154.4	0
AC008154.5	0
RP11-38M8.1	0.490526
AKR1B10	0.183685
AKR1B15	0
AC009276.4	0
TUBB3P2	0
AGBL3	1.07037
AC083862.6	0.0856005
AC009542.2	0.168332
MIR6509	0
STRA8	0
RP11-260N14.1	0.040573
SDHDP2	0
RP11-751K21.1	0.0959688
AC093107.7	0.128357
RNU6-1154P	0
SLC13A4	0.787606
RP11-644N4.1	1.55795
AC015987.1	0.358014
RNU6-223P	0
AC024084.1	0
AC009784.3	0
Y_RNA	0
AC009784.4	0
AC009541.1	0
AC009264.1	0
PSMC1P3	0
CHRM2	0.142425
KRT8P51	0
AC009517.2	0
SNORD81	0
AC078842.4	0
AC078842.3	0.0924739
DGKI	0.506814
RP11-84E17.1	0
AC009245.3	1.30156
AC022173.2	0
AKR1D1	0
AC009263.2	0
AC024082.3	0
AC024082.4	0
RN7SKP223	0
RCC2P3	0
AC083867.4	0
Y_RNA	0
SNORA51	0
AC008155.2	0
AC008155.1	0
IMPDH1P3	0
AC013429.5	0
SVOPL	0.0136178
SNORA40	0
AC013429.4	0
AC020983.5	0
UQCRFS1P2	0
ATP6V0A4	0.0129515
TMEM213	0.0312576
KIAA1549	3.88114
RNU6-1272P	0
RP11-383F6.1	0.425149
RP11-365F18.3	0.231265
RP11-365F18.6	0.433914
RP11-365F18.1	0.545727
MZT1P2	0.19282
RNU6-206P	0
RP11-634H22.1	1.17567
RNU6-911P	0
KLRG2	0.0447311
RP4-701O16.5	0
CLEC2L	1.02828
ERHP1	0.039557
TBXAS1	2.24626
Y_RNA	0.644442
JHDM1D-AS1	3.12505
RNU6-797P	0
RNU1-58P	0
RP5-1136G2.1	0
PPP1R2P6	0.225911
RNA5SP247	0
RNA5SP248	0
RAB19	0
RP11-723C11.2	0
Y_RNA	0
RN7SL771P	0.588461
NDUFB2-AS1	1.03283
RNU6-85P	0
RP4-813F11.3	0
CCT4P1	0
RNU4-74P	0
TMEM178B	0.732898
RP5-1173P7.1	0
NDUFB10P2	0
RP5-842K16.1	0
RP5-842K16.2	0
RP11-744I24.3	0
RP11-744I24.2	0
WEE2-AS1	1.5713
WEE2	0.168212
RNU1-82P	0
TAS2R3	0.2956
TAS2R4	2.24898
TAS2R6P	2.94123
MTCO1P55	0
MTND2P5	0
MTND1P3	0
MYL6P4	0
PRSS37	0.242745
OR9A3P	0.245747
OR9A1P	0.0467811
MGAM	0.259619
OR9N1P	0.14608
OR9A4	0
CLEC5A	0.426799
TAS2R38	0
MGAM2	0.0551165
MOXD2P	0
PRSS58	0
TRY2P	0.105872
U66059.58	0
PRSS3P3	0
TRBV1	0
TRBV2	0.0954337
TRBV3-1	0
TRBV4-1	0
TRBV5-1	0.0983718
TRBV6-1	0
TRBV7-1	0
TRBV4-2	0
TRBV6-2	0
TRBV7-2	0.278608
TRBV8-1	0
TRBV5-2	0
TRBV6-4	0
TRBV7-3	0
TRBV8-2	0
TRBV5-3	0
TRBV9	0
TRBV10-1	0
TRBV11-1	0
TRBV12-1	0
TRBV10-2	0
TRBV11-2	0
TRBV12-2	0
TRBV6-5	0.104727
TRBV7-4	0
TRBV5-4	0.0850705
TRBV6-6	0
TRBV7-5	0
TRBV5-5	0
TRBV6-7	0
TRBV7-6	0
TRBV5-6	0
TRBV6-8	0
TRBV7-7	0
TRBV5-7	0
TRBV7-9	0.334343
TRBV13	0
TRBV10-3	0
TRBV11-3	0
TRBV12-3	0
TRBV12-4	0
TRBV12-5	0
TRBV14	0
TRBV15	0
TRBV16	0
TRBV17	0
TRBV18	0
TRBV19	0.212971
TRBV20-1	0.351348
TRBV21-1	0
TRBV22-1	0
TRBV23-1	0.148385
TRBV24-1	0
MTRNR2L6	0.0542355
TRBV25-1	0
TRBVA	0
TRBV26	0
TRBVB	0
TRBV27	0.27145
TRBV28	0.185829
PGBD4P1	0
TRBV29-1	0.213245
PRSS3P1	0
WBP1LP1	0
TRBD1	0
TRBJ1-1	0
TRBJ1-2	0
TRBJ1-3	0
TRBJ1-4	0
TRBJ1-5	0
TRBJ1-6	0
TRBC1	4.61734
TRBJ2-1	0
TRBJ2-2	0
TRBJ2-2P	0
TRBJ2-3	0
TRBJ2-4	0
TRBJ2-5	0
TRBJ2-6	0
TRBJ2-7	0
TRBV30	0
TRPV6	0.423975
RP11-114L10.2	0
TRPV5	0.0466544
C7orf34	0.163134
KEL	0.616403
OR9A2	0
OR9P1P	0
OR6V1	0
OR6W1P	0
PIP	0.216096
TAS2R39	0
RP11-556I13.2	0
TAS2R40	0
RP11-556I13.1	0
AC073342.12	0.282458
TMEM139	0.584924
RN7SL535P	0.52844
RN7SL481P	1.87709
HINT1P1	0
CLCN1	0.222792
RP11-563K23.1	0.334654
MIR6892	2.32585
EPHA1	3.48901
EPHA1-AS1	0.204667
TAS2R62P	0
TAS2R60	0
TAS2R41	0
OR2R1P	0.06111
OR10AC1	0
AC073264.10	0
PAICSP5	0
CTAGE15	0.0275656
RNU6-162P	0
AC073264.6	0
TCAF1P1	1.39152
TCAF2	2.51134
RP11-298A10.2	0
RP11-298A10.1	0.0255377
RNU6-267P	0
CTAGE6	0.0374483
RP11-61L23.2	0.314481
PAICSP6	0
RP11-307I2.1	0
TCAF2P1	0.0774265
OR2F2	0
RP4-669B10.3	0
OR2F1	0
RP4-669B10.6	0
OR2Q1P	0
SLC16A1P1	0
OR6B1	0
OR2A5	0
OR2A25	0
OR2A41P	0
OR2A12	0
OR2A2	0
OR2A15P	0
OR2A14	0
OR2A13P	0.152142
OR2A3P	0
OR2AO1P	0
CTAGE4	0.113361
ARHGEF35	0.763279
RP4-545C24.1	0.210978
OR2A42	0.0754946
OR2A20P	0.409704
OR2A1-AS1	1.26933
OR2A7	1.14022
CTAGE8	0.0711059
ARHGEF34P	0.886391
OR2A9P	0.312076
OR2A1	0.288698
ARHGEF5	2.93904
NOBOX	0
RP4-545C24.5	0
RNU6ATAC40P	0
TPK1	2.84327
EEF1A1P10	0.229853
RN7SKP174	0
EI24P4	0
AC073310.4	0
RPL7P59	0
AC004911.2	0
AC073055.2	0
AC006007.1	1.56225
RP11-13M3.1	0
CNTNAP2	0.0314898
uc_338	0
Y_RNA	0
AC006004.1	0
DUTP3	0
RANP2	0
MIR548F4	0
AC005518.2	0
RP4-777G9.1	0
RNU6-1184P	0
RNA5SP249	0
RN7SL456P	0
U3	0
RN7SL72P	0
RP11-163I18.2	0
RP5-958B11.2	0
RP5-958B11.1	0
AC005229.5	0
C7orf33	0
AC005229.7	0
RP5-1136G13.1	0
RP5-1136G13.2	3.24032
EZH2	4.09195
RNU7-20P	0
Metazoa_SRP	0
RN7SL569P	0
RNY4	0
RNY3	0
RNY1	0
GHET1	0.178097
RNU6-650P	0
COX6B1P1	0
ZNF425	4.97098
RN7SL521P	1.64319
RP4-800G7.1	0.469217
RP4-800G7.3	1.1774
AC004941.5	0
NPM1P12	0
AC004941.3	0.0225388
RP11-143I21.1	0.0461863
SSPO	1.93241
RP4-751H13.7	0.650257
ATP6V0E2-AS1	3.47862
RP11-445N20.3	0.362168
RP11-445N20.2	1.37966
RP11-728K20.3	0
RP11-728K20.1	1.36492
RP11-728K20.2	0.0707429
RP11-545G3.1	0.0665089
RP11-545G3.2	0.254243
ACTR3C	0.583021
RP4-584D14.5	0.914099
RP4-584D14.6	0.396082
LINC00996	0.124935
RP11-511P7.4	0
STRADBP1	0.0304125
ALDH7A1P3	0
RP11-632K21.7	0
RP11-632K21.3	0
RP11-632K21.6	0
GIMAP3P	0.162361
BET1P1	1.85541
AOC1	0.0414326
ATG9B	0.781895
RP11-148K1.10	0.822252
GBX1	0.0227975
ASB10	0.0580732
IQCA1L	0.0557481
RP4-548D19.3	0
RP5-1070G24.2	0.56874
WDR86-AS1	2.78273
RP4-555L14.4	0.17155
CRYGN	0.830282
MIR3907	0
RN7SL76P	0
ETF1P2	0.25526
RP13-452N2.1	0.0131767
RNU6-604P	0
Y_RNA	0
RP11-796I2.1	0
GALNTL5	0
Metazoa_SRP	0
RP5-981O7.2	2.06312
YBX1P4	0.135556
RP11-208G20.3	0.459668
RP11-208G20.2	0
SEPT7P6	0.114777
Y_RNA	0
FABP5P3	0.377742
CCT8L1P	0.139992
AC104843.4	0
RNA5SP250	0
AC104843.3	0.138442
SNORA26	0
XRCC2	0.51285
ATP5F1P3	0
RN7SL845P	0
AC079809.2	0
LINC01287	0.147569
PAXBP1P1	0
AC005588.2	0
RP5-1048B16.1	0.0672689
AC006019.3	0.0669991
AC006019.4	0.194143
RP11-476H24.1	0
HTR5A-AS1	0
HTR5A	0
RP11-5C23.4	0
RP11-279O22.1	0
AC092628.3	0
RN7SKP280	0
AC099552.4	0
AC099552.3	0
RP11-1430O6.1	0
AC099552.2	0
AC144652.1	2.28564
BLACE	0
AC008060.7	0
RP5-912I13.1	0
AC008060.8	0
EN2	0.260831
CNPY1	0.0303928
AC008060.5	0
AC009403.2	3.25491
SHH	0.019797
AC021218.2	0
Y_RNA	0
RP11-362B23.1	0
AC073133.2	0.147073
AC073133.1	0.0967261
LINC01006	2.57287
LINC00244	0.162224
AC005534.6	0.36688
RNF32	1.14646
AC005534.8	0.381157
RNU4-31P	0
RP5-1121A15.3	0
MNX1	0.0325553
MNX1-AS2	0.258815
MNX1-AS1	0
RP4-639J15.1	0
RP4-639J15.2	0
RP4-639J15.3	0
RPS27AP12	0.635011
RP4-814D15.1	0.141561
RP5-1142J19.2	0.766624
RP5-1142J19.1	0.171322
AC006372.4	0.0379804
AC006372.5	0.0899236
AC006372.6	0.177629
RP11-331D5.2	0
PTPRN2	4.56569
MIR153-2	0
AC005481.5	0.239742
AC006003.3	0
AC011899.9	0.24593
RP11-452C13.1	0.0802609
AC011899.10	0
MIR595	0
AC078942.1	0
LINC01022	0
MIR5707	0
THAP5P1	0.189512
NCAPG2	4.40163
AC019084.7	0
LINC00689	0.230456
PIP5K1P2	0
AC144568.4	0
AC144568.2	0
RP11-585F1.8	0
WBP1LP3	0
OR4F21	0
SEPT14P8	0.313457
RP11-585F1.6	0
RPL23AP53	4.8033
RP11-63E5.6	0
FAM87A	0.0350647
RP11-91J19.3	4.77431
RP11-91J19.2	0.337336
RP11-43A14.1	0.227589
DLGAP2	0.0397136
RP11-43A14.2	0
RP11-555E9.1	0
CTD-3212A4.2	0
CTD-2281E23.3	0
CTD-2281E23.1	0
AF067845.1	0.0399281
AF067845.2	0
AF067845.3	0
DLGAP2-AS1	0
CTD-2336O2.4	0
CTD-2336O2.2	0
CLN8	4.35747
CTD-2336O2.3	0.102318
MIR596	0
KBTBD11-OT1	0.143801
RP11-439C15.4	0.570976
KBTBD11	2.45997
RP11-439C15.5	0
RP11-1049H7.2	0
MYOM2	1.72843
MIR7160	0
AC133633.2	0
CH17-31A6.1	0
CH17-174L20.1	0
AC133633.1	0
RP11-378A12.1	0
RP11-134O21.1	0.206554
GS1-57L11.1	0.292834
CSMD1	0.0975335
RP11-279L11.1	0
RNA5SP251	0
PAICSP4	0.0443419
RP11-221H10.1	0
RP11-221H10.2	0
SNORA70	0
RN7SL318P	0
RP11-29A2.1	0
RP11-745K9.2	0
RPL23AP54	0
RP5-991O23.1	0
RP11-281H11.1	0
RP11-281H11.2	0
RP11-728L1.1	0
RN7SKP159	0
RP11-158A14.1	0
RP11-124B13.1	0
RP11-115C21.2	2.78524
RP11-115C21.4	0.112143
ANGPT2	3.75236
CTD-2541M15.3	0.56369
MCPH1-AS1	0.574621
MIR8055	0
MIR4659A	0
XKR5	0.708687
GS1-24F4.2	0
DEFB1	0.354963
RPL23AP96	0
DEFA6	0
GS1-24F4.3	0
DEFA4	0
DEFA8P	0
DEFA9P	0
DEFA10P	0
DEFA1	0
DEFT1P	0
DEFA1B	0
DEFT1P2	0
DEFA3	0.436286
DEFA11P	0
DEFA7P	0
DEFA5	0
AF238378.7	0
AF228730.8	0
RPS3AP30	0.0799433
SNRPCP6	0
SNRPCP15	0
RPS3AP33	0.0894741
AF228730.5	0
AF228730.13	0
OR7E125P	0
FAM90A15P	0
FAM90A3P	0
FAM90A4P	0
FAM90A13P	0
FAM90A5P	0
FAM90A20P	0.326326
FAM66B	1.27622
DEFB109P1B	0
USP17L1	0
USP17L4	0
AC130360.8	0
ZNF705G	0
DEFB108P2	0
DEFB4B	0
HSPD1P3	0
DEFB103B	0
SPAG11B	0
DEFB104B	0
DEFB106B	0
DEFB105B	0
DEFB107B	0
PRR23D1	0
FAM90A6P	0
FAM90A7P	0
FAM90A21P	0
FAM90A22P	0
FAM90A23P	0
OR7E157P	0
RP11-1118M6.2	0
AC084121.14	0
OR7E154P	0
FAM90A14P	0
FAM90A18P	0
FAM90A16P	0
FAM90A8P	0
FAM90A17P	0
FAM90A19P	0
FAM90A9P	0
FAM90A10P	0
PRR23D2	0
AC084121.17	0
DEFB107A	0
DEFB105A	0
DEFB106A	0
DEFB104A	0
SPAG11A	0
DEFB103A	0
HSPD1P2	0
DEFB4A	0
ZNF705B	0
DEFB108P1	0
FAM66E	0.0802236
RP11-1195F20.7	0
USP17L8	0
USP17L3	0
DEFB109	0
FAM90A11P	0
FAM90A24P	0
FAM90A12P	0
OR7E96P	0
RP11-52B19.8	0
RP11-52B19.10	0
MIR548I3	0
RP11-52B19.1	0
SNRPCP17	0
ENPP7P1	0
FAM85B	0.421313
RP11-556O5.6	0
ALG1L13P	0.963365
PRAG1	3.23199
CTA-398F10.1	0
CTA-398F10.2	0
CTD-3023L14.3	0
CTD-3023L14.1	0
CTD-3023L14.2	0
RN7SL178P	0
CLDN23	2.18121
RP11-211C9.1	0
RNU6-682P	0
RP11-62H7.3	0
RPL10P19	0.403145
SNORA70	0
MIR4660	0
RNU7-55P	0
Metazoa_SRP	0
RP11-10A14.3	0.820666
RP11-10A14.4	0.103243
RP11-10A14.9	0
RP11-10A14.6	0
RP11-10A14.5	0.0726472
RP11-10A14.8	0
RP11-115J16.1	0
RP11-10A14.7	0
RNU6-1151P	0
RP11-115J16.3	0
RNU6-526P	0
RP11-115J16.2	0
RP11-375N15.1	0
RP11-375N15.2	0.309262
RP11-1081K18.1	0
MIR597	0
LINC00599	0.0542587
RP11-1E4.1	0.0638658
RP11-212F11.1	0
RP11-981G7.1	0.273353
LINCR-0001	1.08467
RNU6-729P	0
RP11-981G7.3	0.385858
PRSS51	0.230189
RP11-981G7.6	3.34113
PRSS55	0
RP1L1	0.103575
MIR4286	0
C8orf74	0
RNA5SP252	0
CTD-2135J3.3	0.797139
MIR1322	0
RP11-177H2.2	0
RP11-177H2.1	1.56063
XKR6	0.860117
MIR598	0
AF131215.6	0
AF131215.9	4.68022
AF131215.3	0.181393
AF131215.4	0.0717574
AF131215.1	0
AF131215.8	1.09113
LINC00529	0
RPL19P13	0
CTC-493P15.2	0
AF131216.7	0.358425
AF131216.6	0.497732
SLC35G5	0.271436
TDH	0.195794
AF131216.5	0
RN7SL293P	0
FAM167A-AS1	0
RNU6-1084P	0
FAM167A	0.0602567
BLK	0.0801173
RP11-148O21.6	0
RP11-148O21.3	0
RP11-148O21.4	0
RP11-148O21.2	0
LINC00208	0
GATA4	0.18561
C8orf49	0
SUB1P1	1.37779
RP11-297N6.4	0.61359
RP11-589N15.2	4.47594
RP11-589N15.1	0
OR7E158P	0
OR7E161P	0
DEFB136	0
DEFB135	0
DEFB134	0
RP11-481A20.4	0
RP11-481A20.10	0
RP11-481A20.8	0
OR7E160P	0
RP11-1236K1.11	0
RP11-1236K1.1	0
RNA5SP253	0
DEFB108P3	0
ZNF705D	0
FAM66D	1.84439
RP11-1236K1.8	0
USP17L7	0.055973
USP17L2	0.0595923
DEFB109P3	2.27872
FAM90A2P	0.200644
ALG1L11P	0.520901
FAM86B1	3.27349
AC145124.2	2.41254
ENPP7P12	0.614696
ABC12-47043100G14.2	0
DEFB130	0
RNA5SP254	0
DEFB108P4	0
ZNF705CP	0
FAM66A	0.999216
RP11-351I21.7	0.0416662
RP11-351I21.6	0.124745
DEFB109P1	0.301295
RP11-351I21.11	0.25259
FAM90A25P	0.423775
ALG1L12P	0.962577
FAM86B2	0.595785
ENPP7P6	0
RP11-419I17.2	0.605361
RP11-419I17.1	0.865017
RPS3AP34	2.10802
RP11-303G3.6	3.19573
RPS3AP35	0.107613
RP11-303G3.9	0
RP11-303G3.10	0
OR7E8P	0
OR7E15P	0
OR7E10P	0
MIR5692A2	0
MIR3926-1	0
RP11-252C15.1	0.0508476
LINC00681	0
KIAA1456	0.985242
RP11-369K16.1	0.127198
RNU6-842P	0
Y_RNA	0
RP11-10C8.2	0
MTND4P7	0
RNA5SP255	0
C8orf48	1.09909
RP11-145O15.2	0
RP11-436P7.1	0
RP11-436P7.2	0
RP11-480O10.1	0
RP11-480O10.2	0
RP11-510I21.1	0
SGCZ	0.0375947
RP11-3G21.1	0
EIF4EP5	0
RNU7-153P	0
Y_RNA	0
RNU6-397P	0
RP11-776K3.1	0
MIR383	0
CTD-2023J5.1	0
RP11-782K4.1	0
RP11-235P11.1	0
PPM1AP1	0.0766612
RP11-77B22.1	0
RP11-77B22.2	0
MSR1	1.46255
RP11-447G11.1	0
MRPL49P2	0
RP11-13N12.2	0
RP11-13N12.1	0
RN7SL474P	0
FGF20	0.0491641
RP11-468H14.2	0.47436
RP11-468H14.1	0.0920194
MTMR7	1.69771
ADAM24P	0
RP11-349F21.3	0
RP11-349F21.5	0.163069
RP11-349F21.2	0
RP11-349F21.1	0
MIR548V	0
RP11-326L2.1	0
RNA5SP256	0
RP11-156K13.1	0.879465
RP11-806O11.1	2.00629
FGL1	0.595107
RP11-156K13.2	0
RP11-156K13.3	0.24473
CTD-2547L16.1	0.638762
CTD-2547L16.3	0.141458
NAT1	1.85718
MTND4LP26	0
NATP	0
RP11-685B14.1	0.623062
RP11-685B14.3	0.377418
NAT2	0.790615
RP11-161I2.1	0
RPL35P6	0
RP11-108A14.2	0
RP11-108A14.1	0
SNORA62	0
RP11-420B22.1	0
RP11-420B22.2	0
RP11-1080G15.1	0
RP11-1080G15.2	0
RP11-618M23.1	0
RP11-618M23.2	0
RP11-618M23.4	0
RP11-618M23.3	0
SH2D4A	2.65428
RP11-618M23.5	0.526501
RP11-1105O14.1	0
LPL	4.92126
AC100802.3	0
RPL30P9	0
SLC18A1	0
RNU6-892P	0
LZTS1-AS1	0
RP11-563N12.2	0
RP11-404E12.1	0
RP11-108E14.1	0
TMEM97P2	0
RP11-369E15.1	0
RP11-369E15.3	0
RP11-369E15.4	0
RP11-369E15.2	0
LINC02153	0
RP11-421P23.2	0
RP11-279N21.1	0
RP11-24P4.1	0
GFRA2	1.15585
OR6R2P	0
DOK2	4.30809
NPM2	1.71248
FGF17	3.19891
HR	2.88395
LGI3	1.15539
SFTPC	0.26037
CTD-2530N21.5	0.0291058
MIR320A	0
CTD-2530N21.4	3.80858
PIWIL2	2.60202
CTD-2036J7.1	0
RNU6-336P	0
RP11-382J24.2	0.78774
RP11-582J16.4	2.04619
RP11-582J16.3	0.513778
CTD-3247F14.2	0.0687816
EGR3	2.38358
PEBP4	1.03792
RP11-459E5.1	0
RP11-87E22.2	0
RP11-87E22.1	0
RN7SL303P	0
RP11-875O11.2	0.0289488
RP11-875O11.3	0.0594866
TNFRSF10C	1.20265
RP11-1149O23.2	1.46148
RPL23AP55	0.303427
RP11-1149O23.3	0.736254
RP11-177H13.2	0.65416
CTC-756D1.2	0.105033
CTC-756D1.1	0.116286
CTC-756D1.3	0.0718064
RNU4-71P	0
FAM60DP	0
NKX3-1	3.34848
NKX2-6	0
RP11-175E9.1	0
RP11-213G6.2	0
RP11-175E9.2	0
SNORA67	0
RNU1-148P	0
RP11-203E8.1	0
ADAM28	0.866801
RP11-624C23.1	0
ADAMDEC1	0.0635301
ADAM7	0
RP11-561E1.1	0
GS1-72M22.1	0.995949
NEFM	4.45809
NEFL	0.205611
MIR6841	0
CTD-2168K21.1	0
RP11-429O2.1	0
MIR6876	0
RP11-395I14.2	4.80384
CDCA2	0.0901191
RP11-219J21.1	0
RP11-219J21.2	0
RP11-299D14.2	0
EBF2	2.00357
RNA5SP258	0
RP11-98P2.1	0
SDAD1P1	1.57658
RP11-14I17.2	0
RP11-14I17.1	0
RP11-14I17.3	0.266209
PNMA2	1.11922
RP11-1G11.2	0
ADRA1A	0.79395
RP11-384C12.1	0
COX6B1P4	0
RP11-613H2.3	0
RP11-613H2.1	0
MIR548H4	0
RP11-613H2.2	0.0871367
RP11-521M14.2	0
RP11-521M14.1	0
STMN4	0.606008
MIR6842	0
CHRNA2	0.00984544
GULOP	0.138266
RNU6-1086P	0
RP11-16P20.2	0
RP11-16P20.4	4.13758
ESCO2	0.0557912
RNU6-1276P	0
PBK	0.0817507
RP11-1149M3.2	0
SCARA5	3.05004
MIR4287	0
RP11-597M17.3	0
RP11-597M17.2	0
RP11-597M17.1	0
NUGGC	0.0837761
RP11-380I10.2	0
RP11-380I10.3	0
RP11-380I10.4	0
RPL5P22	0.201467
PNOC	0
RP11-181B11.1	0
RNU6-178P	0
FBXO16	0.467665
RP11-181B11.2	0
FZD3	3.51483
MIR4288	0
RNA5SP259	0
EXTL3-AS1	1.9645
RP11-662B19.2	0.504822
RP11-662B19.1	0.158079
Metazoa_SRP	0
HMBOX1-IT1	0
RNA5SP260	0
CTD-2647L4.1	0
HMGB1P23	0
DUSP4	1.25059
RP4-676L2.1	0
RP11-486M23.1	0.0648467
RP11-486M23.2	0
RP11-486M23.3	0
RPL17P33	0
LINC00589	0
LINC02099	0
RP11-94H18.1	0
RP11-94H18.2	0
RP11-489E7.1	0
LINC02209	0
MIR3148	0
MAP2K1P1	0
RNU6-1218P	0
RP11-489E7.4	0.382005
RPS15AP24	0.783273
MBOAT4	0.258767
RP11-51J9.4	0.641203
RP11-51J9.6	2.12805
HSPA8P11	0.333309
CTD-2345M20.2	0
CTD-3107M8.1	0
CTD-3107M8.2	0.141215
TUBBP1	0.741261
RBPMS-AS1	4.26488
CTD-2373N4.5	0.12112
SMIM18	0
RNU5A-3P	0
RP11-465K4.4	0
RP5-1009N12.1	0
RP11-293D9.2	0
PURG	3.55366
SUMO2P16	0
RP11-363L24.3	0.134044
KCTD9P6	0
RP11-566H8.3	0.299526
RP11-566H8.2	0
RP11-566H8.1	0
RNA5SP261	0
NRG1	0.225282
