Name	Bladder
RP11-23F23.3	0
SSU72P5	0
SSU72P2	0
SSU72P6	0
SSU72P4	0
SSU72P3	0
SSU72P7	0
OR52B4	0
OR52B3P	0.204002
OR51R1P	0
OR52P2P	0
OR52K2	0
OR52K3P	0.144077
OR52K1	0
OR52M2P	0
OR52M1	0
C11orf40	0
OR52I2	0
OR52I1	0
OR51D1	0
OR51E1	0.451331
OR51A9P	0
OR51E2	0.733253
OR51C1P	0
MMP26	0
OR51F5P	0
OR51C4P	0
KRT8P49	0
OR51F3P	0
OR51F4P	0
SNORA62	0
OR51F1	0
OR51N1P	0
OR52Y1P	0
OR52R1	0
OR51F2	0
OR51A8P	0
OR51S1	0
OR51H1	0
OR51H2P	0
OR51T1	0
OR51A6P	0
OR51A7	0
OR51G2	0
OR51G1	0
OR51A3P	0
OR51A4	0
OR51A2	0
OR51A5P	0
OR51L1	0
OR51P1P	0
OR52J2P	0
OR52J3	0
OR52E2	0
OR52E1	0
OR52S1P	0
OR52E3P	0
OR52J1P	0
AC113331.9	0
OR52A4P	0
OR52A5	0
OR52A1	0
OR51A1P	0
OR52Z1	0
OR51V1	0
AC104389.16	0
CoTC_ribozyme	0
HBD	0.116803
HBBP1	0
BGLT3	0
HBG1	0
HBG2	0.165406
HBE1	0.246856
OR51AB1P	0
OR51B4	0.0483173
AC104389.28	0.0387249
OR51B3P	0
OR51B2	0
OR51B8P	0
OR51B5	0
OR51B6	0
AC104389.31	0
AC104389.32	0
OR51M1	0
OR51J1	0
OR51Q1	0
OR51K1P	0
OR51I1	0
OR51I2	0
OR51A10P	0
OR52D1	0
UBQLN3	0.0334244
UBQLNL	1.63117
OLFM5P	0.309689
OR52V1P	0.105782
OR52H1	0
OR52H2P	0
OR52B5P	0
OR52T1P	0
HNRNPA1P53	0.0600845
AC015691.13	0
OR52B6	0.039902
TRIM6	4.58382
OR52U1P	0
OR52P1P	0
OR56B1	0
OR52N4	0.426648
OR56B2P	0
OR52N5	0
OR52N1	0
OR52N3P	0
OR52N2	0
OR52E6	0
OR52E8	0
OR52E7P	0
OR52E4	0
OR52E5	0
OR52Q1P	0
AC025016.1	0
OR56A3	0
OR56A5	0
OR52L1	0
KRT18P58	0
OR56A4	0
RNA5SP329	0
OR56A1	0
OR56A7P	0
OR52L2P	0
OR52X1P	0
OR56B4	0.0803959
RP11-290F24.3	0
OR56B3P	0
OR52B1P	0
OR52B2	0
OR52W1	0
RP11-290F24.6	1.08293
C11orf42	0.102646
CNGA4	0.471755
CCKBR	0.037827
RP11-304C12.4	0
RP11-304C12.5	3.58104
RP11-304C12.3	0.0396023
HPX	1.40459
DNHD1	4.71154
RP11-732A19.8	0
RP11-732A19.2	2.88104
RP11-732A19.9	0
RP11-732A19.6	0
RP11-732A19.1	0.0764719
GVINP1	1.18946
GVINP2	0
OR2AG2	0
OR2AG1	0
OR6A2	0.0347634
RP11-413N10.3	0
RP11-560B16.5	0
OR10A5	0
OR10A2	0
OR10A4	0
OR2D2	0
OR2D3	0
ZNF215	0.834458
ZNF214	2.35439
NLRP14	0.045013
RBMXL2	0.0317979
RP11-324J3.1	0
MIR302E	0
SYT9	0.485833
CTD-2516F10.2	0.838661
CTD-2516F10.4	0
OVCH2	0.584823
RP11-35J10.6	0.264608
RP11-35J10.7	0.522906
RP11-35J10.4	0.210909
OR10AB1P	0.444019
OR5P4P	0
RP11-494M8.4	0.147709
OR5P1P	0
RP11-494M8.1	0
OR5P2	0.0475955
OR5P3	0.0927291
OR5E1P	0.0790293
RNU6-943P	0
OR10A6	0
OR10A3	0
NLRP10	0
COX6CP5	0
CASC23	0
RP11-236J17.6	0
TUB-AS1	0
RP11-236J17.7	0.0514621
RP11-379P15.1	0
LMO1	0.16214
STK33	2.69607
SCARNA20	0
RP11-152H18.4	0.136425
SNORA3A	0
SNORA3B	4.13631
RP11-318C2.1	0
RNA5SP330	0
Y_RNA	0
C11orf16	0.0225634
ASCL3	0
Y_RNA	0
TMEM9B-AS1	4.35999
NRIP3	1.86927
RP11-467K18.2	0.140254
MIR5691	0
KRT8P41	0.0538676
RP11-5L12.1	0
Metazoa_SRP	0
PRR13P2	0
SNORA23	0.275909
CTD-2371O3.2	0.568947
CTD-2371O3.3	3.97963
snoU13	1.14595
RPL23AP65	1.06758
RP11-16F15.4	0
RP11-16F15.2	0.33811
RN7SKP50	0
RP11-540A21.2	0.171569
SBF2-AS1	1.79084
RP11-1H15.2	0.0969964
RNU7-28P	0
RP11-1H15.1	0.0559797
RP11-748C4.1	0
RP11-351I24.3	0.167001
RP11-351I24.1	0.474533
AMPD3	4.55936
RNU6ATAC33P	0
MTRNR2L8	1.81112
MRVI1-AS1	0.566617
Y_RNA	0
RP11-685M7.5	0
RP11-685M7.3	0.669434
CTD-2003C8.2	0.127151
RP11-179A10.1	0.482526
RP11-179A10.2	0
RP11-179A10.3	0
MTND5P21	0
CTD-3224I3.3	0.117876
CSNK2A3	0.195724
RP11-483L5.1	0
MIR4299	0
RP11-756D7.2	0
RP11-756D7.1	0
MIR8070	0
CTD-2381F24.1	0
RP13-631K18.2	0
RP13-631K18.3	0
RP13-631K18.5	0.0666001
MIR6124	0
MICALCL	0.342968
RP11-573E11.2	0
RP11-51B23.3	2.90394
RP11-47J17.3	0
RP11-47J17.1	0
SCARNA16	0
RP11-47J17.2	0
LINC00958	0.0527704
CTC-497E21.3	0.0444696
RASSF10	0.151027
CTC-497E21.5	0
RP11-413N13.1	0
RN7SKP151	0
RP11-15D14.1	0
RP11-15D14.2	0
PTH	0
HMGN2P36	0
FAR1-IT1	0
RPL39P26	0
Y_RNA	0
CENPUP1	0
RP11-23B7.4	0
RP11-98J9.1	0
RP11-98J9.2	0
RP11-98J9.3	0
RNA5SP331	0
RP11-231N3.1	0
RNA5SP332	0
RP11-21L19.1	0
RP11-140L24.3	0.157114
RNU7-49P	0
RP11-677N16.1	0.0751322
CALCB	0.0396261
CALCP	0
CALCA	0.125551
OR7E41P	0
INSC	1.03008
snoMBII-202	0
RP11-531H8.1	0
RP11-531H8.2	0
RP11-396O20.1	0
RP11-396O20.2	0
RP11-222N13.1	0
SOX6	1.27036
CTD-3096P4.1	0
AKR1B1P3	0.0807754
RN7SL188P	0
RN7SKP90	0
OR7E14P	2.18941
SNORD14A	2.64643
SNORD14B	1.95369
RNU6-593P	0
CTD-3236F5.1	0
RP11-452G18.1	0
NCR3LG1	1.02178
RP1-239B22.5	1.58767
KCNJ11	0.813025
ABCC8	0.398914
SDHCP4	0
USH1C	0.373018
OTOG	0.0028815
RP11-358H18.3	0
RP11-358H18.2	0
MYOD1	0
KCNC1	0.0589874
TPH1	0.693186
HIGD1AP5	0
SAA3P	0
MRGPRX3	0
RP11-113D6.6	0
RP11-113D6.3	0
MRGPRX4	0
GLTPP1	0
RP11-113D6.9	0
RP11-113D6.10	0
SAA4	0.139912
SAA2	0.451849
RNA5SP333	0
ST13P5	0.844839
SAA1	4.08269
RNA5SP334	0
MIR3159	0
AC084117.3	1.69526
LDHC	0.162787
RP11-613F22.7	0
LDHAL6A	0.0911195
YWHABP2	0.451515
RP11-613F22.8	0.510746
RP11-613F22.6	0.352364
Metazoa_SRP	0
SPTY2D1-AS1	1.76865
RP11-504G3.4	0.475887
RP11-504G3.2	1.08146
RP11-137N23.1	0.241308
TMEM86A	3.05861
IGSF22	0.561948
RP11-1081L13.4	3.47454
PTPN5	0.840323
RP11-1081L13.5	0
RP11-583F24.7	0
RP11-1081L13.3	0
RP11-583F24.6	0
RP11-583F24.5	0
MRGPRX1	0
RP11-583F24.8	0
RP11-583F24.4	0
RP11-583F24.3	0
RP11-589F4.2	0
MRGPRX2	0.494627
CSRP3	0
RP11-428C19.4	0
E2F8	0.632624
PCNAP4	0
RP11-428C19.5	0
NAV2-IT1	0
RNA5SP335	0
NAV2-AS5	0
NAV2-AS4	0
MIR4486	0
SNORA1	0
RP11-359E10.1	1.81284
MIR4694	0
NAV2-AS3	0
NAV2-AS2	0
RP11-371I20.2	0.0332025
DBX1	0
HMGB1P40	0
SLC6A5	0
NELL1	0.02764
RP11-701I24.3	0
RNA5SP336	0
RP11-670N15.2	0
RP11-670N15.1	0
CTD-2302A16.2	0
RNA5SP337	0
CTD-2019O4.1	0
ANO5	2.48453
CTD-3064C13.1	0
CTD-2140G10.2	0
SLC17A6	0
CTD-2140G10.4	0
LINC01495	0
RP11-34N19.1	0
GAS2	1.30288
RNA5SP338	0
RP11-17A1.3	0.101919
CCDC179	0
RP11-266A24.1	0.236323
RP11-787P24.4	0
WIZP1	0
MIR8054	0
RP11-787P24.2	0
THAP12P4	0
RP11-713P14.1	0
RP11-945A11.1	0
RP11-945A11.2	0
RNU6-783P	0
RP11-747E23.1	0
RP11-2F20.1	0
Y_RNA	0
LUZP2	0.107602
CTC-830E23.1	0
RP11-54J7.2	0
RPL36AP40	0
RP11-46P12.1	0
RP11-405K6.1	0
RP11-20J1.1	0
RP11-336F14.1	0
CTD-2507G9.1	0.0788652
RP11-430L3.1	0
ANO3	0.114944
RP11-485O14.1	0
MUC15	0.589663
SLC5A12	0.0571788
BBOX1	0.0749498
BBOX1-AS1	0.606523
CCDC34	3.83574
RP11-159H22.2	0.133707
RP11-159H22.1	0
BDNF-AS	2.052
MIR8087	0
RNA5SP339	0
RP11-587D21.1	1.23059
LINC00678	0
BDNF	1.40505
RP11-587D21.4	0
CBX3P1	0
HSP90AA2P	0.402945
RP11-406D1.2	0
KIF18A	0.292749
MIR610	0
METTL15	4.0931
RP11-797J4.1	0.299946
RN7SKP158	0
AC104978.1	0
MIR8068	0
RP11-22P4.2	0.0402987
RP11-960D24.1	0
RP11-115J23.1	0
OR2BH1P	0
RP11-466I1.1	0
CTD-2063L20.1	0
RP11-460B17.3	0
RP11-460B17.1	0
RP11-460B17.2	0
CTD-3012A18.1	0
RP5-1027O15.1	0
HNRNPRP2	0
CTD-3138F19.1	0
RN7SL240P	0
RPL7AP58	0
LINC01616	0
KCNA4	0
RP11-624D11.2	0
RP4-562D20.2	0
FSHB	0
RPL12P30	0.203926
MPPED2	1.23249
RP4-710M3.2	0
RP5-1024C24.1	0.0963383
DCDC1	0.0300926
CYCSP25	0
RP1-296L11.1	0
DNAJC24	4.0396
ELP4	1.76875
Z83001.1	0.0315956
PAX6	0
PAUPAR	0
RP1-17K7.2	0
RP1-17K7.3	0
RP1-17K7.1	0
U3	0
EIF4A2P5	0
THEM7P	0.0673722
RP1-65P5.5	0
WT1	0.11
WT1-AS	0.0221468
WT1-AS_2	0
HNRNPA3P9	1.23252
CCDC73	0.0199759
RP1-181J22.1	0
PRRG4	2.4245
Y_RNA	0
DEPDC7	1.97539
TCP11L1	4.96164
CSTF3-AS1	0
Y_RNA	0
Y_RNA	0
RP1-89D4.1	0.499655
RP1-130L23.1	0
RP1-305G21.1	0
KIAA1549L	0.174855
RP4-541C22.5	0.127138
C11orf91	0.283546
FBXO3-AS1	0
RP11-646J21.6	0
RP11-646J21.7	0
RP11-646J21.3	0
RP11-646J21.4	0
RP11-646J21.2	0
RP13-786C16.1	0
Y_RNA	0
RP1-145M24.1	0
RP1-53C18.3	0
CIR1P3	0
ELF5	1.63198
RP4-594L9.2	0
RP11-350D17.2	0
EHF	2.95236
RP11-350D17.3	0.106031
RP4-743O11.1	0
MIR1343	0
RP4-607I7.1	0.352112
RP1-68D18.4	1.55111
RP1-68D18.2	0.695075
SLC1A2	0.762365
RP1-68D18.3	0
AC090625.1	0
RP4-683L5.1	0
RP5-945I17.2	0
FJX1	3.07303
RP1-276E15.1	0
KRT18P14	0
RP11-698N11.2	0
LDLRAD3	4.44849
RP5-916O11.3	0
RP5-916O11.2	0
RPL12P31	0
MIR3973	0
RP11-1110F20.1	0.0221463
PRR5L	2.65142
RP11-514F3.4	0
RP11-514F3.5	0
RP11-219O3.2	0
RP11-545D22.1	0.187697
RAG1	0.273699
RAG2	0
CTD-2119L1.1	0
SNORA31	0
RPL7AP56	0
RP11-159D8.1	0
RP11-159D8.2	0
LRRC6P1	0
RP11-63D14.1	0
RP11-277K23.1	0
LINC01493	0
RP11-313M3.1	0.0528502
RNU6-99P	0
RP11-810F22.1	0
RP11-40H19.1	0
RP11-454H19.2	0.0474978
LRRC4C	0.731465
Y_RNA	0
RP11-407P18.1	0
RNU6-365P	0
RP11-63C8.1	0
RP11-124G5.3	0
RP11-124G5.1	0
RP11-124G5.2	0
LINC01499	0
RP11-375D13.1	0
RP11-375D13.4	0
RP11-375D13.3	0
RP11-148I19.1	0
CTD-2572N17.1	0
CTD-2537L20.1	0
RP11-111A24.2	0
RP11-111A24.1	0
HNRNPKP3	0
RP11-484D2.2	0.347153
Y_RNA	0
RP11-484D2.5	0
RP11-484D2.4	0.74243
RN7SKP287	1.24989
RP11-484D2.3	0.553706
CTBP2P6	0
RP11-472I20.3	0
MIR670	0
MIR670HG	0
MIR129-2	0
RPL23AP63	0
PHBP2	0
RP11-613D13.5	0.402013
SEC14L1P1	1.77586
ALKBH3-AS1	0.431474
RP11-613D13.4	0.0897871
RP11-613D13.8	1.39944
ACCSL	0
CTD-2609K8.3	0.351955
ALX4	0.0970786
RP11-58K22.1	0
RP11-58K22.2	0
RP11-58K22.5	0
RP11-58K22.4	0
RPL34P22	0.256772
RP11-244C20.2	0
RP11-45A12.1	0
RP11-45A12.2	0
AC068858.1	0
CTD-2560E9.3	0.0960065
SYT13	0
CTD-2560E9.5	0
RP11-430H10.1	0.713356
RP11-430H10.2	0
RP11-430H10.4	0
RP11-430H10.3	0
RP11-958J22.1	0
RP11-958J22.2	0
RP11-958J22.3	0
CHST1	2.97198
RP11-495O11.1	0
MIR7154	0
CTD-2210P24.1	0
CTD-2210P24.2	0
CTD-2210P24.3	0
DKFZp779M0652	1.13097
CTD-2210P24.6	0
C11orf94	0.137885
LARGE2	0.842233
RP11-702F3.1	0
RP11-702F3.3	0
RP11-702F3.2	0
RP11-702F3.4	0
CTD-2589M5.5	0.427413
CTD-2589M5.4	0.845752
MIR4688	0
CHRM4	0.188601
MIR3160-1	0
HARBI1	2.4648
F2	0.230383
MIR5582	0
SNORD67	0
SNORD67	0
LRP4-AS1	0.161523
LRP4	2.41834
CTD-2384B9.1	0
RP11-390K5.3	0
MIR6745	0
RP11-390K5.1	0.498947
RP11-17G12.2	0.634968
RP11-17G12.3	0.211918
RP11-125F14.2	0
MYBPC3	0.206336
RP11-750H9.5	1.78284
MIR4487	0
RAPSN	0.225177
RP11-750H9.7	0
RN7SL652P	0
RNU5E-10P	0
FAM180B	0.403224
C1QTNF4	1.74034
AGBL2	0.884313
Y_RNA	4.11148
RP11-692M12.5	0
RNA5SP340	0
Y_RNA	0
YPEL5P2	0.163261
RP11-793I11.1	0
PTPRJ	4.90433
PTPRJ-AS1	0
MIR3161	0
OR4B1	0
OR4B2P	0
OR4X2	0
OR4X1	0
OR4S1	0
OR4C3	0
OR4C4P	0
OR4C5	0
OR4C2P	0
OR4C10P	0
OR4C9P	0
OR4R1P	0
OR4A47	0
OR4A48P	0
OR4A46P	0
OR4A40P	0
OR4A43P	0
OR4A45P	0
OR4A41P	0
OR4A42P	0
OR4A44P	0
RP11-56P9.5	0
RP11-56P9.10	0
RP11-56P9.6	0
RP11-56P9.4	0
TRIM51CP	0
RP11-56P9.8	0
TRIM51GP	0
TRIM53CP	0
RP11-56P9.11	0
TRIM49B	0
TRIM64C	0
CTD-2132H18.5	0
CTD-2132H18.3	0
UBTFL7	0
RP11-107P7.1	0
RP11-107P7.6	0
RP11-107P7.2	0
TRIM77BP	0
UBTFL9	0
FOLH1	0.680271
CTD-2026G22.1	0
TYRL	0
CBX3P8	0
RP11-61N20.3	0.0838816
RP11-707M1.1	0
RP11-707M1.7	0
RP11-707M1.9	0
TRIM51FP	0
RP11-163O19.16	0
RP11-163O19.1	0
RP11-163O19.11	0
RP11-163O19.10	0
TRIM51DP	0
RP11-163O19.3	0
RP11-163O19.8	0
OR4A1P	0
OR4A49P	0
OR4A18P	0
OR4A19P	0
OR4R3P	0
OR4C13	0
OR4C12	0
OR4C48P	0
OR4C45	0
OR4C49P	0
GTF2IP11	0
RP11-347H15.1	0
RP11-347H15.6	0
RP11-347H15.2	0
RP11-347H15.5	0
RP11-347H15.3	0
RP11-347H15.4	0
RP11-574M7.1	0
RP11-574M7.2	0
OR4C50P	0
OR4C46	0
OR4C7P	0
OR4R2P	0
OR4A4P	0
OR4A3P	0
OR4A2P	0
OR4A8	0
OR4A7P	0
OR4A5	0
OR4A6P	0
TRIM48	0
RP11-72M10.2	0
RP11-72M10.4	0
RP11-72M10.8	0
RP11-72M10.7	0
TRIM51HP	0
RP11-72M10.5	0
OR4A11P	0
OR4A12P	0
OR4A16	0
OR4A15	0
OR4A9P	0
OR4X7P	0
RP11-131J4.12	0
OR4A10P	0
OR4A17P	0
OR4A13P	0
OR4A50P	0
OR4A14P	0
OR4A21P	0
OR4C1P	0
OR4C14P	0
OR4C15	0
OR4C16	0
OR4C11	0
OR4P4	0
OR4S2	0
OR4C6	0
OR4V1P	0
OR4P1P	0
RP11-674C21.9	0
OR5D2P	0
OR5D3P	0
OR5D17P	0
OR5D13	0
OR5D15P	0
OR5D14	0
OR5L1	0
OR5D18	0
OR5L2	0
OR5D16	0
OR9M1P	0
RP11-738O11.9	0
RP11-738O11.12	0
RP11-738O11.13	0
TRIM51	0
OR5W1P	0
OR5W2	0
OR5I1	0
OR10AF1P	0
OR10AK1P	0
OR10AG1	0
OR7E5P	0
OR5F1	0
OR5F2P	0
OR5AS1	0
OR5AQ1P	0
OR5J1P	0
OR5BE1P	0
OR8I2	0
OR8I4P	0
OR8H2	0
OR5BN2P	0
OR8H3	0
OR5BN1P	0
OR8J3	0
OR8K4P	0
OR8K5	0
OR5J7P	0
OR5J2	0
OR8V1P	0
RP11-444K7.8	0
OR8J2	0
OR5T2	0
OR5T3	0
OR5T1	0
OR8H1	0
OR8I1P	0
OR8K3	0
FAM8A2P	0
OR8K2P	0
OR8K1	0
RPL5P29	0.0798385
OR8J1	0
OR8U1	0
OR8L1P	0
OR5AL2P	0
OR5AL1	0
OR5R1	0
OR5M4P	0
OR5M9	0
OR5M3	0
OR5M2P	0
OR5M8	0
CTD-3051L14.13	0
OR5M7P	0
CTD-3051L14.14	0
OR5M6P	0
OR5M5P	0
OR5M11	0.148001
OR5M10	0
OR5M13P	0
OR5M1	0
OR5AM1P	0
OR5M12P	0
OR5AP1P	0
OR5AP2	0
OR5AR1	0
OR2AH1P	0
RP11-59K5.1	0
OR9G1	0
RP11-100N3.2	0
OR9G3P	0
OR9G4	0
MIR6128	0
OR9G2P	0
OR5G1P	0
OR5G4P	0
OR5G5P	0
OR5G3	0
AP000479.1	0
FADS2P1	0
OR5AK3P	0
OR5AK2	0
OR5AK1P	0
OR5BQ1P	0
OR5AK4P	0
OR5AO1P	0
OR5BP1P	0
LRRC55	0.0333861
APLNR	1.31709
RP11-872D17.4	0.203136
P2RX3	0.0363397
PRG3	0
PRG2	0.78506
RNA5SP341	0
RN7SKP259	0
RTN4RL2	1.47592
RN7SL605P	0.169025
SMTNL1	0.568691
RPS4XP13	0.212244
AP000662.4	0.507164
MIR130A	0
YPEL4	2.67392
AP000662.9	0.111778
BTBD18	0.0709503
OR5BA1P	0
RP11-734C14.2	0
OR5AZ1P	0
OR5BD1P	0
CYCSP26	0
OR9Q1	0.0147227
RNU6-899P	0
OR6Q1	0
VN2R9P	0
RP11-659P15.1	0
RP11-659P15.2	0
OR9L1P	0
OR9I3P	0
OR9I1	0
OR9I2P	0
OR5BL1P	0
OR9Q2	0
OR1S2	0
OR1S1	0
OR10Q1	0
EIF4A2P3	0.0285338
OR10W1	0
OR10Q2P	0
OR5BC1P	0
OR5B19P	0
OR5B10P	0
AP000435.3	0
OR5B17	0
OR5B1P	0
OR5B15P	0
OR5B3	0
OR5B2	0.0766849
OR5B12	0
RP11-655C2.3	0.146228
OR5B21	0
CMB9-55A18.1	0.492781
CNTF	0.902774
AP001350.4	0.88053
GLYAT	0
AP000445.1	0
AP000445.2	0
TMA16P1	0
GLYATL2	0.247399
GLYATL1P2	0
GLYATL1	0.0250427
RP11-780O24.2	0
RP11-142C4.6	0.0613577
RP11-142C4.4	0
GLYATL1P1	0
RP11-142C4.5	0
GLYATL1P4	0
GLYATL1P3	0
FAM111B	0.228446
AP001258.4	3.03556
AP001258.5	0
RN7SL42P	0
WARSP1	0
SLC25A47P1	0
RP11-1036E20.9	0
RP11-1036E20.7	0
RN7SL435P	0
OR5AN2P	0
OR5BR1P	0
OR5AN1	0
OR5BB1P	0
OR5A2	0
OR5A1	0
OR4D6	0
OR4D10	0
OR4D8P	0
OR4D11	0
OR4D9	0
OR4D7P	0
AP000442.4	0.5079
MIR3162	0
AP000442.1	2.72079
AP000640.2	0.0977943
RN7SKP192	0
OR10V1	0.10714
OR10Y1P	0.104431
OR10V3P	0.280715
OR10V2P	0.191973
AP000640.10	0.777885
FABP5P7	0.857684
GIF	0.0923077
TCN1	0.126001
SRD5A3P1	0
OOSP1	0
RP11-736I10.1	0
OOSP2	0
MS4A3	0
RP11-736I10.2	0
MS4A2	3.17382
AP001257.1	0.282783
MS4A4E	2.98758
MIR6503	0
MS4A6E	0.0589102
MS4A14	1.84486
MS4A5	0
MS4A1	0.275007
MS4A12	0
MS4A13	0
RP11-448N3.1	0
LINC00301	0
MS4A8	0.0312669
MS4A18	0
MS4A15	0
MS4A10	0
RP11-804A23.1	0
RP11-804A23.2	0
RP11-804A23.4	0
PTGDR2	0.825861
ZP1	0.286303
RP11-881M11.2	0.351822
RP11-881M11.1	0
RP11-881M11.4	0
TMEM132A	2.88274
CD6	2.36631
RNU6-933P	0
RP11-881M11.8	0
CD5	0.898409
AP000437.3	0.162907
PGA3	0.226204
PGA4	0
PGA5	0.440959
VWCE	1.31328
RP11-286N22.14	3.46822
RP11-286N22.6	0.0619996
RP11-286N22.8	0.166137
RN7SL23P	0.656795
PPP1R32	4.49245
RP11-286N22.10	0.0857327
MIR4488	0
LRRC10B	1.97236
SYT7	2.19044
RP11-286N22.16	0.56132
RP11-794G24.1	0.146119
RP11-855O10.2	0.0634199
RPLP0P2	0.0999594
RP11-855O10.3	0
DAGLA	1.86728
DKFZP434K028	0
MYRF	1.04362
MIR6746	0
RNU6-1243P	0
RP11-810P12.7	0.858129
RP11-810P12.1	0
RP11-810P12.6	0
RP11-810P12.5	0
EEF1DP8	0
SCGB1D1	0
SCGB2A1	0
RP11-703H8.9	0
SCGB1D2	0.138426
SCGB2A2	0.0242905
SCGB1D4	0
NPM1P35	0.0436207
RP11-703H8.7	0
ASRGL1	2.53972
RCC2P6	0.0376434
CTD-2531D15.5	0
SCGB1A1	0
CTD-2531D15.4	0.240742
RP11-864I4.3	0.114027
RP11-864I4.4	0.125036
MIR6747	0
RP11-831H9.3	0
METTL12	3.93792
LBHD1	3.95842
GNG3	0.449555
ZBTB3	2.7075
RP11-727F15.11	0.633156
RP11-727F15.12	3.27024
MIR6748	0
MIR6514	0
RP11-727F15.13	1.49478
RNU6-118P	0
RP11-727F15.9	0.824743
RP11-727F15.14	0.152672
SNORD30	0
SNORD28	0
SNORD27	0
SNORD26	0
CHRM1	0.0694208
AP000438.2	0
RN7SL259P	0
SLC22A6	0
SLC22A8	0
RP11-959F10.4	0
RP11-959F10.5	0
SLC22A24	0
RPL29P22	0
SLC22A10	0.0135339
SLC22A25	0
RP11-959F10.6	0
CCND2P1	0
AP000438.4	0
SLC22A9	0
HRASLS5	2.82459
CMB9-14B22.1	0
LGALS12	0.577518
HRASLS2	0.274783
RP11-697H9.3	0
IMMP1LP1	1.39804
RP11-697H9.2	0
RP11-697H9.5	0
RN7SL596P	0
RP11-466C23.5	0.273377
RNU6-1306P	0
RCOR2	2.0912
RNU6-45P	0
RP11-21A7A.2	0.120231
RP11-21A7A.4	0
FLRT1	1.29256
RP11-21A7A.3	0
RP11-783K16.14	2.96413
RP11-783K16.5	0.748625
RP11-783K16.13	1.80015
KCNK4	0.148871
Y_RNA	0
TEX40	0.419846
AP003774.1	0.242725
MIR7155	0
MIR1237	0
AP003774.6	0.0516544
AP003774.5	0
AP003774.4	0.148445
AP005273.1	0
AP006288.1	0
SLC22A11	0.025831
SLC22A12	0
NRXN2	3.29209
AP001092.4	0
AP001462.6	1.46015
CDC42BPG	2.6627
AP001187.11	0
MIR194-2HG	0.0630773
MIR6750	0
MIR6749	0
GPHA2	0.0820428
MAJIN	0.0409938
MIR6879	0
AP000436.4	0.477623
CDCA5	1.05583
TMEM262	0.106443
AP003068.9	0
RP11-399J13.2	0.146161
MIR6751	0
HIGD1AP10	0
RNU2-23P	0
PDCL2P2	0
SPDYC	0
PGAM1P8	1.79033
AP003068.23	3.18288
SLC22A20	0.682443
TIGD3	0.169503
RP11-867O8.5	0.114828
SLC25A45	3.5134
mascRNA-menRNA	0
CMB9-22P13.1	4.06835
CMB9-22P13.2	0
SNRPGP19	0
RP11-856B14.10	0
SSSCA1-AS1	3.98234
KCNK7	2.53801
MIR4690	0
MIR4489	0
RN7SL309P	0
KRT8P26	0.367465
RP11-770G2.2	0.1432
OVOL1	2.18146
OVOL1-AS1	0.0742451
SNX32	1.09962
CTSW	2.22482
FOSL1	3.63405
TSGA10IP	0.0337454
RP11-1167A19.6	0.0897561
CST6	0.753063
CATSPER1	0.209794
GAL3ST3	0.0233186
RP11-1167A19.2	1.40105
RP11-755F10.1	2.65623
RP11-867G23.1	4.39342
RP11-867G23.2	0
RP11-867G23.3	0.738007
CNIH2	0.888647
TMEM151A	0.0588002
RP11-867G23.13	0.124876
RP11-867G23.12	0
RP11-867G23.8	0.811355
SLC29A2	3.49142
Metazoa_SRP	0
BRD9P1	0
RNU1-84P	0
NPAS4	2.07617
SNORA43	0
CTD-3074O7.7	0
CTD-3074O7.5	2.56274
ACTN3	0.405478
CTD-3074O7.2	0
CCDC87	0.341452
RNU4-39P	0
SPTBN2	0.993751
RN7SL12P	0
C1QBPP2	0
FTLP6	0
PC	4.94144
RNU7-23P	0
MIR3163	0
C11orf86	0
SYT12	0.121836
MIR6860	0
RP11-157K17.5	0.149066
CTC-1337H24.3	0.450626
RN7SKP239	0.497177
CTC-1337H24.4	2.53572
RNU6-1238P	0
CARNS1	1.52234
GPR152	0.0460253
CABP4	1.03267
MIR6752	0
CABP2	0
RP11-715F10.6	0
C11orf72	0.0844475
RP11-655M14.12	0.0713046
DOC2GP	3.57051
TBX10	0.0315821
ACY3	0.087446
AP003385.2	0
ALDH3B2	1.16718
RPL37P2	0.827455
UNC93B5	0
OR7E145P	0
OR7E11P	0
RP11-655M14.14	0
RP11-655M14.4	0
ALG1L8P	0
FAM86C2P	2.81249
ENPP7P7	0.0664792
RP11-119D9.4	0
RP11-119D9.1	0.067681
RNU6-46P	0
RPS3AP40	0.0381494
RP5-903G2.2	0.236018
RP5-901A4.4	0
RP5-901A4.5	0
OR7E1P	0
RP5-901A4.1	1.35066
MIR7113	0
MIR6753	1.73292
CTD-2655K5.1	0.0944074
NDUFA3P2	0
CTD-2007L18.5	0.787524
GAL	0.156767
TESMIN	0.244582
RP11-757G1.6	0.172102
RP11-757G1.5	0.429605
MRGPRD	0.225407
MRGPRF-AS1	2.94414
MIR3164	0.612746
RP11-554A11.7	0.24349
RP11-554A11.8	0.114828
MYEOV	0.160259
IFITM9P	0.16779
RP11-211G23.2	0
RP11-211G23.1	0
AP000439.1	0
AP000439.2	0
AP000439.5	0
AP000439.3	0
FGF19	0
RP11-300I6.5	0
FGF4	0
FGF3	0
RP11-643C9.1	0
RP11-643C9.2	0
RP11-626H12.1	0.160816
RP11-626H12.2	0.0639134
RP11-626H12.3	0
ANO1-AS2	0
RNU6-1175P	0
RP11-805J14.3	0
H2AFZP4	0
AP000487.6	0.8285
