Name	Testis
PABPC1P12	0
SLC9B1P3	0.158108
ACTR3BP5	0
CHEK2P5	0
RP11-453N3.1	0
RP11-96F8.1	0
KSR1P1	0
IGKV1OR10-1	0
AL031601.4	0
PABPC1P8	0
RP11-313J2.1	0.493072
LINC00839	0.9969
ZNF37BP	3.96012
FXYD6P1	0
EIF3LP2	0.647157
AL022345.10	0.111373
AL022345.7	0
AL022345.11	0.221772
RNU6-1170P	0
VN1R54P	1.75684
CUBNP1	0.20869
AL022344.5	0.275661
RSU1P1	0.937312
DUXAP3	0
AL022344.7	2.61797
RP11-124O11.1	0.528176
LINC01264	0.354987
MIR5100	0
RET	3.25417
RP11-351D16.3	2.35921
RASGEF1A	2.46809
RP11-168L22.2	2.72981
RNU6ATAC11P	0
U3	0.173818
RP11-517P14.2	1.41817
RNU7-193P	0
RP11-517P14.7	1.26518
CAP1P2	1.36252
RP11-402L1.4	0.150274
RPL21P88	0.186714
ZNF32-AS1	4.80628
RP11-402L1.11	0.508434
RP11-272J7.6	0
UQCRHP3	0
ELOCP30	0
HNRNPA3P1	0.171496
LINC00619	1.04575
LINC00840	0.967649
LINC00841	1.03848
RP11-20J15.2	0
RP11-20J15.3	2.57739
C10orf142	2.53415
RPL9P21	0
RP11-733D4.2	0
RP11-733D4.1	0.360074
EIF2AP4	0.0497855
TMEM72-AS1	0.986119
RP11-285G1.2	0.900301
RP11-285G1.9	2.27653
RP11-285G1.14	1.34237
DUXAP4	0.177782
RPS19P7	4.54456
CUBNP3	1.11205
ANKRD54P1	2.59028
MIR3156-1	0
RP11-445N18.5	2.04958
RP11-432I13.5	1.31727
RP11-432I13.6	0.568722
RNU6-1207P	0.528417
CUBNP2	0.264938
OR6D1P	0.246028
OR13A1	0.315587
ALOX5	4.34783
RP11-67C2.2	4.91812
FAM21FP	1.69173
RP11-671E7.1	1.28
RP11-175I17.6	0
FAM25E	1.50854
PARGP1	2.61307
RNA5SP310	0
RPL35AP25	0
SNORA74	0
RPL23AP61	0.197883
ANTXRLP1	2.48296
FAM25BP	0.999101
ANXA8L1	0.413955
HNRNPA1P33	0.266838
NPY4R	0.0250543
SYT15	0.136403
RP11-38L15.3	0.254451
RP11-38L15.2	0.0855898
FAM35BP	0.618304
RP11-38L15.8	1.11119
RHEBP1	0.211924
RN7SL248P	0
CTSLP2	0.820206
GLUD1P2	2.81928
DUSP8P3	1.12712
BMS1P1	3.62308
RNA5SP311	0.234152
AGAP13P	1.56558
GDF2	0.129494
RBP3	0.089457
ZNF488	2.17015
ANXA8	0.473303
RP11-144G6.13	0
FAM25G	0.310269
RP11-144G6.4	0
RNA5SP312	0
BMS1P2	1.82684
GLUD1P8	2.4557
DUSP8P4	0.169294
CTSLP2	2.23705
RP11-342C24.8	0.110221
FAM35DP	3.74533
RN7SL453P	0
RHEBP2	2.42882
ABC7-42404400C24.1	0.090704
CH17-360D5.2	0.251358
CH17-360D5.1	0
CH17-360D5.3	0.210854
FAM25C	0.111769
RNA5SP315	0
BMS1P7	2.45109
PTPN20CP	2.72616
FRMPD2	3.00119
RPS6P14	0
RP11-541M12.6	0.604989
ARHGAP22	4.58758
RP11-541M12.3	0
RP11-534L6.5	0.495422
RP11-534L6.2	0
RPL13AP19	0.0789882
RP11-563N6.6	2.21073
RP11-523O18.5	0.704929
RP11-523O18.1	0.327546
MIR4294	0
C10orf128	1.70199
C10orf71-AS1	0
C10orf71	0.0528918
DRGX	0.381685
RP11-123B3.2	0.0867841
HMGB1P50	0
CHAT	0.294716
SLC18A3	0.0977925
MAPK6PS6	0.0556307
RPL21P89	0.300823
RPL35AP24	0
SNORA74	0
LINC00843	1.55298
RNA5SP317	0.331296
FAM21EP	0.784186
SLC9A3P3	0.101024
SLC9A3P1	0
ASAH2	0.705488
DYNC1I2P1	0.377278
RP11-521C22.2	3.52107
RP11-512N4.2	0
RNU7-107P	0
SGMS1-AS1	3.75225
SHQ1P1	0
BEND3P1	0.977025
NUTM2HP	2.34585
RP11-564C4.4	0.166001
CTSLP4	2.03283
PGGT1BP1	0.170171
ASAH2B	3.09616
A1CF	0.0475573
RP11-449O16.2	0
CCDC58P2	0
RP11-96B5.4	4.2685
PRKG1	3.004
RP11-96B5.3	0.265582
RP11-40C11.2	0
MIR605	0
RP11-539E19.2	0.476701
RSU1P3	0.056679
PRKG1-AS1	0.168962
DKK1	0.577396
RPL31P44	0.537124
THAP12P3	0
LINC01468	0
RP11-556E13.1	0
MBL2	0.0633256
Y_RNA	0
RP11-319F12.2	0
SNRPEP8	0
RP11-71J2.1	0
RNA5SP318	0
RP11-449J3.3	0
PCDH15	0.729323
RNU6-687P	0
RP11-257I14.1	0.47755
NEFMP1	0
MIR548F1	0
RP11-264A11.1	0.249535
RP11-168O22.1	1.23279
RP11-598C10.2	1.52785
RP11-598C10.1	0.932078
MTRNR2L5	0
GAPDHP21	0.0753777
RP11-478B11.2	0
SNORD2	0
MIR3924	0
RP11-550A9.1	0
RP11-448K10.1	0
MRPS35P3	0
RP11-123G9.1	1.32401
IPMK	2.74756
TPT1P10	0
RP11-179B15.5	0.0902162
RP11-179B15.6	0.0486418
BICC1	4.41141
FAM133CP	0.0539864
RN7SKP196	0
LINC00844	2.62961
RPLP1P10	0
TRAF6P1	0.066335
FAM13C	4.90356
RP11-443O13.3	0
MRPL50P4	0
RP11-135D11.2	2.31638
SLC16A9	3.95236
MRLN	0.549084
ANK3	1.73573
RP11-388P9.2	0.35186
Y_RNA	0
RP11-388P9.3	0
ARL4AP1	0.0488833
RP11-131N11.4	0.0794072
RNU2-72P	0
LINC00845	0.218256
TMEM26	3.89619
TMEM26-AS1	2.41745
RP11-63A2.2	0.314985
RP11-491H19.1	4.06671
RP11-120C12.3	0
RN7SL591P	0
ZNF365	0.462521
ALDH7A1P4	0
RP11-436D10.3	0.50198
RNU6-543P	0
RP11-144G16.1	2.45374
TATDN1P1	0.091371
RP11-351O1.4	0
MIR1296	0
PRELID1P3	0.0445357
RP11-351O1.3	0
MRPL35P2	1.06483
RP11-111N20.4	0
RP11-170M17.1	0.709421
RPL7AP50	0.598027
RP11-174J11.1	0
DBF4P1	3.1158
RPL17P35	0
CYP2C61P	0
ANXA2P3	0.0312392
RP11-179K3.2	0.206036
NEK4P3	1.11995
RP11-252C24.3	0
MYL6P3	0
RP11-252C24.2	0
RP11-428G2.1	0.164751
LINC01515	0.467233
CTNNA3	2.47975
RP11-210G22.1	3.9641
RP11-65E10.1	0
LRRTM3	3.37417
RP11-344A5.1	2.36133
RPL7AP51	0
MIR7151	0
AKR1B10P1	0
RPL21P92	0
RNU6-1250P	0
RN7SL394P	0
DNAJC19P1	0
RP11-57G10.8	3.0735
RNU6-523P	0
RPL12P8	0.173243
RPS3AP38	1.58681
RN7SL220P	0
POU5F1P5	0.135924
MYPN	1.41627
RN7SKP202	0.358572
ATOH7	0.630808
RP11-153K11.3	0.674348
KRT19P4	0
PBLD	3.61029
DNA2	4.87016
RPL26P29	0.250026
RNA5SP319	0
SLC25A16	2.90697
RPL26P27	0.0690647
Y_RNA	0
TMEM14DP	0.251184
TET1	0.412705
COX20P1	1.1208
RPS3AP37	0
RP11-119F7.5	0.540235
RP11-119F7.6	0
Y_RNA	0
SNORD98	0
MIR1254-1	0.672722
STOX1	3.69349
RNU6-697P	0
RNU6-571P	0
MED28P1	0.441345
ACTBP14	0.202813
Metazoa_SRP	0.320135
RPS12P17	0.37842
RP11-227H15.4	0.136486
HKDC1	2.1647
RPS15AP28	0.0885739
TACR2	1.09427
ATP5G1P7	0
TMEM256P1	0
NEUROG3	0.0699796
RP11-343J3.2	0.555468
MTATP6P23	0
MTCO2P23	0
MTCO1P23	0.0482308
MTND2P15	0.0768578
MTND1P20	0.119796
RP11-242G20.1	0
RPL5P26	0
COL13A1	0.879778
RPS25P9	0
NPFFR1	2.25227
CEP57L1P1	0.123442
NODAL	3.44369
RP11-104F15.9	0.976501
YY1P1	0
PRF1	0.454004
ADAMTS14	1.18907
RPS26P40	0
RP11-432J9.3	0
RP11-432J9.6	2.03338
UNC5B-AS1	3.93403
RP11-327E2.5	0.74312
CDH23-AS1	1.20844
C10orf105	3.59873
MIR7152	0
RNU7-38P	0
RP11-472G21.2	0.715535
RP11-150D20.5	0.263101
SNORA36	0
RPL15P14	0.163041
Y_RNA	0.629309
RNU6-805P	0
RP11-205A8.4	0
RP11-205A8.3	0
RP11-167P22.3	0
RP11-167P22.4	0
RN7SL840P	0
HMGN2P34	0.225421
RP11-167P22.5	0
Y_RNA	0
MIR4676	0
RP11-354E23.3	0
RP11-354E23.4	0
RP11-354E23.5	0.524717
OIT3	1.18231
NPM1P24	0.478579
PLA2G12B	1.80086
RPL17P50	1.13232
RP11-344N10.4	0
RP11-344N10.2	0
Y_RNA	0
RP11-344N10.5	1.94565
SNORA11	3.4017
Y_RNA	0
EIF4A2P2	0.240727
RNU6-833P	1.32491
Y_RNA	0
RP11-537A6.9	2.35128
RPL26P6	1.35387
MSS51	4.40139
PPP3CB-AS1	2.24363
RNU6-883P	0
RPS26P41	0.0926776
MYOZ1	4.74882
SYNPO2L	0.660767
RP11-464F9.21	0.231689
RNA5SP320	0
RP11-574K11.27	0.233861
RP11-574K11.26	0.360812
RP11-574K11.5	1.98594
RP11-574K11.8	0.0657518
PLAU	3.53607
RP11-417O11.5	0.258895
TIMM9P1	0
RPSAP6	0.134465
RAB5CP1	0.0824243
RP11-46O21.2	2.66171
MRPL35P3	1.47539
Y_RNA	0
NDUFA8P1	0
POLR3DP1	0.164662
RP11-383B24.3	0
RP11-222G7.2	1.46426
RP11-77G23.2	3.99527
RP11-77G23.5	0.306301
DUPD1	0.275108
PPIAP13	0.128352
RPS26P42	0
RPL39P25	0
ZNF503-AS1	1.32241
HMGA1P5	0
RP11-399K21.11	0.192211
RP11-399K21.5	0
SPA17P1	0.1829
ZNF503-AS2	0.573257
RP11-399K21.13	0.645911
RP11-399K21.14	2.01747
RP11-399K21.10	0.408525
C10orf11	1.00285
RP11-399K21.12	0
MIR606	0
RP11-310J24.3	0
RP11-367B6.2	3.0352
RN7SL518P	0
RNU6-673P	0
RP11-43N22.1	1.46521
RP11-369F10.2	0
RP11-325D15.2	0.165277
SNORA31	0
ATP5G1P8	0
KCNMA1	2.27876
KCNMA1-AS1	1.12302
RP11-328K22.1	0.0638156
COX6CP15	0
RNA5SP321	0
RP11-428P16.2	0.29206
RP11-428P16.3	0
RNU6-1266P	1.33795
RP11-126H7.4	0.25054
RN7SL284P	0
DLG5-AS1	4.0766
H2AFZP5	0.0682111
Metazoa_SRP	0
GNAI2P2	0
RP11-157J13.1	4.07744
RP11-90J7.3	0.18501
LINC00856	0.202587
RP11-90J7.2	0
RP11-90J7.4	0
SNORA71	0
RP11-17G2.1	0
RP11-31E13.2	0
RP11-481G8.2	0.686349
RP11-342M3.5	0.205292
TPRX1P1	0.964639
RP11-589B3.7	0
RPS12P18	0
SFTPA2	0.300967
MBL3P	0.099542
SFTPA3P	0
SFTPA1	0.225411
RP11-589B3.6	0.270386
RP11-506M13.3	0.8131
NUTM2B-AS1	2.72172
RP11-182L21.5	0.11219
RP11-119F19.5	1.35578
BEND3P3	1.33834
NUTM2B	0.90199
NUTM2E	0.253466
NPAP1P2	0.71474
CTSLP6	3.03225
PGGT1BP2	0.188418
BMS1P21	0.791441
MBL1P	2.86427
RP11-479O17.12	0.681968
SFTPD	2.84517
SFTPD-AS1	0.325718
ZNRF2P3	0
DPY19L2P5	0
RP11-369J21.11	0.199569
C1DP3	0
C1DP2	0
C1DP4	0.119109
RPL22P18	0
LINC00857	0.366664
RPS12P2	0
RP11-40F6.1	2.46361
EIF5AP4	3.57129
ZNF519P1	0.0431705
RP11-36D19.8	0.892435
RP11-137H2.4	1.03616
SH2D4B	0.958137
RPS7P9	0
RP11-20E23.1	0
FARSBP1	0
WARS2P1	0
RPA2P2	0
NRG3	1.31773
RNU6-441P	0
RNU6-478P	0
MARK2P15	0
RP11-344L13.2	1.6437
RP11-344L13.1	0
RNU6-129P	0
RP11-219F10.1	0.809604
RNU1-65P	1.00831
HMGN2P8	0
RP11-338I21.1	1.23596
C10orf99	0.341737
CDHR1	0.577754
LRIT2	0.35563
RGR	1.90486
LINC00858	0.0596801
RPL12P29	0.80653
TNPO1P1	0.420388
CACYBPP1	0.115593
RPS3AP5	0.955054
LINC01519	1.19836
RP11-475D12.2	0.789805
LINC01520	0.526388
RP11-113E21.2	0.0457746
RNU6-325P	0
RP11-113E21.3	1.0295
GRID1	4.99146
uc_338	0
RP11-93H12.4	0.774485
RN7SKP238	0
RP11-93H12.3	0
RNA5SP322	0
MIR346	0
RNU6-780P	0
RP11-77P6.2	3.31207
RPL7AP8	0
OPN4	0.171871
RP11-359E3.4	2.37874
RPAP2P1	0.0478949
RNU1-19P	0
RP11-411A19.5	0.220992
ADIRF	2.38
RP11-96C23.10	0
FAM25A	0.701602
RP11-96C23.12	0
RNU6-529P	0
RP11-96C23.9	0
RN7SL733P	0
NUTM2A	0.779429
LINC00863	4.28907
NUTM2D	1.18578
NPAP1P3	1.00634
CTSLP1	3.25746
LINC00864	0.118515
RP11-399L7.3	0
MIR4678	0
RP11-57C13.4	0.83903
RP11-57C13.6	3.29196
RP11-57C13.3	0.0695985
RPS26P38	0.594537
CFL1P1	2.28679
RN7SL78P	0.445692
KLLN	2.05577
RP11-380G5.2	0.616118
RPL11P3	0.999278
SNORD74	0
MED6P1	0
RP11-129G17.2	0
Y_RNA	0
RPL7P34	0
LIPF	4.32952
NAPGP1	0
LIPK	0.032051
KRT8P38	0.500683
LIPN	0.0526134
RCBTB2P1	0
LIPM	0.0341295
ANKRD22	0.19368
PTCD2P2	1.86073
FAS-AS1	0.804859
RP11-399O19.9	0.999932
RP11-341B24.3	0
CH25H	0.234294
IFIT2	1.31457
RP11-149I23.3	0.114185
IFIT6P	0
IFIT1B	0.0268671
SLC16A12	3.02928
PANK1	2.4441
MIR107	0
RP11-80H5.6	0.811911
RP11-80H5.2	0.670977
RP11-80H5.9	1.33535
RP11-80H5.7	1.34383
MTND5P42	0.59038
LINC01375	1.16999
SNRPD2P1	0.11991
RN7SKP143	0
RP11-15K3.1	0.324741
RP11-94M14.2	0.0416399
RP11-94M14.3	0
RP11-30G13.1	0
Y_RNA	0
ANKRD1	2.06031
RNU6-740P	0
RP11-236B18.2	0
RP11-236B18.5	0
LINC00502	3.55107
DDX18P6	0.0285782
NUDT9P1	1.74336
HECTD2	4.14848
RP11-108M11.3	0
RPS27P1	0
PPP1R3C	4.07432
GAPDHP28	0.0899292
FAF2P1	0.051276
SRP9P1	0.497448
RP11-402D21.3	0
FGFBP3	1.32506
RP11-402D21.2	0.39706
SNORA25	0
SDHCP2	0.0660432
EIF4A1P8	0
CPEB3_ribozyme	0
NHP2P1	0.29852
Y_RNA	0
RNY3P12	0
RPL11P4	0
RN7SL644P	0
EIF2S2P3	1.25583
HHEX	3.96362
Y_RNA	0
RP11-477L16.2	0
RP11-348J12.2	2.4624
CYP26C1	0.758117
RP11-348J12.5	0.172078
CYP26A1	0.535475
NIP7P1	0
XRCC6P1	0.459938
RPL17P34	0.11089
MYOF	3.29595
RNA5SP323	0
FFAR4	2.71363
PDE6C	0.631568
LGI1	0.494482
RP11-437J2.3	0.241855
RP11-437J2.4	2.33761
RAB11AP1	0
PLCE1	3.91072
HDAC1P1	1.81193
RNU6-657P	0
RP11-391J2.3	0
PLCE1-AS1	0.230484
RP11-76P2.4	2.06024
RP11-119K6.6	0
CTBP2P2	0.0343459
CYP2C18	0.311998
CYP2C19	0.0750059
MTND4P19	0
CYP2C58P	0
RPL7AP52	0
CYP2C9	0.0772296
MTND4P20	0
CYP2C59P	0
CYP2C60P	0
RP11-208C17.4	0
RP11-310E22.5	1.7691
RP11-310E22.6	1.09849
PAWRP1	0.322826
ACSM6	0.7657
RPS3AP36	0.0468352
ENTPD1-AS1	1.89057
RP11-429G19.3	4.49614
RPL21P90	0.814357
MIR3157	0
RNU6-271P	0
NPM1P25	0.340751
BLNK	1.44661
RP11-35J23.1	0
DNTT	0.951612
OPALIN	0.0635701
TLL2	0.660231
NPM1P26	1.21457
PIK3AP1	2.4192
RNA5SP324	0
RPS2P36	0.0829428
RNU6-1274P	0
MIR607	0
LCOR	3.41101
HMGN2P35	0
SLIT1	4.18254
RP11-375N9.2	0
Metazoa_SRP	0
RPL12P27	2.2749
RPL34P20	0
RP11-452K12.7	0
Y_RNA	0.841677
ANKRD2	1.3491
HOGA1	1.56482
SFRP5	1.84142
LINC00866	0.127146
GOLGA7B	3.79291
AL355301.1	0
RP11-34A14.3	1.4782
MIR1287	0
MIR4685	0
HPSE2	4.54377
MIR6507	0
ARL5AP2	0
RPL7P36	0
LINC01475	0
RP11-129J12.1	0
NKX2-3	0.23164
ENTPD7	3.35357
EBAG9P1	1.33615
ABCC2	1.83277
NANOGP6	0.0643485
DNMBP-AS1	0.0345121
CPN1	2.84482
Cyp2c44	0.135436
TPM4P1	0.604411
SPCS2P2	0.884172
RP11-316M21.7	0.987114
RP11-316M21.6	2.11432
SNORA12	1.31729
PHBP9	4.2616
RNU6-422P	0
PKD2L1	4.34285
OLMALINC	4.01851
Y_RNA	0
RP11-285F16.1	0.160994
WNT8B	2.41149
Metazoa_SRP	0
PAX2	0.801224
Y_RNA	0
RP11-179B2.2	1.72186
RP11-108L7.14	1.30624
MIR608	0
RP11-108L7.4	0
PDZD7	2.33548
RP11-108L7.15	1.93759
KAZALD1	3.72975
TLX1NB	1.67001
TLX1	0.761822
SMARCE1P7	0
LBX1	0.0943756
RP11-107I14.4	0.0219772
RNU2-43P	0
RP11-107I14.2	0
RP11-107I14.5	0
RNU2-59P	0
RNU6-1165P	1.0556
RP11-190J1.3	0.65039
FGF8	1.20413
Metazoa_SRP	0
Y_RNA	0
RP11-302K17.3	0
RP11-302K17.4	0
ELOVL3	2.89889
PITX3	2.35032
MIR146B	0
C10orf95	0.616484
RPL23AP58	0.24021
RNU6-43P	0
RP11-47A8.5	3.88548
SFXN2	2.527
RNU6-1231P	0
PFN1P11	0.779527
PTGES3P4	0.595997
RP11-753C18.12	0.417517
U6	0
RPL22P17	0.120167
RP11-724N1.1	0.50756
CNNM2	3.82101
uc_338	0.354326
RPS15AP29	0.24073
MARCKSL1P1	0.543227
ST13P13	0.511181
RPEL1	0.0797983
RNU11-3P	0
MIR1307	0
RP11-225H22.7	0
RP11-225H22.4	1.25135
CALHM1	0.237384
CALHM3	1.21486
RP11-416N2.3	0
RP11-416N2.4	3.67972
Y_RNA	0
SH3PXD2A-AS1	0.0526385
RN7SL524P	0
MIR936	0
MIR609	0
MIR4482	0
RP11-127L20.3	0.423779
CFAP58-AS1	3.59629
RP11-127O4.3	0.079093
RP11-127O4.2	1.26702
SORCS3	1.76978
RNU6-463P	0
RP11-45P22.2	0
YWHAZP5	0.470351
RP11-298H24.1	2.02073
RPL23AP59	0
SORCS1	1.77351
RNA5SP325	0
RNA5SP326	0
LINC01435	0.143094
PTGES3P5	0.0904856
RP11-163F15.1	0.1695
RP11-655H13.2	0.784271
MAPKAPK5P1	0
RN7SKP278	0
RNU5B-6P	0
RNU6-839P	0
PHB2P1	0.108606
BTF3P15	0
RP11-566F5.2	0
XIAPP1	0
RPL21P91	0
RNU4-5P	0
SNRPGP12	0
RP11-549L6.3	0.67862
RP11-549L6.2	0.0711071
RP11-525A16.4	0.767305
HMGB3P5	0
RPL7P35	0.071152
Y_RNA	0
RBM20	1.83311
RN7SKP288	0
RNA5SP327	0
RP11-313D6.3	3.89988
RP11-348N5.9	2.80314
RP11-348N5.7	1.49288
RPL13AP6	0.301131
MIR548E	0
RP11-479A21.1	0.648573
BTBD7P2	0
RP11-381K7.1	0
RPS6P15	0
TECTB	0.136725
MIR6715A	0
GUCY2GP	1.03106
RP11-324O2.3	0.990806
RP11-214N15.5	0
MIR4295	0
RP11-25C19.3	0
RP11-57H14.4	3.93979
RP11-57H14.5	0.0974921
RP11-57H14.3	0.266503
RP11-57H14.2	0.44798
RPS15AP30	1.11049
RNU7-165P	0
RP11-481H12.1	1.1182
HABP2	0.353578
NRAP	1.70498
RP11-211N11.5	0.481173
PLEKHS1	2.23059
MIR4483	0
SNORA17	0
ADRB1	1.23019
RNU6-709P	0
UBE2V1P5	0.116762
Hammerhead_HH10	0
VWA2	3.31434
AURKAPS2	0
CTB-1144G6.6	0.862806
AFAP1L2	3.16108
RN7SL384P	0
RP11-317F20.3	0.0439514
RP11-317F20.2	0
PPIAP19	0
RP11-106M7.1	0.115876
TAF9BP2	0
RPL15P13	0
RNU6-1121P	0
NTAN1P1	0
SNRPGP6	0
PNLIPRP3	0.35738
HMGB3P8	0
RNU6-1090P	0
PNLIP	2.48994
PNLIPP1	0
PNLIPRP1	0.441967
PNLIPRP2	1.19365
RPL5P27	0.142119
RP11-5G18.2	0
VAX1	0.650559
MIR3663	0
RPL12P26	0
KCNK18	0.154866
RP11-501J20.5	0.25431
SLC18A2	1.42432
RP11-129M16.4	4.28424
CTA-109P11.4	0
EMX2OS	1.53379
EMX2	1.88022
CTA-109P11.1	0
RP11-355F22.1	0.138791
RP11-354M20.3	0.304161
CASC2	4.49209
RP11-245J24.1	0.105936
LINC00867	1.98116
SLC25A18P1	0
PRLHR	0.0294734
TOMM22P5	0.479749
RP11-427L15.2	4.13317
RPL17P36	0.236171
LDHAP5	0.150698
RP11-498J9.2	0.220444
NANOS1	1.38602
SNORA19	0
SNORA19	0
RP11-435O11.5	0
FAM45A	3.61054
GRK5-IT1	0.494202
RN7SL749P	0.788486
RP11-79M19.2	3.06062
MIR4681	0
RGS10	3.76932
RP11-179H18.8	2.04296
RAD1P1	0.0668195
RPS8P4	0.108176
TXNP1	0.591457
RN7SL846P	0
PHACTR2P1	0.802682
MIR4682	0
NACAP2	0
RP11-781P14.3	0
RPL21P16	2.12337
RP11-572P18.2	0
LINC01561	0.80495
WDR11-AS1	0.391978
RP11-323P17.2	1.59444
RP11-95I16.4	1.12951
RP11-95I16.2	0.0485868
RP11-95I16.6	0.139011
RPL19P16	0.370681
LINC01153	0.220214
RN7SKP167	0
RP11-62L18.3	0.263996
RPS15AP5	0
RP11-78A18.2	0.477138
Y_RNA	0
ZNRD1-AS1_2	4.53725
RP11-500G22.4	4.44619
RP11-500G22.5	1.0365
TACC2	3.61721
RNU6-728P	0
MIR3941	0
DMBT1	1.76534
RP11-481L19.3	0
RP11-481L19.2	0
DMBT1P1	0.438008
CUZD1	3.60418
RP11-564D11.3	4.56624
HMX3	0.527398
HMX2	0.145349
RPS26P39	0
RP11-338O1.3	0
RP11-282I1.1	4.97464
RP11-338O1.2	0.634431
RP11-282I1.2	0.232995
GPR26	0.195644
RP11-391M7.3	4.35146
RP11-285A18.2	3.05341
RP11-47G11.2	0
NKX1-2	0.0652672
RP13-238F13.3	0
RPS10P18	0.303457
RP11-12J10.4	4.80988
FAM53B-AS1	0.32221
Y_RNA	0
Y_RNA	0
NPM1P31	0.322028
RP11-298J20.4	1.06909
RP11-298J20.3	0.0976784
RP11-59C5.3	3.57839
MIR4296	0
RP11-151A10.3	1.48242
MRPS21P6	0.140184
RPS27P18	0
ALDOAP2	0.0689754
RP11-383C5.3	3.7351
FLJ37035	2.02801
RP11-383C5.5	3.27858
MMP21	0.354234
MIR4484	0
Metazoa_SRP	0.545096
RNU2-42P	0
GNG10P1	0
FANK1-AS1	1.68918
ADAM12	1.22133
RNA5SP328	0
SAR1AP2	0
LINC00601	0.338519
SNORD60	0
RP11-223P11.3	2.63072
FAM196A	1.34307
NPS	0
RP11-288A5.2	0.0465618
FOXI2	0.163238
BUB1P1	0
CLRN3	0.210568
PTPRE	4.258
RP11-4C20.4	4.65817
LINC01163	0.474686
RP11-264E18.1	1.44152
RP11-442O18.2	1.55955
RP11-442O18.1	0.553035
RP11-168C9.1	2.64241
RP11-109A6.2	0.790374
RP11-109A6.3	0.576471
RP11-109A6.5	0.791027
EBF3	2.99503
MIR4297	0
RP11-234G16.5	1.0402
LINC00959	3.57865
RP11-500G10.5	2.49593
PPIAP32	1.14744
RP11-339B9.1	0.200167
RP11-540N6.1	2.23991
Y_RNA	0
MIR378C	0
TCERG1L	4.63404
TCERG1L-AS1	0.411047
LINC01164	1.1173
ABC11-4932300O16.1	0.142963
RP11-45A17.2	4.74164
RP11-45A17.4	0.542548
RP11-45A17.3	0.133984
JAKMIP3	4.27904
RP11-140A10.3	1.35187
RP11-432J24.2	0.256907
RP11-432J24.3	3.64499
C10orf91	0.288245
RP11-432J24.5	2.64535
LINC01165	2.2655
NKX6-2	3.39568
LINC01166	3.92191
LINC01167	1.88896
LINC01168	2.36103
ADGRA1	1.13172
ADGRA1-AS1	0.553896
RPL5P28	0.315728
KNDC1	4.07947
VENTX	2.59421
MIR202	0
RP13-49I15.6	1.09445
BANF1P2	4.98073
RP11-122K13.7	3.51292
MIR3944	0
RP11-122K13.15	1.55867
OR6L2P	0.0971001
SCART1	3.34796
OR7M1P	1.12646
RP11-108K14.12	0.474372
OR6L1P	0.101334
FRG2B	0.094264
RARRES2P2	0.0706775
AGGF1P2	2.1929
CLUHP5	0
DUX4L28	0
DUX4L25	0
DUX4L24	0
DUX4L23	0
DUX4L22	0
DUX4L21	0
DUX4L20	0
DUX4L29	0
DUX4L10	0
DUX4L11	0
DUX4L12	0
DUX4L13	0
DUX4L14	0
DUX4L15	0
RPL23AP60	0
WBP1LP10	0
OR4F2P	0
RP11-304M2.6	0
CICP23	0.0837738
RP11-304M2.3	0.658946
RNU6-447P	0
SCGB1C1	0.132806
RP11-326C3.16	2.61622
NLRP6	0.670682
RP11-326C3.2	4.21039
IFITM5	0.321043
RP11-326C3.4	0.891273
RP11-326C3.7	4.29875
RP11-326C3.11	2.85379
RP11-326C3.10	0
RP11-326C3.14	0.960752
RP11-326C3.13	1.05935
RP11-326C3.12	0.600739
RP11-326C3.15	0.835537
B4GALNT4	4.19224
PKP3	1.30766
ANO9	3.17608
RN7SL838P	0.948156
RP13-317D12.3	1.87318
RP13-46H24.1	1.50083
MIR210HG	4.57872
MIR210	0.438137
CDHR5	1.04164
RP11-754B17.1	0.596631
AP006621.9	0.224507
AP006621.6	1.86955
CEND1	0.857252
PANO1	4.86633
SNORA52	4.07502
AP006621.8	0.209714
CRACR2B	4.51175
RP11-1391J7.1	4.41287
RNU6-1025P	0
MUC6	0.961285
RP13-870H17.3	2.04194
MUC2	0.833085
MUC5AC	0.316334
MUC5B	0.277827
MIR6744	0
KRTAP5-AS1	0.164936
KRTAP5-1	0.913595
KRTAP5-2	0
KRTAP5-3	0.0906411
KRTAP5-4	0.0626395
KRTAP5-5	0.0510987
AP006285.7	1.45274
FAM99A	3.28542
FAM99B	1.1772
AP006285.6	1.26855
KRTAP5-6	0.25051
AC068580.6	1.1769
AC068580.5	0.690949
AC068580.7	1.66254
RPL36AP39	0.766779
AC139143.2	0.560474
SYT8	0.776901
TNNI2	1.2875
LSP1	4.72687
MIR4298	0
AC051649.12	0
MIR7847	0
PRR33	2.3771
LINC01150	0.641194
MRPL23-AS1	0.33044
LINC01219	0.0631595
MIR483	0
IGF2-AS	0.749073
INS-IGF2	0
INS	0.266464
TH	1.30405
MIR4686	0
ASCL2	2.09693
C11orf21	0.280449
TSPAN32	0.636035
RNU6-878P	0
CD81-AS1	0.421112
RPL26P30	0.696257
Y_RNA	0
TRPM5	1.7925
KCNQ1	1.9813
KCNQ1OT1	0.672112
COX6CP18	0
KCNQ1-AS1	1.4333
AC013791.1	0
SLC22A18AS	1.3939
PHLDA2	1.74813
SNORA54	0.299188
CTC-343N3.1	0.366669
CARS-AS1	4.60395
RNU1-91P	0
AC108448.2	0.286194
AC108448.3	0
MRGPRG	0.840574
AC109309.4	0.0861215
MRGPRE	0.159541
