Name	Prostate
RP11-598F7.5	0.377979
RP11-598F7.6	0.462247
SLC6A12	0.277751
RP11-283I3.1	0
RP11-283I3.2	0.0614111
SLC6A13	0.303631
RP11-283I3.4	0
NINJ2	3.57871
RP5-1154L15.2	0
RNU7-103P	0
RP5-1154L15.1	0
RP11-218M22.2	0
RNU4ATAC16P	0
RP11-359B12.2	3.35314
HTR1DP1	0.0685381
RP5-951N9.1	0.0314248
RP5-951N9.2	0
LINC00942	0.382824
MIR3649	0
RP11-288K12.1	0.01996
RPS4XP14	0.304554
CACNA2D4	1.62247
LRTM2	0.0142851
RP5-1096D14.3	0
LINC00940	0.0732962
RP5-1096D14.6	0
CACNA1C-IT1	0
CACNA1C-IT2	0.0291085
RP1-53O8.2	0
CACNA1C-AS4	0
CACNA1C-IT3	0
CACNA1C-AS3	0
AC007618.3	0
CACNA1C-AS2	1.34837
CACNA1C-AS1	0.719282
RP11-986G18.3	0.0610005
RP11-986G18.2	0.230245
IQSEC3P1	0.401571
RP11-885B4.2	0.0885209
RPL23AP14	0
CBX3P4	0.545768
RP4-816N1.7	0
RP4-816N1.6	0.800156
RP4-816N1.8	1.66976
FOXM1	2.92253
RP11-372B4.3	1.51087
RNU6-1315P	0
RP11-253E3.3	1.7247
RP11-253E3.1	0.865224
Metazoa_SRP	0
TSPAN9-IT1	0
RP11-543P15.3	0.0802173
RP5-1063M23.3	0.0995832
RP5-1063M23.2	0.325552
RP11-476M19.2	0
PRMT8	0.0290469
RP11-476M19.3	0
RP11-476M19.1	0
CRACR2A	3.42735
RP3-488M23.3	0.127115
OTUD4P1	0.0343975
RP11-664D1.1	0.104309
RP11-320N7.2	0
HSPA8P5	0.0501027
RP11-320N7.1	0
CCND2-AS2	1.26672
TIGAR	4.04603
RP11-264F23.1	0.232764
FGF23	0
FGF6	0
RAD51AP1	1.26144
RP11-234B24.5	0
AKAP3	0.990347
RP11-500M8.6	0
RP11-500M8.4	0.107656
RP11-234B24.2	0.214883
GALNT8	0.223295
RP11-234B24.4	0
RP3-377H17.2	0
RP11-429A20.3	0.0194812
KCNA1	0.0184475
RP3-377H17.3	0
RP11-429A20.2	0
KCNA5	0.578996
RP11-319E16.1	0.0247724
RP11-1038A11.3	0.18491
RP11-319E16.2	0
RP11-1038A11.2	0
RP11-1038A11.1	0.392043
NTF3	2.93722
ANO2	1.53748
RP11-592H6.3	0
RN7SL69P	0
RP3-454B23.1	0.0645376
Y_RNA	1.45727
ATP5J2P5	0
PLEKHG6	2.81198
RN7SL391P	0
RP1-102E24.1	0.609181
RP1-102E24.9	0.122581
CD27	3.16835
RP1-102E24.6	0.123439
SCARNA10	0
RP5-940J5.3	0.431977
RP5-940J5.8	0.333765
RP5-940J5.6	1.10461
SCARNA11	0
LPAR5	1.6275
ACRBP	3.70501
RP4-761J14.8	2.98835
RNU6-781P	0
RP4-761J14.9	0
RP4-761J14.10	2.93372
RN7SL380P	0
CDCA3	4.99436
RPL13P5	2.79913
U47924.32	1.47036
U47924.31	4.15741
MIR200C	0
MIR141	0
U47924.29	1.04707
RP3-461F17.1	0.356229
RP3-461F17.2	0
RNU6-485P	0.821889
RP11-273B20.3	0
RP11-185H22.1	0
ACSM4	0.0160755
CD163L1	0.478379
RP11-157G21.2	0.142065
GAPDHP31	0
NIFKP3	0
RP11-444J21.2	0
RP11-444J21.5	0
RP11-444J21.4	0
RP11-444J21.6	0
APOBEC1	0
GDF3	0.0756452
DPPA3	0
CLEC4C	0
NANOGNB	0
Y_RNA	0
NANOG	0.0234989
Y_RNA	0
SLC2A14	0.0779632
Y_RNA	0
Metazoa_SRP	0
RP11-277J24.1	0
RP11-815D16.1	0
NANOGP1	0
RP11-277E18.2	0
Y_RNA	0
RP11-69M1.1	0
RP11-69M1.8	0
HSPD1P12	0
RP11-69M1.4	0.0380119
RP11-69M1.6	1.13051
POU5F1P3	1.36691
GCSHP4	0
ZNF705A	0
FAM66C	2.23089
RP11-266K4.1	0.766105
RP11-266K4.13	0.562937
RP11-266K4.14	2.64314
FAM90A1	1.15164
ALG1L10P	0.581352
FAM86FP	3.41371
RP11-266K4.9	2.61963
ENPP7P5	0.0645429
LINC00937	0.414594
RP11-113C12.4	0.780691
RP11-90D4.3	0
RP11-90D4.4	0
RPS3AP43	0.173173
RP11-113C12.8	0
OR7E140P	0
OR7E148P	0
OR7E149P	0
CLEC6A	0
RP11-113C12.2	0.0549183
RNU6-275P	0
CLEC4D	0.10209
SUPT4H1P2	0
CLEC4E	1.40363
RP11-561P12.5	0
Y_RNA	0
SCARNA11	0
AICDA	0
RP11-438L7.1	0
HADHAP2	0.0584227
MFAP5	2.12685
RP11-20D14.3	0
RP11-20D14.4	0
RPSAP51	0
RP11-20D14.6	0.205383
A2ML1-AS2	0
A2ML1	0.507828
A2ML1-AS1	0
RP11-259O18.5	0.497885
KLRG1	1.24959
RP11-259O18.4	0
HNRNPA1P34	0
VDAC2P2	0
LINC00612	0.435466
KRT17P8	0.102406
BTG1P1	0.345699
PZP	0.289927
TPT1P12	0
A2MP1	0.324924
MIR1244-3	0.202988
PTMAP4	0
LINC00987	2.89348
RP11-118B22.4	0.88454
SNORA75	0
RP11-22B23.2	0.223088
RP13-735L24.1	0.605793
RP11-599J14.2	4.6767
CTD-2318O12.1	0.252996
DDX12P	4.45396
SNORA75	0
RP11-726G1.1	0.411016
RP11-525E9.1	0
KLRB1	1.82201
RP11-705C15.2	4.6152
RNU6-700P	0
GOT2P3	0
RP11-705C15.4	0
RP11-705C15.3	3.176
RP11-75L1.1	0.152201
CLECL1	0.324698
RP11-75L1.6	0
KLRF1	1.18892
RP11-290C10.1	0.151924
KLRF2	0
CLEC2A	0
AC091814.2	0.0445515
AC091814.3	0
CLEC12A	1.137
CLEC1B	0.0283536
CLEC12B	0.0910624
RP11-133L14.5	0
CLEC9A	0.337563
RP11-133L14.2	0
RN7SKP161	0.162407
HNRNPABP1	0
CLEC7A	4.68825
OLR1	0.971038
TMEM52B	0.0778734
KLRD1	0.472835
RP11-277P12.10	0
RP11-277P12.9	0.13786
RP11-277P12.20	1.25587
KLRC4	1.03558
KLRC3	0.389522
KLRC2	0.314516
KLRC1	0.615179
EIF2S3L	0.19105
SLC25A39P2	0
RP11-291B21.2	0.540068
RP13-81N3.2	0
HSPE1P12	0
TAS2R7	0
TAS2R8	0
TAS2R9	0
PRH1	3.11545
TAS2R10	0.413103
RP11-144O23.8	0.089584
TAS2R12	0.173236
TAS2R13	0.0905925
PRH2	0.144499
TAS2R14	4.21747
TAS2R15P	1.66868
TAS2R50	0.0835055
TAS2R20	2.61339
TAS2R19	0.922722
TAS2R31	0.680547
TAS2R63P	0.0915842
TAS2R46	0.115436
TAS2R64P	0.206906
TAS2R43	0.128885
RP11-673D15.7	0
TAS2R30	0.0883564
TAS2R18	0.239727
RP11-785H5.2	0.14573
TAS2R42	0
RP11-144O23.22	0
RP11-711K1.8	0
PRB3	0.162758
PRB4	0
PRB1	0
PRB2	0
RP11-711K1.7	0
HIGD1AP8	0
RP11-434C1.4	0
RP11-434C1.5	0
DDX55P1	0.0448124
RP11-434C1.6	0
RP11-434C1.2	0
RNU7-60P	0
LINC01252	1.28171
BCL2L14	0.673759
RP11-267J23.4	0.847449
MIR1244-4	0.326019
RP11-267J23.1	0.0939806
RNU6-545P	0
RP11-757G14.3	0
RNU6-318P	0
RPL23AP66	0.600996
LOH12CR2	2.81307
BORCS5	4.19459
RP11-253I19.4	0
RP11-253I19.3	0.582274
RP11-158N24.1	0
RPL21P136	0
RP11-180M15.6	0.47785
GPR19	0.113846
RP11-180M15.3	0
RP11-180M15.4	0
MIR613	0
STX8P1	0
DDX47	0.423644
RP11-59H1.1	0
RP11-392P7.1	0.351411
RPL13AP20	1.55067
RP11-392P7.6	3.04788
GPRC5D	1.31106
RP11-392P7.7	0
SNORD88	0
HTR7P1	3.09018
RP11-377D9.3	0.33249
RP11-377D9.1	0
GSG1	0.087372
LINC01559	0
GRIN2B	0.0119557
RNA5SP353	0
RNU6-590P	0
RP11-4N23.1	0
RN7SKP162	0
RP11-72J9.1	0
RP11-298E10.1	0
RP11-134N1.2	0.0492824
MRPS18CP4	0
RNU6-491P	0
GNAI2P1	0
RPL30P11	0
RP11-502N13.2	0
RN7SKP134	0
GUCY2C	0.186538
PLBD1-AS1	1.2927
RP11-174G6.1	0.339245
HIST4H4	3.22963
C12orf60	0.861387
SMCO3	1.3694
ART4	0.258595
RP11-233G1.4	0
ERP27	2.23474
PDE6H	0
LINC01489	0.337414
RERG-IT1	0.543823
RERG-AS1	0
METTL8P1	0
PTPRO	0.44244
RP11-6K23.1	0
RNU6-251P	0
RP11-6B19.1	0
RP11-6B19.3	0
RP11-6B19.2	0
EGLN3P1	0.0577516
SLC15A5	0
SUPT16HP1	0.0779563
RP11-424M22.1	0
RP11-424M22.3	0.171946
RP11-239A17.1	0.0722135
RP11-69C13.1	0
RP11-1018J11.1	0.111068
EEF1A1P16	0.14194
RNU6-837P	0
RPL7P40	0
PSMC1P8	0
TIMM17BP1	0
RP11-871F6.3	0
RP11-606D9.1	0
MIR3974	0
Y_RNA	0
RERGL	4.99846
PIK3C2G	0.480885
NDFIP1P1	0
RP11-459D22.1	0.22884
ZKSCAN7P1	0
PLCZ1	0.0199683
PSMC1P9	0.0186004
RP11-361I14.2	0
CAPZA3	0.203258
RPL7P6	0.190272
MEF2BNBP1	0
RP11-282K24.3	0.0925774
RN7SL459P	0
RN7SL67P	0
PDCD5P1	0
RP11-841C19.4	0
RNU6-254P	0
EEF1A1P4	0.452312
RP11-841C19.1	0
RNU1-146P	0
RP11-405A12.2	0.04867
RP11-405A12.1	0.018499
RP11-664H17.1	0
CTC-465D4.1	0
RP11-284H19.1	0
UBE2L2	0
RP11-424C20.2	0.0418691
SLCO1C1	0.185774
SLCO1B3	0.0954011
RP11-80N2.2	0
SLCO1B7	0
SLCO1B1	0
SLCO1A2	0.0414816
IAPP	0
ELOCP31	0.0673073
SPX	0.0875102
GYS2	0.168034
RP11-59N23.3	0
RP11-59N23.1	0
RP11-729I10.2	0.0396644
RP11-729I10.3	0.279968
RP11-547L9.1	0
ST8SIA1	2.07469
RP11-49G2.3	0.600613
RP11-49G2.4	0.0757063
RP11-73M14.1	0
RP11-359J14.2	1.43493
LRRC34P1	0
RP11-268P4.2	0
RP11-268P4.5	0
RP11-268P4.4	0
RP11-268P4.6	0.103196
RP11-114G22.1	0.048712
RPS27P22	0
RP11-449P1.1	0.403376
RP11-153K16.1	0.0486182
RP11-686N4.1	0
RP11-153K16.2	0
SOX5	1.70949
RP11-437F6.1	0
MIR920	0
RP11-444D3.1	0.330162
RP11-778H2.1	0
LINC00477	0
KNOP1P1	0
RP11-615I16.1	0
RP11-625L16.1	0
RN7SL38P	0
BCAT1	1.35487
RP11-625L16.3	0
RP11-662I13.3	0.043181
RP11-662I13.2	0
RP11-662I13.1	0
C12orf77	0
LRMP	2.05098
CENPUP2	0.0688484
RP11-713N11.4	0
RP11-713N11.6	1.49048
CASC1	1.07782
RP11-295I5.3	3.13305
RP11-295I5.4	0.904874
RP11-707G18.1	2.9358
RNU4-67P	0
RP11-318G8.1	0
RP11-318G8.4	0
RP11-318G8.2	0
TUBB4BP1	0
LMNTD1	0.0236134
RP11-685B13.2	0
RN7SKP262	0
RP11-443N24.2	0
TDGP1	0
RP11-443N24.3	0
MIR4302	0
RP11-443N24.4	0
RP11-283G6.3	0.786815
RP11-283G6.4	0.283656
RP11-283G6.5	0.0777826
RP11-283G6.6	0
RP11-612B6.1	0
RP11-513G19.1	0.570172
RP11-612B6.2	0
RNA5SP354	0
RP11-666F17.1	0.147311
RP11-666F17.2	0
C12orf71	0.38227
RP11-582E3.5	0
RP11-582E3.2	0
RP11-582E3.4	0.398419
ARNTL2	1.15875
ARNTL2-AS1	0
SMCO2	0.262596
RARSP1	0
RP11-709A23.1	0
RP11-709A23.2	0.228291
RP11-1060J15.3	0
RP11-1060J15.4	0.190014
REP15	1.48133
RP11-1060J15.9	1.91896
RP11-1060J15.5	0.0937509
RP11-1060J15.7	0
Y_RNA	0.328547
MANSC4	0.316756
RP11-860B13.1	0
RN7SKP15	0
uc_338	0
RP11-993B23.1	0
PTHLH	1.40745
RP11-993B23.3	0
RP11-967K21.1	2.69866
RP11-967K21.2	0
RP11-425D17.1	1.69649
RP11-425D17.2	0.174145
RNU4-54P	0
RNA5SP355	0
RP11-874G11.1	0
RP11-977P2.1	0
RP11-31A23.1	0
RP11-946L16.1	0
FAR2	2.05503
RP11-946L16.2	0
RP11-996F15.4	3.17499
RP11-996F15.2	2.07863
RP11-996F15.5	1.45682
RP11-996F15.6	2.46662
OVCH1-AS1	0.0534313
OVCH1	0.148381
RP11-310I24.1	0
RPL21P99	0.121536
RP11-776A13.4	0
RP11-776A13.1	0
RP11-776A13.3	0
RNA5SP356	0
RP11-155I9.1	0
RP11-776A13.2	0
RP11-77I22.2	0.0879493
LINC00941	0.437301
RP11-77I22.4	0
RP11-551L14.4	0.34798
RP11-551L14.8	0.381023
DDX11-AS1	0.667883
SNORA75	0
RP11-551L14.7	0
OVOS2	0.334674
RP11-627K11.5	0
RP11-627K11.1	1.36529
MREGP1	0
RP11-627K11.6	0.304071
RP11-627K11.3	0
FLJ13224	0.248257
RP11-771K4.1	0.0858468
U6	0
DENND5B	2.31935
RNU6-618P	0
RP11-771K4.3	0.759084
RP11-820K3.3	0
RP11-820K3.4	0
Y_RNA	0
RP11-820K3.2	0
DENND5B-AS1	0.0980474
RNU5F-4P	0
RPL31P50	0
AK4P3	0.104442
ETFBKMT	2.13796
AMN1	4.68083
STMN1P1	0.616719
RP11-467L13.7	3.227
RP11-467L13.4	0
RP11-467L13.5	0.639736
H3F3C	0.461369
RNU6-1069P	0
SNORA25	0
RP11-428G5.4	0
RP11-428G5.5	0.131296
RP11-428G5.6	0
RP11-428G5.1	0
RPL12P32	0.0875159
RP11-428G5.7	0
RP11-50I19.2	1.835
RP11-50I19.1	0.0948998
RP11-843B15.1	0
RP11-843B15.3	0
RP11-843B15.2	0
BICD1	3.0925
RP11-843B15.4	0.907206
RP11-956A19.1	0
RP11-817I4.1	1.72758
RP11-817I4.2	1.59865
Y_RNA	0
RNU6-494P	0
RP11-278C7.2	0
Y_RNA	0
RP11-278C7.3	2.66509
RP11-8P13.5	2.28952
RP11-8P13.1	0
RP11-267D19.2	0
RP11-267D19.1	0
SYT10	0.316841
RP11-438D14.2	0.205848
RP11-438D14.3	0.255171
RP11-56H16.1	0
RNU6-400P	0
RP13-359K18.1	0
RNU6-472P	0
Y_RNA	0
RP11-847H18.2	0.174028
ALG10	1.89038
RP11-847H18.3	0.128602
RP11-313F23.3	0
FAM166AP2	0
TUBB8P4	0
RP11-313F23.4	0.123479
RNA5SP357	0
DUX4L27	0.558341
AK6P1	0
ZNF970P	0
AK6P2	0
CLUHP8	0
pRNA	0
RNA5SP358	0
RNA5SP359	0
TUBB8P5	0
FAM166AP9	0
NF1P12	0
Y_RNA	0
ALG10B	2.4742
RP11-804F13.2	0
RP11-804F13.1	0
CPNE8	4.95527
RP11-396F22.1	0.735918
RP11-554L12.3	0
RP11-554L12.2	0
RP11-554L12.1	0
RP11-421H10.2	0
KIF21A	4.94802
RP11-242C24.2	0
RP11-242C24.3	0
ABCD2	0.246486
C12orf40	0
SLC2A13	2.22867
SNORA22	0
RPL30P13	0
RP11-476D10.1	0
AC079630.2	0
AC079630.4	1.02786
LRRK2	3.71349
AC084290.2	0
MUC19	0.0129799
RP11-115F18.1	0
RNU6-713P	0
RP11-367O10.1	0
RP11-385G16.1	0.257574
RP11-413B19.2	0
RNA5SP360	0
MTND2P17	0
MTND1P24	0
RP11-630C16.1	0
RP11-630C16.2	0
RP11-2A1.1	0
RP11-440G2.2	0
RP11-76E16.2	0
MIR7851	0.321311
SNORA74	0
RP11-351C21.2	2.02714
RNU6-249P	0
RP11-328C8.2	0.248297
Y_RNA	0
PRICKLE1	2.76233
RP11-328C8.4	0.219413
RP11-328C8.5	0
RP11-609L23.1	0
RP11-609L23.3	0
RP11-609L23.2	0
RP11-25I15.2	0
RP11-25I15.1	0.168138
RP11-25I15.3	0
RP11-510P12.1	0
RP11-547C5.1	0
RP11-547C5.2	0
MRPS36P5	0
RP11-118A3.1	0
ADAMTS20	0
RP11-73B8.1	0
RP11-73B8.2	0
RP11-73B8.3	0
EEF1A1P17	0.0558167
PUS7L	3.99672
RP11-210N13.1	0.19396
ZNF75BP	0
RP11-46I1.1	0
RP11-46I1.2	0
RP11-499A10.3	0
NELL2	2.87496
Y_RNA	0
DBX2	0.0938302
RP11-478B9.1	0
RACGAP1P	0
RP11-478B9.2	0
RNA5SP361	0
PLEKHA8P1	2.47104
RP11-139E19.2	0
RP11-139E19.3	0
RP11-438E8.2	0
RP11-352M15.1	0
U6	0
RP11-19E18.2	0.0949857
RN7SL246P	0
KNOP1P2	0.147879
RP11-101K23.1	0
RP11-474P2.5	0.134516
RP11-474P2.2	0.110964
RP11-96H19.1	1.09088
RP11-474P2.4	0.321255
RP11-474P2.6	0.599407
RP11-474P2.7	0.0785323
RP11-446N19.1	1.61201
OR7A19P	0
MARK3P1	0
SLC38A4	0.571295
RP11-618L22.1	0.484672
RP11-23J18.1	0.442324
MIR4698	0
PCED1B-AS1	4.35022
RP11-493L12.3	0
RP11-493L12.4	0.287977
RP11-493L12.7	0
RP11-493L12.6	0
SNORA64	0
RP11-493L12.5	0
MIR4494	0
LINC02156	0
ADI1P3	0
RP1-90J4.3	0
RP3-432I18.1	0
RP1-197B17.5	0.923988
RP1-197B17.3	2.23397
ENDOU	0.730743
RP1-197B17.7	0.488136
RP1-197B17.4	0.610916
CTD-2024F21.1	0.516782
RP5-1057I20.5	4.24204
RP5-1057I20.6	0.695226
RP5-1057I20.2	0
VDR	2.66973
RP11-89H19.1	0
RP11-89H19.2	0.811018
RP1-228P16.9	0
COL2A1	0.120947
RP1-228P16.3	0
RP1-228P16.4	0
RP1-228P16.5	0
RP1-228P16.8	0.690278
RP1-228P16.1	3.59197
RNU6-1203P	0
RP1-228P16.7	0
MIR6505	0
RP11-474C8.8	0.608993
RP11-474C8.3	0
PHBP18	0
RP11-474C8.5	0
CCDC184	2.68287
RP11-474C8.7	0.0375956
RP11-370I10.12	1.55096
OR10AD1	0.581133
RP11-370I10.2	0
RP11-370I10.10	0.16688
H1FNT	0.368104
RP11-370I10.4	0.36422
RP11-370I10.6	0.401532
OR5BK1P	0.722869
RP11-370I10.11	2.0365
OR5BT1P	0.206377
OR5BJ1P	0
OR8S21P	0
OR8T1P	0.547222
ANP32D	0.0657099
C12orf54	1.05032
RP11-722P11.4	0
OR8S1	0.0541498
OR5BS1P	0
LALBA	0
OR11M1P	0
SNORA2C	0
MIR1291	0
SNORA2A	0.693435
SNORA2B	0
LINC00935	0
RP11-579D7.2	0
MIR4701	0
RP11-579D7.4	0.699255
RP11-579D7.8	0.490606
Y_RNA	0
RND1	3.26886
RNU6-600P	0
RP11-302B13.1	2.92563
CCDC65	1.63823
WNT10B	1.22513
RNU6-940P	0
WNT1	0.183186
DDN	0.140563
RP11-386G11.5	0.220709
RHEBL1	1.07005
RP11-386G11.11	0.211726
DHH	0.688624
RP11-386G11.8	0
RP11-386G11.10	0.514911
Y_RNA	0
Metazoa_SRP	0
RP11-977B10.2	0.503505
RP11-161H23.5	0
RP11-161H23.9	0.086908
PRPH	2.17877
TROAP	0.881239
C1QL4	0.0927554
DNAJC22	0.431298
RP11-161H23.10	0.276073
RP11-161H23.8	0.57528
KCNH3	1.58364
RP11-133N21.10	0.462243
FAM186B	0.455193
RNU6-834P	0
POLR2KP1	0.643854
RP11-133N21.7	1.17446
HIGD1AP9	0
RP11-133N21.12	0
LSM6P2	0
BCDIN3D-AS1	1.43434
BCDIN3D	4.57136
RP11-70F11.7	0
RP11-70F11.2	0
RP11-70F11.11	0
RP11-70F11.8	0.0142543
AQP2	0.176442
RP11-469H8.6	0.128451
AQP5	1.74728
AQP6	0.302781
RACGAP1	3.50068
ASIC1	4.67816
GPD1	0.764339
RP4-605O3.4	3.47782
RP3-405J10.3	0.783441
RP3-405J10.2	0.349118
RP3-405J10.4	0.140389
MIR1293	0
RNU6-1093P	0
RP3-405J10.5	0.124895
FAM186A	0.258647
RP11-112N23.1	0.057084
RNU6-769P	0
RNU6-238P	0
Y_RNA	0.360061
RP11-60E8.2	0.395034
RP11-60E8.4	0
RN7SL519P	0
TMPRSS12	0.0623274
RP11-60E8.3	0
RP11-407N8.6	1.05319
Y_RNA	0
RP11-407N8.4	0.109418
HIGD1C	0.203591
RP11-407N8.5	0.220268
RNU6-87P	0
RNU6-1273P	0
RP11-416A17.1	0.264367
PHBP19	0.716539
Y_RNA	0.489152
RNU6-199P	0
BIN2	3.71362
CELA1	0
GALNT6	1.3773
SLC4A8	0.58195
RP11-607P23.1	0
SCN8A	1.00661
HNRNPA3P10	0.179193
RP11-923I11.4	0.0663247
FIGNL2	0.647845
RP11-923I11.5	0.298669
ANKRD33	0.0335514
RP11-1100L3.4	0
RNU6-574P	0.321811
RP11-1100L3.7	0
OR7E47P	3.26872
LINC00592	0.0636659
KRT80	1.74859
C12orf80	0
METTL7AP1	0
KRT86	0.64176
KRT87P	0.27497
RP11-845M18.7	0
KRT81	0.370897
RP11-845M18.6	0.594053
KRT83	0.0402319
KRT89P	0.0596762
KRT85	0.0267452
KRT84	0
RP3-416H24.4	0
KRT82	0
RP11-1020M18.10	0
KRT90P	0
KRT75	0.0357521
KRT6B	0.252082
KRT6C	0.151481
KRT6A	2.86172
KRT71	0.0380883
KRT74	0.103293
KRT72	0.0873166
KRT73-AS1	0
KRT73	0.037028
KRT128P	0
KRT2	0.625967
KRT1	2.45738
KRT77	0.047663
RP11-641A6.3	0
KRT126P	0
KRT125P	0
RP11-641A6.5	0.0210699
RP11-641A6.8	0
BTBD10P1	0
KRT127P	0
ARL2BPP2	0
KRT76	0
RP11-153F5.2	0
KRT3	0.0167163
KRT79	0.0294795
RP11-153F5.3	0
KRT78	0.121064
RPL7P41	0
RP11-983P16.2	0.178872
MIR6757	0
SOAT2	0.98651
VTI1BP3	0
RNU6-333P	0
HIGD1AP1	0.133234
EIF4A1P4	0.113432
RP11-1136G11.8	0.538831
ITGB7	1.83413
RP11-624J6.2	0
ESPL1	0.404538
SP7	0.0290882
AMHR2	0.269202
PCBP2-OT1	0.876789
RP11-793H13.3	0.461796
RP11-793H13.12	0.0460598
RP11-972K6.1	0
CISTR	0.0421498
RP11-686F15.2	0
RN7SKP289	0
HOXC13-AS	0
HOXC13	0.0498477
HOXC12	0.0461732
HOTAIR	0.80903
AC012531.1	0
AC012531.2	0
HOXC11	0.228651
HOXC-AS3	0.0549837
HOXC10	0.767701
HOXC6	0.895172
MIR196A2	0
HOXC9	0.550495
HOXC-AS2	0
HOXC-AS1	0.367536
HOXC8	0.423148
AC012531.25	0.128727
HOXC5	0.330606
MIR615	0
HOXC4	0.799512
FLJ12825	0.340063
RP11-834C11.7	0.296276
RP11-834C11.6	0
LINC01598	0.0861188
Y_RNA	0
RP11-834C11.4	2.67417
RP11-834C11.15	0.103286
RP11-834C11.11	0.120864
RP11-834C11.10	0.0733201
RP11-834C11.8	0
RN7SL390P	0
RP11-968A15.8	0.273711
NFE2	0.576877
RNU6-950P	0
MIR148B	0
RN7SL744P	0
RP11-753H16.3	2.2699
RP11-753H16.5	2.07301
GPR84	0.760257
LINC01154	0.097331
GTSF1	0.184767
PPP1R1A	4.92208
GLYCAM1	0
LACRT	0
DCD	0.192871
RP11-850F7.7	0
VDAC1P5	0
MUCL1	0.647454
TESPA1	1.19392
RP11-616L12.1	0
NEUROD4	0
OR9K1P	0
RP11-616L12.4	0
OR9K2	0
OR9R1P	0
OR10U1P	0
OR10A7	0
OR6C74	0
OR6C69P	0
OR6C72P	0
OR6C6	0
OR6C5P	0
OR6C1	0
OR6C3	0
OR6C7P	0
OR6C75	0
OR6C71P	0
OR6C66P	0
OR6C73P	0
OR6C65	0
PHC1P1	1.69804
OR6C76	0
RP11-110A12.2	0
OR6C2	0
OR6C70	0
OR6C68	0
OR6C64P	0
OR6C4	0
OR2AP1	0
OR6U2P	0
OR10P1	0
RP11-644F5.16	0
OR10AE3P	0
RP11-644F5.15	0
RP11-644F5.17	0
METTL7B	0.365851
Metazoa_SRP	0.709977
RP11-644F5.12	0
RP11-762I7.4	1.734
OLA1P3	0.035443
GSTP1P1	0
RP11-973D8.5	2.39913
PMEL	1.164
RP11-603J24.7	1.19963
RP11-603J24.21	0.687445
RP11-603J24.4	0
ZC3H10	3.16358
RP11-603J24.6	0
RP11-603J24.5	1.34613
RP11-603J24.14	0.148005
SLC39A5	0.648059
RP11-977G19.14	2.01639
RP11-977G19.12	1.99864
IL23A	1.26049
RNU7-40P	0
APOF	0.357498
RP11-348M3.6	0
RP11-348M3.2	0
RP11-121C6.5	0.0415732
RP11-121C6.4	0
MIP	0.0485699
GLS2	1.80244
HSPD1P4	0.47911
RNU6-343P	1.03898
SNORD59A	0
RN7SL809P	1.04037
PRIM1	4.08915
RP11-74M13.4	0.117926
RP11-74M13.6	0
RP11-74M13.3	0
SNORA48	0
SDR9C7	0.529692
RP11-474N8.9	0
RDH16	3.57201
RP11-74M13.5	0.0380519
GPR182	0.301224
ZBTB39	4.26934
TAC3	0.32114
MYO1A	0.194214
LRP1-AS	0.176333
MIR1228	0
NXPH4	3.45361
RP11-123K3.9	0.192513
RNU6-879P	0
RP11-756H6.1	0
INHBC	0.128802
INHBE	0.640059
MIR6758	0
MIR616	0
KIF5A	1.56552
B4GALNT1	3.73889
RPL13AP23	0
AGAP2	2.3427
CYP27B1	0.948194
RP11-571M6.17	4.11748
RNU6-1083P	0
RP11-571M6.18	2.28594
MIR26A2	0
RP11-620J15.1	0.148233
RP11-620J15.2	0.149609
RP11-620J15.4	0.423913
RP11-58A17.3	0
RN7SKP65	0
RP11-58A17.2	0
RP11-58A17.4	0
RP11-489P6.1	0
RP11-489P6.2	0
RPL21P103	0
RP11-340M11.1	0
RP11-362K2.2	0
RP11-767I20.1	0.0898076
RP11-150C16.1	0.0962205
RPS6P22	0
RP11-557F20.2	0
RP11-272B17.1	0
RNU6-279P	0
RNU6-871P	0
RP11-272B17.2	0
RNU4-20P	0
SLC16A7	1.46085
RP11-813P10.1	0
RP11-813P10.2	0.0924261
RP11-316A16.1	0
RP11-335M9.1	0
Y_RNA	0
SNORA19	0
RP11-154D9.1	0
RP11-471N19.1	0
DUX4L52	0
FAM19A2	0.563203
RPL21P104	0
KRT8P19	0
RPS3P6	0.213692
RP11-769N19.2	0
KLF17P1	0
RNU6-595P	0
Metazoa_SRP	0.246531
RP11-863H1.1	0.152175
RNU6-399P	0
LINC01465	0.405771
MIRLET7I	0
RP11-631N16.2	3.25879
RPL32P26	0
GAPDHP44	0.0597634
RNU1-83P	0
Y_RNA	0
RP11-848D3.4	0
LDHAL6CP	0
RSL24D1P5	0
AVPR1A	2.94559
RP11-715H19.2	0.239728
HNRNPA1P69	0
RP11-1022B3.1	0
RP11-415I12.3	0.222196
RP11-972L6.2	0
RP11-415I12.2	0
RP11-415I12.1	0
TMEM5-AS1	0.136908
PABPC1P4	3.11505
SRGAP1	1.73434
RPL36AP41	0
RP11-274J7.2	0
RP11-274J7.3	0
RP11-1029F8.1	0
RP11-196H14.2	0.0322505
RP11-196H14.4	0
C12orf66	2.46879
RNU6-1009P	0
RPS11P6	0.132619
RNU5A-7P	0
C12orf56	0.352657
RP11-114F3.2	0
snoU13	0
RP11-114F3.5	0.500364
RP11-114F3.4	0.173478
RP11-439H13.2	0
SNORD83	0
RP11-338E21.1	0
RP11-338E21.2	0
RP11-338E21.3	0
RP11-629N8.4	0.0705763
