Name	Stomach
DEFB4A	0
ZNF705B	0
DEFB108P1	0
FAM66E	0
RP11-1195F20.7	0
USP17L8	0
USP17L3	0
DEFB109	0
FAM90A11P	0
FAM90A24P	0
FAM90A12P	0
OR7E96P	0
RP11-52B19.8	0
RP11-52B19.10	0
MIR548I3	0
RP11-52B19.1	0
SNRPCP17	0
ENPP7P1	0
FAM85B	0.135086
RP11-556O5.6	0
FAM86B3P	1.55301
ALG1L13P	0.298508
CTA-398F10.1	0
CTA-398F10.2	0.183321
CTD-3023L14.3	0
CTD-3023L14.1	0
CTD-3023L14.2	0
RN7SL178P	0
RP11-211C9.1	0
RNU6-682P	0
RP11-62H7.3	0
RPL10P19	0.486337
SNORA70	0
ERI1	3.12509
MIR4660	0
RNU7-55P	0
Metazoa_SRP	0
RP11-10A14.3	0.250796
RP11-10A14.4	0.136058
RP11-10A14.9	0
RP11-10A14.6	0
RP11-10A14.5	0.0840316
RP11-10A14.8	0
RP11-115J16.1	0
RP11-10A14.7	0
RNU6-1151P	0
RP11-115J16.3	0
RNU6-526P	0
RP11-115J16.2	0
RP11-375N15.1	0
RP11-375N15.2	0.247156
RP11-1081K18.1	0
MIR597	0
LINC00599	0.0888973
RP11-1E4.1	0.0208627
RP11-212F11.1	0
RP11-981G7.1	0.0722335
LINCR-0001	0.488919
RNU6-729P	0
RP11-981G7.3	0.155407
PRSS51	0.157956
RP11-981G7.6	1.31219
PRSS55	0
RP1L1	0.04714
MIR4286	0
C8orf74	0
RNA5SP252	0
SOX7	4.16227
CTD-2135J3.3	0.311201
MIR1322	0
RP11-177H2.2	0
RP11-177H2.1	0.606441
XKR6	0.740814
MIR598	0
AF131215.6	0
AF131215.9	3.73409
AF131215.2	3.87406
AF131215.3	0.15434
AF131215.4	0.0646427
AF131215.1	0
AF131215.8	0.67994
LINC00529	0
RPL19P13	0
CTC-493P15.2	0
AF131216.7	0.149508
MTMR9	4.10488
AF131216.6	0.226423
SLC35G5	0.166086
TDH	0.902869
AF131216.5	0.96473
RN7SL293P	0
FAM167A-AS1	0.565635
RNU6-1084P	0
FAM167A	1.76011
BLK	0.721403
RP11-148O21.6	0
RP11-148O21.3	0
RP11-148O21.4	0.128111
RP11-148O21.2	0.323715
LINC00208	0
C8orf49	2.98295
SUB1P1	0.12064
RP11-297N6.4	0.312659
RP11-589N15.2	1.63581
RP11-589N15.1	0
OR7E158P	0
OR7E161P	0
DEFB136	0
DEFB135	0
DEFB134	0
RP11-481A20.4	0
RP11-481A20.10	0
RP11-481A20.8	0
OR7E160P	0
RP11-1236K1.11	0
RP11-1236K1.1	0
RNA5SP253	0
DEFB108P3	0
ZNF705D	0
FAM66D	0.276359
RP11-1236K1.8	0
USP17L7	0
USP17L2	0
DEFB109P3	0.567667
FAM90A2P	0.0266552
ALG1L11P	0
FAM86B1	0.614865
AC145124.2	0.498092
ENPP7P12	0.144386
ABC12-47043100G14.2	0
DEFB130	0
RNA5SP254	0
DEFB108P4	0
ZNF705CP	0
FAM66A	0.123736
RP11-351I21.7	0
RP11-351I21.6	0
DEFB109P1	0
RP11-351I21.11	0.0453328
FAM90A25P	0.0707743
ALG1L12P	0.176369
FAM86B2	0.11493
ENPP7P6	0
RP11-419I17.2	0.147489
RP11-419I17.1	0.299383
RPS3AP34	0.544084
RP11-303G3.6	0.705709
RPS3AP35	0.0383232
RP11-303G3.9	0
RP11-303G3.10	0
OR7E8P	0
OR7E15P	0
OR7E10P	0
MIR5692A2	0
MIR3926-1	0
RP11-252C15.1	0
LINC00681	0
KIAA1456	0.785797
RP11-369K16.1	0.230514
RNU6-842P	0
Y_RNA	0
RP11-10C8.2	0
MTND4P7	0
RNA5SP255	0
C8orf48	0.757196
RP11-145O15.2	0
RP11-436P7.1	0
RP11-436P7.2	0
RP11-480O10.1	0
RP11-480O10.2	0
RP11-510I21.1	0
SGCZ	0.0236603
RP11-3G21.1	0
EIF4EP5	0
RNU7-153P	0
Y_RNA	0
RNU6-397P	0
RP11-776K3.1	0
MIR383	0
CTD-2023J5.1	0
RP11-782K4.1	0
RP11-235P11.1	0
PPM1AP1	0
RP11-77B22.1	0
RP11-77B22.2	0
MSR1	1.00177
RP11-447G11.1	0
MRPL49P2	0
RP11-13N12.2	0
RP11-13N12.1	0
RN7SL474P	0
FGF20	0.273089
MICU3	2.76076
RP11-468H14.2	0.164323
RP11-468H14.1	0
MTMR7	0.910252
ADAM24P	0
RP11-349F21.3	0
RP11-349F21.5	0
RP11-349F21.2	0
PDGFRL	1.84978
RP11-349F21.1	0
MIR548V	0
RP11-326L2.1	0
RNA5SP256	0
RP11-156K13.1	0.489656
RP11-806O11.1	1.71133
FGL1	0.245499
RP11-156K13.2	0
RP11-156K13.3	0
CTD-2547L16.1	0.215005
CTD-2547L16.3	0.0421701
NAT1	2.03021
MTND4LP26	0
NATP	0
RP11-685B14.1	0.199822
RP11-685B14.3	0.0484233
NAT2	0.0434408
RP11-161I2.1	0
RPL35P6	0
RP11-108A14.2	0
RP11-108A14.1	0
SNORA62	0
RP11-420B22.1	0
RP11-420B22.2	0
RP11-1080G15.1	0.02763
RP11-1080G15.2	0
RP11-618M23.1	0
RP11-618M23.2	0
RP11-618M23.4	0
RP11-618M23.3	0
RP11-618M23.5	0.26217
RP11-1105O14.1	0
LPL	4.27199
AC100802.3	0
RPL30P9	0
SLC18A1	0.212905
RNU6-892P	0
LZTS1	1.80066
LZTS1-AS1	0
RP11-563N12.2	0
RP11-404E12.1	0
RP11-108E14.1	0
TMEM97P2	0
RP11-369E15.1	0
RP11-369E15.3	0
RP11-369E15.4	0
RP11-369E15.2	0
LINC02153	0
RP11-421P23.2	0
RP11-279N21.1	0
RP11-24P4.1	0
GFRA2	0.815491
OR6R2P	0
DOK2	3.8313
NPM2	1.41735
FGF17	0.761428
LGI3	1.02122
SFTPC	0.222168
CTD-2530N21.5	0
PHYHIP	2.15969
MIR320A	0
CTD-2530N21.4	1.56769
PIWIL2	0.817252
CTD-2036J7.1	0
RNU6-336P	0
RP11-382J24.2	0.25763
RP11-582J16.4	1.03684
RP11-582J16.3	0
PDLIM2	3.85389
C8orf58	4.64123
RP11-582J16.5	4.60491
CTD-3247F14.2	0.0573124
EGR3	2.19771
RP11-459E5.1	0
RP11-87E22.2	0.0119793
RP11-87E22.1	0
RN7SL303P	0
RP11-875O11.1	1.23177
RP11-875O11.2	0.0123079
RP11-875O11.3	0.0390812
TNFRSF10C	0.666276
RP11-1149O23.2	0.998107
TNFRSF10A	3.21881
RPL23AP55	0.0558156
RP11-1149O23.3	0.78462
RP11-177H13.2	0.0999834
CTC-756D1.2	0.0800759
CTC-756D1.1	0.121493
CTC-756D1.3	0.076182
RNU4-71P	0
FAM60DP	0
NKX3-1	1.21385
NKX2-6	0
RP11-175E9.1	0
RP11-213G6.2	0
RP11-175E9.2	0
SNORA67	0
RNU1-148P	0
RP11-203E8.1	0
RP11-624C23.1	0
ADAMDEC1	0.672982
ADAM7	0
RP11-561E1.1	0
GS1-72M22.1	0.0893369
NEFM	0.542727
NEFL	0.182876
MIR6841	0
CTD-2168K21.1	0
RP11-429O2.1	0
MIR6876	0
GNRH1	3.9395
RP11-395I14.2	1.70022
CDCA2	0.208322
RP11-219J21.1	0
RP11-219J21.2	0
RP11-299D14.2	0
EBF2	0.261385
RNA5SP258	0
RP11-98P2.1	0
SDAD1P1	0.804712
RP11-14I17.2	0
RP11-14I17.1	0
RP11-14I17.3	0
PNMA2	1.72776
RP11-1G11.2	0
ADRA1A	0.455599
RP11-384C12.1	0
COX6B1P4	0
RP11-613H2.3	0
RP11-613H2.1	0
MIR548H4	0
RP11-613H2.2	0.0374711
RP11-521M14.2	0
RP11-521M14.1	0
STMN4	0.134125
MIR6842	0
CHRNA2	0.0224603
GULOP	0.0471616
RNU6-1086P	0
RP11-16P20.2	0
RP11-16P20.4	0.208147
RP11-16P20.3	0.128016
ESCO2	0.220311
RNU6-1276P	0
PBK	0.496812
RP11-1149M3.2	0
MIR4287	0
RP11-597M17.3	0
RP11-597M17.2	0
RP11-597M17.1	0
NUGGC	0.435499
RP11-380I10.2	0
RP11-380I10.3	0
RP11-380I10.4	0
RPL5P22	0.093467
PNOC	0.744037
RP11-181B11.1	0.0718078
RNU6-178P	0
FBXO16	1.29812
RP11-181B11.2	0
FZD3	1.93095
MIR4288	0
RNA5SP259	0
EXTL3-AS1	0.688309
RP11-662B19.2	0.157059
RP11-662B19.1	0
HMBOX1	4.15614
Metazoa_SRP	0
HMBOX1-IT1	0
RNA5SP260	0
CTD-2647L4.4	4.08449
CTD-2647L4.1	0
HMGB1P23	0
RP4-676L2.1	0.659047
RP11-486M23.1	0.803744
RP11-486M23.2	0
RP11-486M23.3	0
RPL17P33	0
LINC00589	0
LINC02099	0
RP11-94H18.1	0
RP11-94H18.2	0
RP11-489E7.1	0
LINC02209	0
MIR3148	0
MAP2K1P1	0
RNU6-1218P	0
RP11-489E7.4	0.104161
RPS15AP24	0.486373
MBOAT4	0.525639
RP11-51J9.5	3.05312
RP11-51J9.4	0.171022
RP11-51J9.6	0.84733
HSPA8P11	0.0822027
CTD-2345M20.2	0
CTD-3107M8.1	0
CTD-3107M8.2	0
TUBBP1	0.239135
RBPMS-AS1	2.21848
CTD-2373N4.5	0
SMIM18	0.0754151
RNU5A-3P	0
RP11-465K4.4	0
TEX15	0.102738
RP5-1009N12.1	0
RP11-293D9.2	0
PURG	0.168201
SUMO2P16	0
RP11-363L24.3	0.0432029
KCTD9P6	0
RP11-566H8.3	0
RP11-566H8.2	0
RP11-566H8.1	0
RNA5SP261	0
NRG1	0.317447
NRG1-IT1	0
RNA5SP262	0
RNA5SP263	0
NRG1-IT3	0
RNU6-663P	0
RP11-11N9.4	0.61879
MTND1P6	0
MTND2P32	0
RANP9	0
RP11-451O18.1	0
RNU6-528P	0
RP11-722E23.2	3.92541
FUT10	2.61009
RP11-359B20.1	0
TTI2	4.00808
RP11-359B20.5	0
SNORA70	0
RPL10P18	0
RN7SL621P	0
DUSP26	2.49102
RP11-317N12.1	0
BUD31P1	0
RN7SL457P	0
VENTXP5	0
RP1-273G13.1	0
RP1-273G13.2	0.138254
RP1-273G13.3	0
RP11-431M3.1	0
RP1-84O15.2	0
RP11-431M3.2	0
RPL10AP3	0
LINC01288	0
RP11-734J24.1	0.371718
UNC5D	0.104818
RP11-595O22.1	0
LSM12P1	0.99753
RP11-473J6.1	0
RP11-89M20.2	0
RP11-89M20.1	0
MTCYBP19	0
MTND6P19	0
MTND5P41	0
RP11-139F9.1	0
RNU6-533P	0
RP11-593P24.4	0
RP11-962G15.1	0
RPL23P10	0
RNA5SP264	0
KCNU1	0
RP11-962G15.2	0
TPT1P8	0
AC090453.1	0
RP11-419C23.1	0
SMARCE1P4	0
RP11-527N22.1	0.938592
RP11-527N22.2	0
LINC01605	0.0824644
RP11-150O12.2	0
RP11-150O12.6	0.0821495
RP11-150O12.5	0
RP11-150O12.3	0
RP11-150O12.4	0
RP11-346L1.2	0
RNU6-607P	0
RP11-863K10.2	0
RP11-863K10.7	0.283441
RP11-863K10.4	1.62302
RN7SL709P	0
GOT1L1	0
ADRB3	0.522687
RPL12P48	0
KB-1836B5.1	0.509183
KB-1836B5.4	0.523423
RNU6-988P	0
RP11-90P5.5	0
STAR	0.415119
RP11-90P5.2	0
RNU6-323P	0
BAG4	4.22009
RP11-90P5.1	0
RP11-513D5.5	0.297079
RP11-513D5.2	0
RP11-350N15.5	0.607233
LETM2	0.63912
RP11-350N15.3	0.504802
RP11-350N15.6	0.512462
RP11-350N15.4	2.20711
RPS20P22	0.373875
C8orf86	0
RP11-675F6.3	0
RP11-675F6.4	0
RNF5P1	1.81734
RP11-495O10.1	0
Y_RNA	0.198583
RP11-723D22.2	0
RP11-723D22.3	0.794022
HTRA4	0.0779096
SNORD38	0
ADAM32	0.341977
RPL3P10	0
RP11-1113C11.2	0
ADAM5	0
ADAM3A	0
RP11-122L4.2	0
ADAM18	0
ADAM2	0
KB-1582A10.1	0
KB-1582A10.2	0
IDO1	0.528334
RP11-44K6.3	0
RP11-44K6.2	0
RP11-44K6.4	0
IDO2	0.024186
RP11-44K6.5	0
RP11-359E19.1	0
RP11-359E19.2	0
RP11-470M17.2	0
CTA-392C11.1	0
CTA-392C11.2	0
RP11-301G7.1	0
ZMAT4	0.132127
RP11-465K16.1	0
RNU6-356P	0
MIR548AO	0
RPS29P2	0
CTD-3080F16.3	0
RNU6-895P	0
SNORD65	0
RP11-15G16.1	0
KRT18P37	0
GINS4	0.329571
RP11-360L9.4	0.185761
RP11-360L9.7	0
NKX6-3	0.116286
ANK1	0.430239
MIR486-1	0
RP11-930P14.1	0.135934
Y_RNA	0
RP11-930P14.2	0.323714
RN7SL149P	0
SNORD112	0
RP11-589C21.1	0
RP11-589C21.2	0
RP11-589C21.6	0
RP11-589C21.5	0
RP11-231D20.2	0.0286466
RPL5P23	0.333574
DKK4	0.123861
RP11-1007J8.1	0.153197
RP11-503E24.2	1.42944
CHRNB3	0
RP11-412B14.1	0
RP11-412B14.2	0
CHRNA6	0
THAP1	4.47419
RN7SL806P	0
MIR4469	0
Y_RNA	0
RNU1-124P	0
POMK	0.88387
RP11-598P20.3	1.50562
VN1R46P	0
RP11-726G23.2	0
RP11-726G23.11	0
RP11-359P18.2	0
RP11-726G23.3	0
AFG3L2P1	0
RP11-726G23.10	0
RP11-726G23.8	0
POTEA	0
RNU6-104P	0
RP11-726G23.12	0
RP11-726G23.6	0
U3	0
RP11-359P18.1	0
RP11-359P18.7	0
RP11-359P18.8	0
SNX18P27	0
RP11-359P18.5	0
CYP4F44P	0
RP11-359P18.6	0
RP11-643N23.2	0
RP11-643N23.1	0
pRNA	0
HSPA8P13	0
ASNSP1	0
RP11-790L1.3	0
ASNSP4	0
RP11-101E19.8	0
TRIM60P15	0
LINC00293	0
MTND2P38	0
MTND1P7	0
RNU6-656P	0
MTCYBP20	0
MTND6P20	0
RP11-101E19.7	0
RP11-350F16.1	0
RP11-350F16.2	0
MAPK6PS4	0
RN7SKP32	0
RP11-1134I14.2	0
RNU6-819P	0
RPL10AP2	0.385897
NDUFA5P12	0
RP11-1134I14.4	0.385665
RP11-1134I14.8	0.70891
ATP6V1G1P2	0
RP11-1134I14.6	0
IGLV8OR8-1	0
RP11-697N18.3	0.744981
RP11-697N18.4	0.279449
RP11-697N18.1	0
RP11-697N18.2	0
RNU6-665P	0
Y_RNA	0
RNU6-519P	0
RP11-769N21.2	0
CTD-2210A23.1	0
RNU6-295P	0
5S_rRNA	0
RPL29P19	0.643486
RP11-513O13.1	0.0451928
RP11-567J20.3	0
RP11-567J20.2	0.111714
AC026904.1	0.0125021
RP11-567J20.1	0
RP11-770E5.3	0
RP11-770E5.2	0
RP11-770E5.1	0
EFCAB1	0.142128
RP11-22C8.1	0
C8orf22	0.01821
RP11-10H3.1	0
RN7SKP294	0
RFPL4AP7	0
RP11-738G5.1	0
RP11-738G5.2	0
PSAT1P1	0
RP11-109P6.2	0
RP11-401N18.1	0
SNTG1	0.0151634
RP11-759A9.1	0
RP11-759A9.2	0
CYCSP22	0
RP11-139G7.1	0
SNORA7	0
RP11-401H2.1	0
PXDNL	0.111611
BRIX1P1	0
BTF3P1	0
RP11-11C20.3	0.25709
RP11-110G21.2	0
RP11-110G21.1	0.969359
RP11-546K22.3	0.243641
RP11-546K22.1	0.542308
RP11-546K22.2	0
ST18	0.32778
RP11-26M5.3	0
RP11-26M5.2	0
RP11-1023P17.2	0
RPL34P17	0
ALKAL1	0.186833
CTD-3214K23.1	0.426038
NPBWR1	0
RP11-182E14.1	0
RP11-162D9.1	0
RP11-162D9.3	0
OPRK1	0.0138407
RP11-1081M5.2	0
RP11-1081M5.3	0
RP11-1081M5.1	0
RP11-400K9.4	1.02022
RP11-400K9.1	0
RP11-400K9.2	0
RP11-463C14.1	0
RGS20	0.0327475
RP11-1070A24.2	0
RPS27AP13	0
RNU6-1331P	0
RP11-30L15.4	0.58609
RP11-30L15.6	0.155264
TDGF1P5	0
Metazoa_SRP	0
RNU6ATAC32P	0
RP11-626A5.2	0
RP11-767C6.1	0
RNU105C	0
RP11-793H4.1	0
RN7SL250P	0
SOX17	4.59629
RP11-53M11.5	0
TRMT112P7	0
SEC11B	0
RP1	0.216025
RP11-550I15.1	0
XKR4	0.173112
RP11-386G21.1	0
RP11-386G21.2	0
SBF1P1	0
RP11-628E19.2	0
TMEM68	2.43606
RP11-318K15.2	0
SNORA1	0
RN7SL798P	0
RN7SL323P	0
RP11-446E9.1	0.361964
SNORD54	0
CTA-397H3.3	0
NPM1P21	0.0357638
MOS	0
SNORA3	0
PLAG1	1.51081
RP11-140I16.3	1.89064
RP11-140I16.2	0
SDR16C5	1.66927
SDR16C6P	0
PENK	0.177666
RP11-17A4.2	0
SEPT10P1	0.0444481
LINC00968	0.100943
RP11-17A4.3	0
RPL37P6	0.174581
RP11-17A4.4	0
RP11-33E15.1	0
RNU6-13P	0
RNA5SP266	0
LINC01606	0.00659009
RP11-513O17.1	0
RP11-513O17.3	0
LINC00588	0
RNU6-596P	0
RP11-756K15.2	0
RPL30P10	0
RP11-246K15.1	0
RP11-388G22.1	0
CTD-2339F6.1	0.030747
RP11-44D19.1	0
LINC01602	0
FAM110B	3.85525
RP11-1112C15.2	0.0457727
RP11-648L3.2	0.0524518
RPL26P26	0
RP11-716D16.1	0
RP11-114M5.1	0.14643
CYP7A1	0.0316116
RP11-114M5.3	0
AC068522.4	0.211878
RNU4-50P	0
RP11-328K2.1	0
RP11-25K19.1	4.15565
SNORA51	0
RNA5SP267	0
RP11-379I19.2	0
RP11-379I19.1	0
RP11-379I19.3	0
RP11-960H2.2	0
RP11-960H2.1	0
RP11-88H1.1	0
RP11-27P7.1	0
SLC2A13P1	0
CA8	4.97727
LINC01301	0.0800097
PDCL3P1	0
RP11-91I20.4	0
RP11-91I20.3	0
RP11-91I20.2	0
RP11-91I20.1	0
CHD7	3.82802
RP11-33I11.2	0
RP11-33I11.3	0
AC022182.1	0
AC022182.2	0.0456044
AC022182.3	0.109888
CLVS1	0.0412282
NPM1P6	0.183778
RP11-787D18.2	0
RP11-787D18.1	0
KRT8P3	0.911876
RN7SKP97	0.538598
MIR4470	0
RP11-280G9.1	0
RP11-705O24.1	0.0149567
RP11-705O24.3	0
LINC02155	0
C1GALT1P3	0
NARSP2	0
CTD-2571E19.3	0
NKAIN3	0.0233185
RP11-577N1.1	0
RP11-577N1.2	0
XRCC6P4	0
SRPK2P	0
UG0898H09	0.208988
RP11-659E9.2	0
GGH	4.34298
RP11-659E9.4	0
TTPA	0.241863
RP11-16E18.1	0
YTHDF3-AS1	1.6378
RP11-16E18.3	0.605576
RN7SL135P	0
CTD-3046C4.1	0
IFITM8P	0
RP11-45K10.2	0
RP11-573J24.1	0
RN7SKP135	0
RP11-32K4.1	0
RP11-579E24.2	0
LINC01289	0
COX6CP8	0
MIR124-2HG	0
MIR124-2	0
RP11-21C4.4	0
RP11-21C4.5	0
RP11-21C4.1	0.0599918
BHLHE22	0.436903
CYP7B1	1.35543
RP11-1D12.1	0
RP11-1D12.2	0.0330084
RP11-89A16.1	0
RPL31P41	0
LINC00251	0
RP11-678D18.1	0
LINC01299	0
CTD-3025N20.3	2.36393
Y_RNA	0.310404
RP11-707M3.3	2.1804
CTD-2532N20.1	0.129554
DNAJC5B	0.0335244
AC084082.3	0
TRIM55	0.0608489
CRH	0.104255
LINC00967	0.136457
RRS1-AS1	0.135484
C8orf46	2.25039
RP11-346I3.2	0
RNU6-1324P	0
MYBL1	0.949761
VCPIP1	3.99239
Y_RNA	0
C8orf44	2.90238
SGK3	4.50977
PTTG3P	0
MCMDC2	0.322326
SNORD87	4.85484
TCF24	0.173242
PPP1R42	0.0497363
RP11-409C19.2	0.0372885
CSPP1	4.17857
RNA5SP268	0
RP11-453N18.1	0.0308858
RP11-7F18.2	0.645129
RP11-7F18.1	0
CPA6	0.0835057
RP11-343B22.2	0
RP11-396J6.1	0
NDUFS5P6	0
PREX2	1.6104
RP11-403D15.2	0
RP11-403D15.1	0
Y_RNA	0
RPL31P40	0
C8orf34-AS1	0.0501258
C8orf34	0.103879
RPS15AP25	0
RNA5SP269	0
RP11-865I6.2	0
LINC01592	0
RNU7-102P	0
GS1-44D20.1	0.233983
RP11-21C17.1	0
LINC01603	0
RP11-744J10.2	0
SULF1	2.54821
SLCO5A1	0.0721308
RN7SKP29	0
RP11-102F4.2	0
RP11-159H10.4	0
RP11-159H10.3	0.0203232
Metazoa_SRP	0
RP11-159H10.1	0
RN7SL675P	0
RNA5SP270	0
RP11-449M6.3	0
SDCBPP2	0
SUMO2P20	0
PRDM14	0
RNU1-101P	0
RP11-152C15.1	0
BTF3P12	0
RNY3P14	0
RP11-333A23.1	0
RP11-333A23.3	0
RP11-333A23.4	0.0657161
RP11-333A23.2	0
LACTB2-AS1	0.0526763
RN7SL19P	0
XKR9	0.293038
Y_RNA	0
RP11-326E22.1	0
EYA1	0.592933
RP11-1102P16.1	0
TRAPPC2P2	0
RP11-1144P22.1	0
RP11-281N10.1	0
U8	0
MSC-AS1	0.756252
RPS20P20	0
TRPA1	4.95652
RP11-142A23.1	1.88918
RP11-656G20.1	4.05368
RNA5SP271	0
RP11-351E7.2	0
RP11-351E7.1	0
KCNB2	0.109908
HAUS1P3	0
RP11-313C15.2	0
RP11-313C15.1	0
RP11-1145L24.1	0
RP11-531A24.3	0.223081
RNU6-285P	0
RP11-531A24.7	0.669088
RP11-531A24.5	1.46457
RP11-956J14.1	1.44182
RP11-956J14.2	0
C8orf89	0.0537228
FAM213AP2	0
RDH10-AS1	0.886961
RP11-434I12.3	0
RP11-434I12.4	0
STAU2-AS1	0.0547681
STAU2	4.94791
RP11-181D18.4	0
RP11-116B19.2	0
VENTXP6	0
RP11-463D19.1	0
RP11-99A14.1	0
RN7SL760P	0
GYG1P1	0
RP11-367E12.4	0.487206
LY96	4.62792
RNU6-1300P	0
RP11-6I2.3	0.121617
RPS3AP32	0
RNU6-1197P	0
RP11-6I2.4	0
RP1-16A9.1	0
JPH1	0.977611
GDAP1	2.27834
CTD-2320G14.2	0
Y_RNA	0
MIR5681A	0
MIR2052HG	0
RP11-730G20.2	3.59747
RP11-730G20.1	0
MIR2052	0
RP11-758M4.4	0
RP11-758M4.3	0
PI15	0.385827
RP11-3N13.2	0
CRISPLD1	0.336648
RP11-300E4.2	0
RP11-697M17.2	0
CASC9	0.0600966
HIGD1AP6	0
PKMP4	0
HNF4G	2.20552
RNU2-54P	0
RP11-706J10.2	0
LINC01111	0
ZFHX4-AS1	0.0905791
RP11-115I9.1	0
MRPL9P1	0
ZFHX4	0.608251
uc_338	0
RP11-48D4.2	0
MIR3149	0
HIGD1AP18	0
RP11-38H17.1	0
RP11-91P17.1	0
RNU6-1220P	0
PKIA-AS1	0
PKIA	0.766215
RP11-594N15.3	0.0494264
ZC2HC1A	3.6076
IL7	0.870075
RP11-578O24.2	1.05536
THAP12P7	0.0318155
RP11-79H23.3	0.146282
RP11-1114I9.1	0
RP11-758H6.1	0
RPL3P9	0.100683
STMN2	2.27596
HEY1	4.98388
LINC01607	0.242879
RP11-26J3.1	0.0171169
RNU7-85P	0
RP11-26J3.3	0.879684
RP11-92K15.3	1.0116
RP11-92K15.1	0
RN7SL41P	0
MIR5708	0
RP11-941H19.1	0.0810276
RP11-941H19.3	0
RP11-941H19.2	0.0428221
SNORA20	0
RP11-775E10.1	0
RNU6-1213P	0
RP11-48B3.5	3.15309
ZBTB10	4.05228
RP11-48B3.3	0.162675
RP11-48B3.4	1.43917
RPSAP47	0.134822
RNU7-174P	0
RP11-48B3.2	0
RNU2-71P	0
SLC25A51P3	0
RN7SL107P	0
ZNF704	4.90162
CKS1BP7	0
RNU11-6P	0
RN7SL308P	0
HMGB1P41	0.107137
PAG1	4.6959
RP11-172E10.1	0
RP11-1149M10.1	0
RP11-1149M10.2	0
RP11-363E6.1	0
UBE2HP1	0
RP11-363E6.4	0.144378
RP11-363E6.3	0.473051
RP11-157I4.4	0
PMP2	0.346395
FABP9	0
RP11-257P3.3	0
FTH1P11	1.59396
FABP12	0
IMPA1P1	0.0523213
NIPA2P4	0
RPS26P34	0
SLC10A5P1	0
SLC10A5	0.667704
RP13-923O23.7	0.648377
RP13-923O23.6	0.203311
SNX16	4.20736
HNRNPA1P36	0.292945
RP11-354A14.1	0.164853
RP11-99H20.1	0
HNRNPA1P4	0.312616
RP11-653B10.1	0
RP11-731N10.1	0
CTD-2272D18.1	0
CTD-2272D18.2	0
RP11-296C13.1	0
RP11-813B8.1	0
RP11-813B8.2	0
LINC01419	0
RP11-120I21.2	0
TPM3P3	0
RP11-120I21.3	0
RALYL	0.0232737
RNU6-1040P	0
RP11-509P12.1	0
RP11-98H4.1	0
RP11-98H4.4	0
ACTBP6	0
IGJP1	0
RP11-146E23.2	0
LRRCC1	4.03663
RP11-219B4.7	0.049704
E2F5	3.40592
RP11-219B4.3	0
CA13	4.34094
RP11-219B4.5	0.12962
RP11-219B4.6	0
CA1	0.0648773
CA3	3.40426
CA3-AS1	0.886604
RP11-317J10.4	0
RP11-59O2.1	0
REXO1L8P	0
REXO1L3P	0
REXO1L1P	0
REXO1L12P	0
REXO1L11P	0
REXO1L10P	0
REXO1L9P	0
REXO1L2P	0
REXO1L7P	0
REXO1L4P	0
REXO1L5P	0
REXO1L6P	0
CTA-392E5.1	0
ATP6V0D2	0.0521907
RP11-216N21.1	0
RP11-216N21.2	0
PSKH2	0
CTD-3118D11.3	0
SLC7A13	0
CTD-2284J15.1	0.471012
NTAN1P2	0.675728
SLC2A3P4	0.0826629
CNGB3	0.0149195
MIOXP1	0
GOLGA2P1	0
UBE2Q2P10	0
RP11-386D6.1	0
RP11-386D6.2	0
RP11-386D6.3	0
CNBD1	0
AF121898.3	0
VTA1P2	0
IARS2P1	0
SOX5P1	0
CTB-118P15.3	0
DCAF4L2	0
CTB-118P15.2	0
MMP16	0.219669
RP11-586K2.1	0
RNA5SP272	0
RP11-69I13.1	0
RP11-642C5.1	0
RPSAP74	0
KRT8P4	0
RP11-37B2.1	1.62465
COX6B1P6	0
SCb-64M4.1	0
RNU6-925P	0
OSGIN2	4.32416
CALB1	0.159667
LINC00534	0
RNA5SP273	0
AB015752.3	0
LINC01030	0
RP11-68L18.1	0.0723473
RP11-68L18.2	0
NECAB1	1.41578
RP11-662G23.1	0.135008
TMEM55A	3.65451
GS1-251I9.3	0
GS1-251I9.2	0
LRRC69	0.415824
CTD-2114J12.1	0
MIR4661	0
SLC26A7	2.44338
RP11-122C21.1	0
RN7SKP231	0
PRR13P7	0
MRPS16P1	0
RUNX1T1	1.56231
GS1-5L10.1	0
RP11-777J24.1	0
RP11-700E23.3	0
RP11-700E23.2	0
RP11-700E23.1	0
RP11-587H10.1	0
RP11-587H10.2	0
RP11-100L22.1	0.209208
FLJ46284	0.184142
RP11-100L22.4	0
RP11-100L22.3	0
CTD-3239E11.2	0
IRF5P1	0
MIR8084	0
C8orf87	0
LINC00535	0.128475
RP11-388K12.1	0
RP11-388K12.3	0
RP11-388K12.2	0
RNA5SP274	0
ZNF317P1	0
FAM92A	4.65245
CTD-2006H14.2	4.2227
RP11-10N23.2	1.35418
RBM12B	4.50194
RBM12B-AS1	1.16244
RP11-10N23.5	0
TMEM67	2.4568
RP3-388N13.3	0
MYL12AP1	0
RP3-388N13.5	0.0555435
PSMA2P2	0
RPL34P18	1.05466
CTC-788C1.2	0
KB-1184D12.1	0
CDH17	0.146566
KB-1247B1.1	0
RPS4XP10	0
RAD54B	0.490218
RP11-267M23.1	1.57265
FSBP	1.23512
RP11-267M23.3	0
RP11-267M23.4	0.282142
RP11-267M23.6	0.0768144
RP11-267M23.5	0
