Name	Thyroid
AC011625.1	0
FLJ40288	0
SNORD46	0
AC009365.4	0
AC009518.8	0
RNU6-92P	0
AC083873.4	0.330312
MIR6133	0
AC083875.2	0
COX5BP3	0
AC007790.4	0.184219
LRGUK	1.38483
AC008154.4	0
AC008154.5	0
RP11-38M8.1	0.24325
AKR1B10	0.579417
AKR1B15	0.214439
AC009276.4	0
TUBB3P2	0
AGBL3	0.808737
AC083862.6	0.0759898
RP11-134L10.1	4.81454
AC009542.2	0.125493
MIR6509	0
STRA8	0
RP11-260N14.1	0.0338365
SDHDP2	0.08855
RP11-751K21.1	0
AC093107.7	0.0883584
RNU6-1154P	0
SLC13A4	0.508649
RP11-644N4.1	1.18893
FAM180A	4.24652
AC015987.1	0.500327
RNU6-223P	0
AC024084.1	0
AC009784.3	0
Y_RNA	0
AC009784.4	0
AC009541.1	0
AC009264.1	0
PSMC1P3	0
CHRM2	0.0121362
KRT8P51	0
AC009517.2	0
SNORD81	0
AC078842.4	0
RP11-84E17.1	0
AC009245.3	1.05784
AC022173.2	0
AKR1D1	0.0529836
AC009263.2	0
AC024082.3	0
AC024082.4	0
RN7SKP223	0
RCC2P3	0
AC083867.4	0
Y_RNA	0
SNORA51	0
AC008155.2	0
AC008155.1	0
IMPDH1P3	0
AC013429.5	0
SVOPL	0.0946742
SNORA40	0
AC013429.4	0
AC020983.5	0
UQCRFS1P2	0
ATP6V0A4	0.0157396
TMEM213	0.0141838
KIAA1549	1.63879
RNU6-1272P	0
RP11-383F6.1	0.691571
RP11-365F18.3	0.246679
RP11-365F18.6	0.345579
RP11-365F18.1	0.926955
MZT1P2	0.340044
RNU6-206P	0
RP11-634H22.1	4.54672
RNU6-911P	0
RP4-701O16.5	0
CLEC2L	0.221605
ERHP1	0
TBXAS1	1.79028
Y_RNA	0.569738
JHDM1D-AS1	4.86626
RNU6-797P	0
RNU1-58P	0
RP5-1136G2.1	0
PPP1R2P6	0
RNA5SP247	0
RNA5SP248	0
RAB19	1.53768
RP11-723C11.2	0
Y_RNA	0
RN7SL771P	0
NDUFB2-AS1	2.28304
RNU6-85P	0
RP4-813F11.3	0
CCT4P1	0
RNU4-74P	0
RP5-1173P7.1	0
NDUFB10P2	0
RP5-842K16.1	0
RP5-842K16.2	0
RP11-744I24.3	0.141467
RP11-744I24.2	0.0756257
WEE2-AS1	1.59447
WEE2	0.144753
RNU1-82P	0
TAS2R3	0.232137
TAS2R4	2.19815
TAS2R6P	2.08425
TAS2R5	4.30438
MTCO1P55	0
MTND2P5	0
MTND1P3	0
MYL6P4	0
PRSS37	0.13498
OR9A3P	0.131654
OR9A1P	0
MGAM	0.238619
OR9N1P	0.0962742
OR9A4	0
CLEC5A	1.34707
TAS2R38	0
MGAM2	0.0493382
MOXD2P	0
PRSS58	0
TRY2P	0
U66059.58	0
PRSS3P3	0
TRBV1	0
TRBV2	0.329106
TRBV3-1	0.246441
TRBV4-1	0.189269
TRBV5-1	0.25807
TRBV6-1	0.100619
TRBV7-1	0
TRBV4-2	0.215158
TRBV6-2	0.18714
TRBV7-2	0.599411
TRBV8-1	0
TRBV5-2	0
TRBV6-4	0
TRBV7-3	0.190445
TRBV8-2	0
TRBV5-3	0
TRBV9	0.351277
TRBV10-1	0
TRBV11-1	0
TRBV12-1	0
TRBV10-2	0
TRBV11-2	0.188661
TRBV12-2	0
TRBV6-5	0.374009
TRBV7-4	0
TRBV5-4	0.201084
TRBV6-6	0.117537
TRBV7-5	0
TRBV5-5	0
TRBV6-7	0
TRBV7-6	0.122499
TRBV5-6	0.132082
TRBV6-8	0
TRBV7-7	0
TRBV5-7	0
TRBV7-9	0.712077
TRBV13	0
TRBV10-3	0.141493
TRBV11-3	0
TRBV12-3	0
TRBV12-4	0.121097
TRBV12-5	0
TRBV14	0.11151
TRBV15	0
TRBV16	0
TRBV17	0
TRBV18	0.186387
TRBV19	0.601275
TRBV20-1	0.89953
TRBV21-1	0
TRBV22-1	0
TRBV23-1	0.355992
TRBV24-1	0.0963635
MTRNR2L6	0.0753459
TRBV25-1	0
TRBVA	0
TRBV26	0
TRBVB	0
TRBV27	0.432549
TRBV28	0.298757
PGBD4P1	0
TRBV29-1	0.563096
PRSS1	2.55562
PRSS2	3.73826
PRSS3P1	0
WBP1LP1	0
TRBD1	0
TRBJ1-1	0
TRBJ1-2	0
TRBJ1-3	0
TRBJ1-4	0
TRBJ1-5	0
TRBJ1-6	0
TRBJ2-1	0.881361
TRBJ2-2	0
TRBJ2-2P	0
TRBJ2-3	0
TRBJ2-4	0
TRBJ2-5	0
TRBJ2-6	0
TRBJ2-7	0.862273
TRBV30	0
TRPV6	2.53523
RP11-114L10.2	0
TRPV5	0.0500153
C7orf34	0.120793
KEL	0.779606
OR9A2	0
OR9P1P	0
OR6V1	0
OR6W1P	0
PIP	0.439379
TAS2R39	0
RP11-556I13.2	0
TAS2R40	0
RP11-556I13.1	0
AC073342.12	0.443365
RN7SL535P	0.550657
RN7SL481P	1.62001
HINT1P1	0
CLCN1	0.155523
FAM131B	0.584424
RP11-563K23.1	0
MIR6892	0.572133
EPHA1-AS1	0.0892267
TAS2R62P	0
TAS2R60	0
TAS2R41	0
OR2R1P	0
OR10AC1	0
AC073264.10	0
PAICSP5	0
CTAGE15	0.471978
RNU6-162P	0
AC073264.6	0
TCAF1P1	0.943285
TCAF2	1.51972
RP11-298A10.2	0
RP11-298A10.1	0.0151706
RNU6-267P	0
CTAGE6	0.0416789
RP11-61L23.2	0.158431
PAICSP6	0
RP11-307I2.1	0
TCAF2P1	0.0268827
OR2F2	0
RP4-669B10.3	0
OR2F1	0.0382989
RP4-669B10.6	0
OR2Q1P	0
SLC16A1P1	0
OR6B1	0
OR2A5	0.0938874
OR2A25	0.148339
OR2A41P	0
OR2A12	0
OR2A2	0.0698954
OR2A15P	0
OR2A14	0.166001
OR2A13P	0.937153
OR2A3P	0.0938441
OR2AO1P	0.21513
CTAGE4	1.24773
RP4-545C24.1	2.67781
OR2A42	0.567914
OR2A20P	2.07306
CTAGE8	0.797853
OR2A9P	1.88238
OR2A1	1.45522
NOBOX	0
RP4-545C24.5	0
RNU6ATAC40P	0
TPK1	3.4647
EEF1A1P10	0.232202
RN7SKP174	0
EI24P4	0
AC073310.4	0
RPL7P59	0
AC004911.2	0
AC073055.2	0
AC006007.1	0
RP11-13M3.1	0
CNTNAP2	0.0702836
uc_338	0
Y_RNA	0
AC006004.1	0
DUTP3	0
RANP2	0
MIR548F4	0
AC005518.2	0
RP4-777G9.1	0
RNU6-1184P	0
RNA5SP249	0
RN7SL456P	0
U3	0
RN7SL72P	0
RP11-163I18.2	0
RP5-958B11.2	0
RP5-958B11.1	0
AC005229.5	0
C7orf33	0
AC005229.7	0
RP5-1136G13.1	0
RP5-1136G13.2	2.7808
EZH2	2.44737
RNU7-20P	0
Metazoa_SRP	0
RN7SL569P	0
RNY4	0
RNY3	0
RNY1	0
GHET1	0.122494
RNU6-650P	0
COX6B1P1	0
ZNF425	3.05394
RN7SL521P	2.0784
RP4-800G7.1	0.349317
RP4-800G7.3	1.03125
AC004941.5	0
NPM1P12	0
AC004941.3	0
RP11-143I21.1	0.0483117
SSPO	2.14435
RP4-751H13.7	0.717884
RP11-445N20.3	0.533757
RP11-445N20.2	2.76153
RP11-728K20.3	0.170025
RP11-728K20.1	4.02236
RP11-728K20.2	0.117653
RP11-545G3.1	0.312783
RP11-545G3.2	0.847747
ACTR3C	1.22828
RP4-584D14.7	0.358652
RP4-584D14.5	0.554128
RP4-584D14.6	0.386426
LINC00996	0.0897589
RP11-511P7.4	0
STRADBP1	0.0306073
ALDH7A1P3	0
RP11-632K21.7	0
RP11-632K21.3	0
RP11-632K21.6	0
GIMAP3P	0.16266
BET1P1	1.66605
AOC1	0.11507
KCNH2	0.323807
ATG9B	1.01923
RP11-148K1.10	0.945935
GBX1	0
ASB10	0.0247805
IQCA1L	0.0206976
RP4-548D19.3	0
RP5-1070G24.2	0.550198
RP4-555L14.4	3.73489
MIR3907	2.2504
RN7SL76P	0
ETF1P2	0.244581
RP13-452N2.1	0.0651957
RNU6-604P	0
Y_RNA	0
RP11-796I2.1	0
GALNTL5	0
Metazoa_SRP	0
RP5-981O7.2	1.94136
YBX1P4	0.162414
RP11-208G20.3	0
RP11-208G20.2	0
SEPT7P6	0.0948723
Y_RNA	0
FABP5P3	0.404374
CCT8L1P	0.146869
AC104843.4	0
RNA5SP250	0
AC104843.3	0
SNORA26	0
XRCC2	0.364667
ATP5F1P3	0
RN7SL845P	0
AC079809.2	0
LINC01287	0.10318
PAXBP1P1	0
AC005588.2	0
RP5-1048B16.1	0.0520571
AC006019.3	0.073253
AC006019.4	0.132602
RP11-476H24.1	0
PAXIP1-AS2	4.87454
RP11-5C23.2	4.08692
HTR5A-AS1	0
HTR5A	0
RP11-5C23.4	0
RP11-279O22.1	0
AC092628.3	0
RN7SKP280	0
AC099552.4	0
AC099552.3	0
RP11-1430O6.1	0
AC099552.2	0
AC144652.1	0.823353
BLACE	0
AC008060.7	0
RP5-912I13.1	0
AC008060.8	0
EN2	0.16255
CNPY1	0
AC008060.5	0
SHH	0.0186406
AC021218.2	0
Y_RNA	0
RP11-362B23.1	0
AC073133.2	1.02174
AC073133.1	0.35037
LINC00244	0.401346
AC005534.6	0.678146
RNF32	1.5751
AC005534.8	0.58995
RNU4-31P	0
RP5-1121A15.3	0
MNX1	0.0171999
MNX1-AS2	0
MNX1-AS1	0
RP4-639J15.1	0
RP4-639J15.2	0
RP4-639J15.3	0
RPS27AP12	0.603655
RP4-814D15.1	0.138397
RP5-1142J19.2	0.572023
RP5-1142J19.1	0
AC006372.4	0.0103309
AC006372.5	0
AC006372.6	0
RP11-331D5.2	0.0611811
MIR153-2	0
AC005481.5	0.183193
AC006003.3	0
AC011899.9	0.113574
RP11-452C13.1	0
AC011899.10	0
MIR595	0
AC078942.1	0
LINC01022	0
MIR5707	0
THAP5P1	0.143925
NCAPG2	3.44108
AC019084.7	0
LINC00689	0.168349
VIPR2	0.308362
PIP5K1P2	0
AC144568.4	0.421741
AC144568.2	0
RP11-585F1.8	0
WBP1LP3	0
OR4F21	0
SEPT14P8	0.301117
RP11-585F1.6	0
RPL23AP53	3.27045
RP5-855D21.2	4.2738
RP11-63E5.6	0
FAM87A	0.0600237
RP11-91J19.2	0.653605
RP11-43A14.1	0.435003
DLGAP2	0.654175
RP11-43A14.2	0.0360318
RP11-555E9.1	0
CTD-3212A4.2	0
CTD-2281E23.3	0
CTD-2281E23.1	0.0235615
AF067845.1	0.258928
AF067845.2	0
AF067845.3	0
DLGAP2-AS1	0
CTD-2336O2.4	0
CTD-2336O2.2	0
CTD-2336O2.3	0.0879988
MIR596	0
KBTBD11-OT1	0.567133
RP11-439C15.4	2.7973
RP11-439C15.5	0.272485
RP11-1049H7.2	0
MYOM2	1.09992
MIR7160	0
AC133633.2	0
CH17-31A6.1	0
CH17-174L20.1	0
AC133633.1	0.122539
RP11-378A12.1	0.0285406
RP11-134O21.1	0.0891746
GS1-57L11.1	0.10465
CSMD1	0.117235
RP11-279L11.1	0
RNA5SP251	0
PAICSP4	0.0358927
RP11-221H10.1	0
RP11-221H10.2	0
SNORA70	0
RN7SL318P	0
RP11-29A2.1	0
RP11-745K9.2	0
RPL23AP54	0
RP5-991O23.1	0
RP11-281H11.1	0
RP11-281H11.2	0
RP11-728L1.1	0
RN7SKP159	0
RP11-158A14.1	0
RP11-124B13.1	0
RP11-115C21.2	3.60365
RP11-115C21.4	0.110733
CTD-2541M15.3	0.431848
MCPH1-AS1	0.531427
MIR8055	0
MIR4659A	0
XKR5	0
GS1-24F4.2	0
DEFB1	1.19635
RPL23AP96	0
DEFA6	0
GS1-24F4.3	0
DEFA4	0.221559
DEFA8P	0
DEFA9P	0
DEFA10P	0
DEFA1	0
DEFT1P	0
DEFA1B	0
DEFT1P2	0
DEFA3	0.985545
DEFA11P	0
DEFA7P	0
DEFA5	0
AF238378.7	0
AF228730.8	0
RPS3AP30	0.0856978
SNRPCP6	0.161433
SNRPCP15	0
RPS3AP33	0.0763576
AF228730.5	0
AF228730.13	0
OR7E125P	0
FAM90A15P	0
FAM90A3P	0
FAM90A4P	0
FAM90A13P	0
FAM90A5P	0
FAM90A20P	0.233675
FAM66B	0.786012
DEFB109P1B	0
USP17L1	0
USP17L4	0
AC130360.8	0
ZNF705G	0
DEFB108P2	0
DEFB4B	0
HSPD1P3	0
DEFB103B	0
SPAG11B	0
DEFB104B	0
DEFB106B	0
DEFB105B	0
DEFB107B	0
PRR23D1	0
FAM90A6P	0
FAM90A7P	0
FAM90A21P	0
FAM90A22P	0
FAM90A23P	0
OR7E157P	0
RP11-1118M6.2	0
AC084121.14	0
OR7E154P	0
FAM90A14P	0
FAM90A18P	0
FAM90A16P	0
FAM90A8P	0
FAM90A17P	0
FAM90A19P	0
FAM90A9P	0
FAM90A10P	0
PRR23D2	0
AC084121.17	0
DEFB107A	0
DEFB105A	0
DEFB106A	0
DEFB104A	0
SPAG11A	0
DEFB103A	0
HSPD1P2	0
DEFB4A	0
ZNF705B	0
DEFB108P1	0
FAM66E	0.0305745
RP11-1195F20.7	0
USP17L8	0
USP17L3	0
DEFB109	0
FAM90A11P	0
FAM90A24P	0
FAM90A12P	0
OR7E96P	0
RP11-52B19.8	0
RP11-52B19.10	0
MIR548I3	0
RP11-52B19.1	0
SNRPCP17	0
ENPP7P1	0.0589063
FAM85B	0.321381
RP11-556O5.6	0
ALG1L13P	0.919798
CTA-398F10.1	0
CTA-398F10.2	3.58641
CTD-3023L14.3	0
CTD-3023L14.1	0
CTD-3023L14.2	0.0982045
RN7SL178P	0
RP11-211C9.1	0
RNU6-682P	0
RP11-62H7.3	0.493404
RPL10P19	3.20606
SNORA70	0
MIR4660	0
RNU7-55P	0
Metazoa_SRP	0
RP11-10A14.3	0.343206
RP11-10A14.4	0.85273
RP11-10A14.9	0.919893
RP11-10A14.6	0
RP11-10A14.5	0.282019
RP11-10A14.8	0
RP11-115J16.1	0
RP11-10A14.7	0
RNU6-1151P	0
RP11-115J16.3	0
RNU6-526P	0
RP11-115J16.2	0
RP11-375N15.1	0
RP11-375N15.2	1.49757
RP11-1081K18.1	0
MIR597	0
LINC00599	0.105778
RP11-1E4.1	0.14773
RP11-212F11.1	0
RP11-981G7.1	0.18363
LINCR-0001	1.24704
RNU6-729P	0
RP11-981G7.3	0.420398
PRSS51	0.297707
RP11-981G7.6	3.82091
PRSS55	0
RP1L1	0.0841651
MIR4286	0
C8orf74	0
RNA5SP252	0
CTD-2135J3.3	0.847644
MIR1322	0
RP11-177H2.2	0
RP11-177H2.1	3.40121
XKR6	1.33727
MIR598	0
AF131215.6	0
AF131215.3	0.25701
AF131215.4	0.133277
AF131215.1	0.104039
AF131215.8	3.28901
LINC00529	0
RPL19P13	0
CTC-493P15.2	0
AF131216.7	0.569108
AF131216.6	0.62645
SLC35G5	0.37977
TDH	3.7653
RN7SL293P	0
FAM167A-AS1	0.765269
RNU6-1084P	0
BLK	0.451814
RP11-148O21.6	0.388658
RP11-148O21.3	0.322643
RP11-148O21.4	0.328573
RP11-148O21.2	0.486498
LINC00208	0
GATA4	0.064207
C8orf49	0
SUB1P1	0.806331
RP11-297N6.4	0.74086
RP11-589N15.1	0
OR7E158P	0.0723045
OR7E161P	0.0794947
DEFB136	0
DEFB135	0
DEFB134	0
RP11-481A20.4	0
RP11-481A20.10	0.0748413
RP11-481A20.8	0
OR7E160P	0
RP11-1236K1.11	0
RP11-1236K1.1	0
RNA5SP253	0
DEFB108P3	0
ZNF705D	0
FAM66D	0.850963
RP11-1236K1.8	0
USP17L7	0.0423696
USP17L2	0.046076
DEFB109P3	1.99882
FAM90A2P	0.0859586
ALG1L11P	0.234714
FAM86B1	2.9515
AC145124.2	1.42999
ENPP7P12	0.56159
ABC12-47043100G14.2	0
DEFB130	0
RNA5SP254	0
DEFB108P4	0
ZNF705CP	0
FAM66A	0.43644
RP11-351I21.7	0
RP11-351I21.6	0.0380036
DEFB109P1	0.241875
RP11-351I21.11	0.166679
FAM90A25P	0.242253
ALG1L12P	0.800867
FAM86B2	0.464561
ENPP7P6	0.106096
RP11-419I17.2	0.796917
RP11-419I17.1	2.15738
RPS3AP34	2.48322
RP11-303G3.6	4.16816
RPS3AP35	0.0714896
RP11-303G3.9	0
RP11-303G3.10	0
OR7E8P	0
OR7E15P	0
OR7E10P	0
MIR5692A2	0
MIR3926-1	0
RP11-252C15.1	0
LINC00681	0
RP11-369K16.1	3.4289
RNU6-842P	0
Y_RNA	0
RP11-10C8.2	0.0152904
MTND4P7	0
RNA5SP255	0
C8orf48	3.21214
RP11-145O15.2	0
RP11-436P7.1	0
RP11-436P7.2	0
RP11-480O10.1	0
RP11-480O10.2	0
RP11-510I21.1	0
SGCZ	0
RP11-3G21.1	0
EIF4EP5	0
RNU7-153P	0
Y_RNA	0
RNU6-397P	0
RP11-776K3.1	0
MIR383	0
CTD-2023J5.1	0
RP11-782K4.1	0
TUSC3	4.94721
RP11-235P11.1	0
PPM1AP1	0
RP11-77B22.1	0
RP11-77B22.2	0
MSR1	1.58144
RP11-447G11.1	0
MRPL49P2	0
RP11-13N12.2	0
RP11-13N12.1	0
RN7SL474P	0
FGF20	0.281072
RP11-468H14.2	0.404524
RP11-468H14.1	0
MTMR7	1.81723
ADAM24P	0
RP11-349F21.3	0
RP11-349F21.5	0.236369
RP11-349F21.2	0
RP11-349F21.1	0
MIR548V	0
RP11-326L2.1	0
RNA5SP256	0
RP11-156K13.1	0.21957
RP11-806O11.1	0.835892
FGL1	0.220639
RP11-156K13.2	0
RP11-156K13.3	0.0596391
CTD-2547L16.1	2.38001
CTD-2547L16.3	0.937713
NAT1	1.64601
MTND4LP26	0
NATP	0
RP11-685B14.1	0.386069
RP11-685B14.3	0.238526
NAT2	0.064289
PSD3	3.81082
RP11-161I2.1	0
RPL35P6	0
RP11-108A14.2	0
RP11-108A14.1	0
SNORA62	0
RP11-420B22.1	0
RP11-420B22.2	0
RP11-1080G15.1	0
RP11-1080G15.2	0
RP11-618M23.1	0
RP11-618M23.2	0
RP11-618M23.4	0
RP11-618M23.3	0
RP11-618M23.5	2.15783
RP11-1105O14.1	0.149845
AC100802.3	0
RPL30P9	0
SLC18A1	0.0166754
RNU6-892P	0
LZTS1-AS1	0
RP11-563N12.2	0
RP11-404E12.1	0
RP11-108E14.1	0
TMEM97P2	0
RP11-369E15.1	0
RP11-369E15.3	0
RP11-369E15.4	0
RP11-369E15.2	0
LINC02153	0
RP11-421P23.2	0
RP11-279N21.1	0
RP11-24P4.1	0
OR6R2P	0.204993
DOK2	4.5458
SFTPC	2.86292
CTD-2530N21.5	0.0331479
MIR320A	0
CTD-2530N21.4	2.72737
PIWIL2	1.07293
CTD-2036J7.1	0.069638
RNU6-336P	0
RP11-382J24.2	1.15711
RP11-582J16.4	1.58455
RP11-582J16.3	0.427881
CTD-3247F14.2	0.0848812
EGR3	4.5209
RP11-459E5.1	0.0393926
RP11-87E22.2	0.163786
RP11-87E22.1	0
RN7SL303P	0
RP11-875O11.1	2.43679
RP11-875O11.2	0.0221159
RP11-875O11.3	0
TNFRSF10C	2.49399
RP11-1149O23.2	1.7308
RPL23AP55	0.24705
RP11-1149O23.3	1.14671
RP11-177H13.2	0.417914
CTC-756D1.2	0.122018
CTC-756D1.1	0.13918
CTC-756D1.3	0.105478
RNU4-71P	0
FAM60DP	0
NKX3-1	1.01537
NKX2-6	0
RP11-175E9.1	0
RP11-213G6.2	0
RP11-175E9.2	0
SNORA67	0
RNU1-148P	0
RP11-203E8.1	0
ADAM28	1.24315
RP11-624C23.1	0
ADAMDEC1	0.18965
ADAM7	0
RP11-561E1.1	0
GS1-72M22.1	0
NEFM	0.169158
NEFL	0.119846
MIR6841	0
CTD-2168K21.1	0
RP11-429O2.1	0
MIR6876	0
RP11-395I14.2	3.51181
CDCA2	0.195685
RP11-219J21.1	0
RP11-219J21.2	0
RP11-299D14.2	0
RNA5SP258	0
RP11-98P2.1	0
SDAD1P1	2.43364
RP11-14I17.2	0
RP11-14I17.1	0.0612917
RP11-14I17.3	0.125682
PNMA2	2.41557
RP11-1G11.2	0
ADRA1A	0.175368
RP11-384C12.1	0
COX6B1P4	0
RP11-613H2.3	0
RP11-613H2.1	0
MIR548H4	0
RP11-613H2.2	0.0593631
RP11-521M14.2	0
RP11-521M14.1	0
STMN4	0.070941
MIR6842	0
CHRNA2	0.0289253
GULOP	0.0560561
RNU6-1086P	0
RP11-16P20.2	0
RP11-16P20.4	2.24614
RP11-16P20.3	1.28119
ESCO2	0.0733373
RNU6-1276P	0
PBK	0.172885
RP11-1149M3.2	0
MIR4287	0
RP11-597M17.3	0.159158
RP11-597M17.2	0
RP11-597M17.1	0
NUGGC	2.7477
RP11-380I10.2	0
RP11-380I10.3	0
RP11-380I10.4	0
RPL5P22	0.149204
PNOC	0.105005
RP11-181B11.1	0.763208
RNU6-178P	0
RP11-181B11.2	0.0679763
FZD3	3.58012
MIR4288	0
RNA5SP259	0
EXTL3-AS1	1.58214
RP11-662B19.2	0.362159
RP11-662B19.1	0
Metazoa_SRP	0
HMBOX1-IT1	0
RNA5SP260	0
CTD-2647L4.1	0
HMGB1P23	0
DUSP4	1.85091
RP4-676L2.1	0
RP11-486M23.1	0
RP11-486M23.2	0
RP11-486M23.3	0
RPL17P33	0
LINC00589	0
LINC02099	0.0142709
RP11-94H18.1	0
RP11-94H18.2	0
RP11-489E7.1	0
LINC02209	0
MIR3148	0
MAP2K1P1	0
RNU6-1218P	0
RP11-489E7.4	0.419273
RPS15AP24	0.6861
MBOAT4	0.215268
RP11-51J9.4	0.875719
RP11-51J9.6	1.55179
HSPA8P11	0.197421
CTD-2345M20.2	0
CTD-3107M8.1	0
CTD-3107M8.2	0.139565
TUBBP1	0.5775
CTD-2373N4.5	0.0998466
SMIM18	0
RNU5A-3P	0
RP11-465K4.4	0
TEX15	0.00829601
RP5-1009N12.1	0.150329
RP11-293D9.2	0
PURG	0.36031
SUMO2P16	0
RP11-363L24.3	0.0473938
KCTD9P6	0
RP11-566H8.3	0
RP11-566H8.2	0
RP11-566H8.1	0
RNA5SP261	0
NRG1	4.0918
NRG1-IT1	0
RNA5SP262	0
RNA5SP263	0
NRG1-IT3	0
RNU6-663P	0
RP11-11N9.4	2.07738
MTND1P6	0
MTND2P32	0
RANP9	0
RP11-451O18.1	0
RNU6-528P	0
FUT10	4.26903
RP11-359B20.1	0
RP11-359B20.5	0
SNORA70	0
RPL10P18	0
RN7SL621P	0
DUSP26	1.28048
RP11-317N12.1	0
BUD31P1	0
RN7SL457P	0
VENTXP5	0
RP1-273G13.1	0
RP1-273G13.2	0.160179
RP1-273G13.3	0
RP11-431M3.1	0
RP1-84O15.2	0
RP11-431M3.2	0
RPL10AP3	0
LINC01288	0
RP11-734J24.1	0.548341
UNC5D	0.232764
RP11-595O22.1	0
LSM12P1	1.35582
RP11-473J6.1	0
RP11-89M20.2	0
RP11-89M20.1	0
MTCYBP19	0
MTND6P19	0
MTND5P41	0
RP11-139F9.1	0
RNU6-533P	0
RP11-593P24.4	0
RP11-962G15.1	0
RPL23P10	0
RNA5SP264	0
KCNU1	0
RP11-962G15.2	0
TPT1P8	0
AC090453.1	0
RP11-419C23.1	0
SMARCE1P4	0
RP11-527N22.1	1.23158
RP11-527N22.2	0.0726769
LINC01605	0.225156
RP11-150O12.2	0
RP11-150O12.6	0.508701
RP11-150O12.5	0
RP11-150O12.3	0.067065
RP11-150O12.4	0
RP11-346L1.2	0
RNU6-607P	0
RP11-863K10.2	0
RP11-863K10.7	0.317299
RP11-863K10.4	3.5253
RN7SL709P	0
GOT1L1	0
ADRB3	0
RPL12P48	0
KB-1836B5.1	0.235036
KB-1836B5.4	0.763235
RNU6-988P	0
RP11-90P5.5	0
STAR	0.271086
RP11-90P5.2	0
RNU6-323P	0.299562
RP11-90P5.1	0
RP11-513D5.5	0.776818
RP11-513D5.2	0.184172
RP11-350N15.5	1.31794
LETM2	0.852627
RP11-350N15.3	0.53896
RP11-350N15.6	0.804926
RPS20P22	0.915225
C8orf86	0
RP11-675F6.3	0
RP11-675F6.4	0
RNF5P1	2.63675
RP11-495O10.1	0
Y_RNA	0.991026
RP11-723D22.2	0
RP11-723D22.3	2.31098
HTRA4	0.344687
SNORD38	0
ADAM32	0.648179
RPL3P10	0.029807
RP11-1113C11.2	0
ADAM5	0
ADAM3A	0
RP11-122L4.2	0
ADAM18	0
ADAM2	0
KB-1582A10.1	0
KB-1582A10.2	0
IDO1	4.17231
RP11-44K6.3	0.303104
RP11-44K6.2	0
RP11-44K6.4	0.106318
IDO2	2.77753
RP11-44K6.5	0
RP11-359E19.1	0
RP11-359E19.2	0
RP11-470M17.2	0
CTA-392C11.1	0
CTA-392C11.2	0
RP11-301G7.1	1.5189
RP11-465K16.1	0.219279
RNU6-356P	0
MIR548AO	0
RPS29P2	0
CTD-3080F16.3	0
RNU6-895P	0
SNORD65	0
RP11-15G16.1	0
KRT18P37	0.0702094
GINS4	0.761124
RP11-360L9.4	0.476272
RP11-360L9.7	0
NKX6-3	0.0208831
ANK1	0.408697
MIR486-1	0
RP11-930P14.1	0.0382572
Y_RNA	0
RP11-930P14.2	0.364702
RN7SL149P	0
SNORD112	0
RP11-589C21.1	0
RP11-589C21.2	0
RP11-589C21.6	0.44137
RP11-589C21.5	0
RP11-231D20.2	0.0236455
RPL5P23	0.707566
DKK4	0
RP11-1007J8.1	0.775185
CHRNB3	0
RP11-412B14.1	0
RP11-412B14.2	0
CHRNA6	0.0508254
RN7SL806P	0.211488
MIR4469	0
Y_RNA	0
RNU1-124P	0
POMK	1.67014
RP11-598P20.3	2.67078
VN1R46P	0
RP11-726G23.2	0
RP11-726G23.11	0
RP11-359P18.2	0
RP11-726G23.3	0
AFG3L2P1	0
RP11-726G23.10	0
RP11-726G23.8	0
POTEA	0
RNU6-104P	0
RP11-726G23.12	0
RP11-726G23.6	0
U3	0
RP11-359P18.1	0
RP11-359P18.7	0
RP11-359P18.8	0
SNX18P27	0
RP11-359P18.5	0
CYP4F44P	0
RP11-359P18.6	0
RP11-643N23.2	0
RP11-643N23.1	0
pRNA	0
HSPA8P13	0
ASNSP1	0
RP11-790L1.3	0
ASNSP4	0
RP11-101E19.8	0
TRIM60P15	0
LINC00293	0
MTND2P38	0
MTND1P7	0
RNU6-656P	0
MTCYBP20	0
MTND6P20	0
RP11-101E19.7	0
RP11-350F16.1	0.0624044
RP11-350F16.2	0
MAPK6PS4	0
RN7SKP32	0
RP11-1134I14.2	0
RNU6-819P	0
RPL10AP2	0.697143
NDUFA5P12	0
RP11-1134I14.4	0.431745
RP11-1134I14.8	0.806128
ATP6V1G1P2	0.133558
RP11-1134I14.6	0
IGLV8OR8-1	0
RP11-697N18.3	0.848029
RP11-697N18.4	0.554109
RP11-697N18.1	0
RP11-697N18.2	0.0867222
RNU6-665P	0
Y_RNA	0
RNU6-519P	0
RP11-769N21.2	0
CTD-2210A23.1	0
RNU6-295P	0
5S_rRNA	0
RPL29P19	0.698825
RP11-513O13.1	0.096146
RP11-567J20.3	0
RP11-567J20.2	0.321646
AC026904.1	0.103923
RP11-567J20.1	0
RP11-770E5.3	0
RP11-770E5.2	0
RP11-770E5.1	0
EFCAB1	0.0687165
RP11-22C8.1	0
C8orf22	0.103476
RP11-10H3.1	0
RN7SKP294	0
RFPL4AP7	0
RP11-738G5.1	0
RP11-738G5.2	0
PSAT1P1	0
RP11-109P6.2	0
RP11-401N18.1	0
SNTG1	0
RP11-759A9.1	0
RP11-759A9.2	0
CYCSP22	0
RP11-139G7.1	0
SNORA7	0
RP11-401H2.1	0
PXDNL	0.431228
BRIX1P1	0
BTF3P1	0
