Name	Liver
SPDYE13P	0
PMS2P10	0.293493
Y_RNA	0
SPDYE14P	0
PMS2P6	0
Y_RNA	0
SPDYE15P	0
PMS2P2	0.107868
Y_RNA	0
STAG3L1	0.301095
Y_RNA	0
AC006014.8	0
TRIM73	0.516777
SPDYE5	0.218724
PMS2P3	2.9724
Y_RNA	0
HIP1	4.41569
CTB-139P11.2	0
CCL26	0.0468584
CCL24	0.1541
AC005102.1	0
RPL7L1P3	0.571411
SNORA14A	0
RP11-229D13.3	0.172793
RNU6-863P	0
GTF2IP7	1.27636
AC005077.7	2.09675
AC005077.8	0.656751
AC005077.5	0
SRRM3	0.0836898
AC005522.6	0
SSC4D	1.57478
ZP3	0.345697
DTX2	4.32564
FDPSP2	0
AC007078.4	0
UPK3B	0.361055
AC004980.8	0
Y_RNA	0
AC004980.9	0
SPDYE16	0.0314464
AC004980.7	0.861531
POMZP3	3.01579
AC004980.10	0.173474
AC007003.1	0
FDPSP7	0
AC005522.7	0
DTX2P1	2.2853
UPK3BP1	1.5459
PMS2P11	0.531708
Y_RNA	0
SPDYE17	0
PMS2P9	2.78336
Y_RNA	0
SPDYE18	0.482873
AC007000.10	0.130513
FAM185BP	0.507035
RP11-467H10.1	0.937411
CCDC146	2.73041
FGL2	2.58526
AC073635.5	0.109003
RP5-899E9.1	0.090856
GCNT1P5	0
APTR	4.45666
RSBN1L	4.42541
PHTF2	1.61641
Y_RNA	0
RP5-1185I7.1	0
MAGI2	0.155989
RP4-587D13.1	0
RP4-587D13.2	0
RPL13AP17	0
MAGI2-AS1	0
MAGI2-AS2	0
RNU6-337P	0
AC006355.3	0
RP5-1093G23.1	0
RNU6-530P	0
AC004945.1	0
MAGI2-AS3	3.20179
NUP35P2	0
RNA5SP234	0
RNU6-849P	0
RPL10P11	0
RN7SL869P	0
AC003988.1	0.115217
AC004862.6	1.89554
RN7SL35P	0
CD36	3.41992
SNRPBP1	0
GNAT3	0
AC073850.6	0.298547
SEMA3C	0.196405
RP5-1136A10.1	0
AC005008.2	0
AC005008.3	0
AC004866.1	0
AC004866.3	0
EIF4EP4	0
AC010091.1	0.00544157
DDX43P3	0.0462693
CACNA2D1	0.374017
AC006145.4	0
MTHFD2P5	0
AC004006.2	0
PCLO	0.0425799
RNA5SP235	0
AC079799.2	0
SEMA3E	0.0481292
AC079987.2	0
RAD23BP2	0
SEMA3A	0.0574629
RPL7P30	0
AC003984.1	0
AC093716.1	0
HMGN2P11	0
AC074183.3	0
HNRNPA1P8	0
SEMA3D	0.130915
HSPA8P16	0
DYNLL1P7	0
LINC00972	0
AC092013.1	0
SOCS5P1	0
GRM3	0.0139269
AC005009.1	0
AC005009.2	0
KIAA1324L	0.283653
CTA-254O6.1	0
AC005076.5	0.585038
uc_338	0
TMEM243	2.22415
Y_RNA	0
HNRNPA1P9	0.148024
RUNDC3B	2.97578
SLC25A40	2.76681
DBF4	1.42227
ADAM22	0.0815346
CTB-167B5.1	0
AC003991.3	0.023101
EIF4A1P13	0
SNORA67	0
CTA-326K9.1	0
AC002069.6	0
KPNA2P2	0
PQLC1P1	0
EEF1A1P28	0
AC002127.4	0
AC002127.2	0
ZNF804B	0
C7orf62	0
AC002383.2	0
RNU6-274P	0
STEAP2-AS1	0.0958773
RP5-1121E10.2	0
DPY19L2P4	0
STEAP2	1.41077
CFAP69	1.95739
Y_RNA	0
AC002064.4	0.0929952
AC002064.5	0.0408342
CTB-16J4.1	0.0481095
GTPBP10	2.54314
AC002064.7	0.0830881
AC006153.3	0
CDK14	4.36175
AC002456.2	1.02415
TVP23CP1	0
PTP4A1P3	0
FZD1	1.08126
RP11-115N4.1	0
NIPA2P1	0
RP11-142A5.1	0
CTB-111F10.1	0
MTERF1	2.33656
CYP51A1	3.43413
CYP51A1-AS1	0.0316194
LRRD1	0.00771169
Y_RNA	0.198633
MIR1285-1	0
AC000120.7	0.310795
ANKIB1	4.51438
TMBIM7P	0
CTB-10G5.1	0
AC007566.10	2.73973
ERVW-1	0.0254288
RBM48	3.88069
RP5-1099C19.2	0
FAM133B	4.00191
CDK6	2.76247
RNU6-10P	0
AC002454.1	0
RN7SL7P	0
SAMD9	1.06449
SAMD9L	1.32168
HEPACAM2	0.013999
VPS50	2.59509
CALCR	0
MIR653	0
MIR489	0
GNGT1	0
AC002075.4	0.149125
MIR4652	0
AC002075.3	0
NDUFAF4P2	0
TFPI2	1.09763
AC002076.10	0
GS1-345D13.1	0
RP11-455I9.1	0.345408
AC006378.2	0.255563
AC003092.1	0
AC003092.2	0
RNU6-1328P	0
CASD1	4.12737
SGCE	3.81514
PEG10	0.379355
RPS3AP25	0.0384167
RNU6-956P	0
ATP5F1P2	0
GRPEL2P3	0
RN7SKP129	0
ARF1P1	0
PPP1R9A	0.231187
HINT1P2	0
AC002429.4	0
AC002429.5	0
RNU4-16P	0
AC004022.7	0
AC004022.8	0.133748
GS1-293C5.1	1.04018
AC004012.1	1.19963
ASB4	0.21321
GS1-306C12.1	0.0103214
AC002451.3	0.098368
DYNC1I1	0.120767
GS1-25M2.1	0
MIR591	0
AC096775.2	0
RP11-440E5.1	0
RNU6-532P	0
RNU6-364P	0
RNU7-188P	0
MARK2P10	0
RN7SL252P	0
DLX6-AS1	0
DLX6	0
DLX5	0
HMGB3P21	0
AC073900.4	0
AP1S2P1	0
RN7SKP104	0
TAC1	0.0432516
ASNS	3.49346
AC079781.5	0
SNRPCP9	0
RPS3AP29	0.0390532
AC007875.2	0
AC079781.7	0
AC079781.8	0
OR7E7P	0.247767
MIR5692A1	0
MIR5692C2	0
OCM2	0
RN7SL478P	0
LMTK2	4.64596
BHLHA15	1.62973
RP11-307C18.1	0.360654
RPS3AP26	1.43265
AC091654.7	0
AC074121.4	0
NPTX2	0.603712
RNU6-393P	0
TMEM130	0.0472651
TRRAP	4.60661
MIR3609	0
AC004893.10	0.0493364
AC004893.11	1.03437
KPNA7	0.179686
MYH16	0.00959145
RP13-968A2.1	0.0425629
PTCD1	3.79705
AC073063.10	0.268417
ZNF789	2.71521
ZKSCAN5	2.41791
FAM200A	2.00159
GS1-259H13.2	0.416611
ZSCAN25	2.56865
GS1-259H13.7	0.103247
CYP3A7-CYP3A51P	0.698134
CYP3A51P	0.569095
RP11-757A13.1	0.529655
CYP3A137P	0
CYP3A43	4.28768
CTD-3244O18.5	0
CYP3A52P	0
OR2AE1	0
GJC3	1.78344
RP4-604G5.1	0
Y_RNA	0
SNORA40	0
RP4-604G5.3	0.152064
ZSCAN21	4.71635
MIR25	0.279384
MIR93	0
MIR106B	0
AP4M1	2.48884
RP11-506M12.1	0.732902
CNPY4	2.61852
MBLAC1	1.42486
AC073842.19	1.62005
RPL7P60	0.191949
MIR4658	0
GAL3ST4	0.470202
GPC2	0.120681
STAG3	1.00194
GATS	0.959439
PVRIG	0.336979
SPDYE3	0.517679
Y_RNA	0
PILRA	3.03817
ZCWPW1	3.95131
RP11-758P17.2	0
RP11-758P17.3	0.477893
C7orf61	0.289056
NYAP1	0.298382
RP11-44M6.1	0
RN7SL416P	0
IRS3P	1.51017
FBXO24	0.500485
PCOLCE-AS1	0.172585
ACTL6B	0.0342616
ZAN	0.0568494
RN7SL750P	0
SLC12A9-AS1	0.121164
MIR6875	0
UFSP1	1.81772
ACHE	1.14183
RN7SL549P	0
RPS29P15	0
RP11-395B7.2	0.59362
MUC12	0.0100206
RP11-395B7.4	0.0902344
MUC17	0.0028218
MIR4653	0
VGF	0.0253889
NAT16	0.0336903
DGAT2L7P	0.0516594
RPSAP46	0.0668758
RNU6-1104P	0
AZGP1P2	2.09246
LNCPRESS1	0
RP11-132A1.4	1.72865
IFT22	2.63858
COL26A1	3.03779
RP5-1106H14.1	0
LINC01007	0
MYL10	0
CUX1	4.43249
CTA-339C12.1	0
CTB-181H17.1	0
CTA-305I2.1	0
AC005086.3	0
AC005086.2	0
AC005086.1	0
SNORA48	0
CTA-313A17.5	0
SH2B2	1.12091
MIR4285	0
CTA-313A17.2	0
Y_RNA	0
CTA-313A17.3	0
SPDYE6	0.291179
RP11-163E9.1	0.238507
RP11-163E9.2	0
MIR548O	0
RP11-514P8.2	0
ORAI2	0.582531
MIR4467	0
RASA4B	0.107409
POLR2J3	0.893582
SPDYE2	0.0427321
RASA4	0.111298
RP11-514P8.10	0.0155406
SPDYE2B	0.00927908
POLR2J2	0.249755
RASA4DP	0.0865476
FAM185A	3.35381
RP11-577H5.1	0.940806
FBXL13	0.0599438
RNU6-1136P	0
RN7SKP198	0
LRRC17	1.10276
NFE4	0.0542191
RP11-645N11.3	0
CRYZP1	0.19796
NAPEPLD	4.59707
RP11-401L13.4	0.400434
RPL23AP95	0
RP11-401L13.7	0
DPY19L2P2	0.0545599
S100A11P1	0
RPS29P16	0.461927
SLC26A5	0.166676
Y_RNA	0
Y_RNA	0
CTB-107G13.1	0.0332101
RELN	3.56565
RN7SKP86	0
LHFPL3	0
EIF4BP6	0.867032
LHFPL3-AS1	0
RP11-203P23.2	0
LHFPL3-AS2	0.0635506
RN7SL8P	0
RP11-325F22.2	0.150913
LINC01004	1.92069
CTB-152G17.6	0.344552
SRPK2	4.73836
CTB-152G17.5	0
CTB-152G17.4	0
RP4-778K6.1	0
RWDD4P1	0.0423182
RP4-778K6.3	0.0586739
RNU6-1322P	0
PUS7	4.04842
RP11-251G23.2	0.0795313
EFCAB10	0.212901
RP11-251G23.5	0.643151
YBX1P2	0.0914407
ATXN7L1	2.03026
CTA-351J1.1	0
CDHR3	1.07328
RP4-568B10.1	0.537429
DCAF13P1	0.0399308
RNU6-392P	0
RP11-22N19.2	0
LARP1BP2	0
CTB-111H14.1	0.0281048
CTB-30L5.1	0.123614
RP5-884M6.1	0
CTB-133P21.1	0
PIK3CG	0.143094
PRKAR2B	1.17895
CTA-360L10.1	0
CTA-363E19.2	0.632915
COG5	2.66023
CTB-20D2.1	0
GPR22	0.015094
DUS4L	1.91244
RP4-593H12.1	0.12228
BCAP29	4.768
snoU109	0.213985
WBP1LP2	0.391823
BANF1P5	0
SLC26A4-AS1	0.0100664
SLC26A4	0.0534465
AC002467.7	1.71205
CBLL1	4.15437
SLC26A3	0.14656
PIGCP2	0
CTB-13F3.1	1.11818
U3	0
LAMB4	0.00873871
NRCAM	0.0796338
RPL7P32	0.0974034
AC005487.2	0.08058
CTA-369K23.1	0
C7orf66	0
CTB-22K14.1	0
AC004014.3	0
BUB3P1	0
AC002386.1	0
AC073071.1	0
AC073387.2	0
RP11-10E6.1	0
EIF3IP1	0
RPL3P8	0
RP11-745H7.1	0
AC003088.1	0
IMMP2L	3.01261
AC073326.3	0.0892824
LRRN3	0.377452
AC003989.3	0
AC003989.4	0
DOCK4	4.2917
DOCK4-AS1	0.0306097
RNA5SP237	0
AC003080.4	0
ZNF277	4.33214
AC004112.4	0
MTND5P8	0
MTND6P24	0
MTCYBP24	0
AC079741.2	0
LSMEM1	4.15693
NPM1P14	0
AC002463.3	0
MIPEPP1	0
TMEM168	2.86484
BMT2	1.03354
HRAT17	0
RP11-736E3.3	0
GPR85	0.0363937
RP11-736E3.1	0
RP11-703P11.1	0
RP11-786A20.1	0
PPP1R3A	0
FOXP2	0.597562
RP11-95P9.1	0
AC073626.2	0
CTA-250D13.1	0.0977338
RNA5SP238	0
MIR3666	0
MDFIC	4.72325
LINC01392	0
LINC01393	0.12505
RAC1P6	0
Y_RNA	0
RP11-222O23.1	0
SNORA25	0
RP11-458K10.1	0
RP11-458K10.2	0
RP11-458K10.3	0
Y_RNA	0
TFEC	0.256034
RP11-667F14.1	0.0286601
TES	3.90993
AC073130.3	0.0795719
AC073130.1	0
Metazoa_SRP	0
AC002066.1	0.0874129
CAV1	4.90887
AC006159.5	0
AC006159.4	0
LINC01510	0
AC002543.2	0
Y_RNA	0
RNA5SP239	0
ST7-AS1	0.438548
ST7-OT4	0
AC106873.4	0
TPM3P1	0
ST7-AS2	0
AC002542.2	0
AC006326.3	0
MTND4P6	0
MTCYBP6	0
WNT2	0.157232
AC002465.2	0
ASZ1	0
AC003045.1	0
CFTR	0.561802
AC000111.4	0
AC000111.3	0
AC000111.5	0
AC000111.6	0
CTTNBP2	0.434972
AC007568.1	0
AC003084.2	0
LSM8	3.84196
ANKRD7	0.0211446
GTF3AP6	0
RP11-533K11.1	0
RP11-500M10.1	0
LVCAT5	0
RNU1-29P	0
RP4-742N3.1	0
RP5-1006K12.1	0
KCND2	0.0352966
RNU6-581P	0
RP4-797C5.2	0
ING3	2.57725
RNA5SP240	0
RNA5SP241	0
RNU6-517P	0
WNT16	0.110135
CYCSP19	0
RP11-3L10.2	0
RP11-3L10.3	0
RP4-745K6.1	0
RN7SKP277	0
PNPT1P2	0
PTPRZ1	0.0539918
RNU7-154P	0
RP5-1049N15.2	0
RP11-560I19.1	0
RP11-560I19.2	0
FEZF1	0
FEZF1-AS1	0.0221586
CADPS2	3.97307
RP5-1101C3.1	0.0262978
RP11-395G17.1	0
RPS26P31	0.0750794
RNF133	0.108405
RNF148	0.169138
RP5-1166A24.1	0
TAS2R16	0
RP11-61D3.1	0
SLC13A1	0
LYPLA1P1	0
IQUB	0.0355659
RP11-332K15.1	0
RNU6-296P	0
ASB15	0.0117684
RP11-390E23.3	0
LMOD2	0.0811305
RP11-390E23.6	2.48397
RNU6-11P	0
HYALP1	0
HYAL4	0
SPAM1	0
RP4-630C24.1	0
RP4-630C24.3	0
TMEM229A	0
RP5-921G16.1	0
RP11-264K23.1	0
RP5-921G16.2	0
SSU72P8	0
RP5-1106E3.1	0
RNU6-102P	0
RP5-907C10.3	0.719372
C7orf77	0
POT1	3.47567
POT1-AS1	0.0519442
EEF1GP1	0.0210677
RP11-3B12.5	0
RP11-3B12.4	0
RP11-3B12.2	0
RP11-3B12.3	0
RP11-420H19.3	0
RP11-420H19.1	0
RP11-420H19.2	0
RP11-807H17.1	0
AC005276.1	0
AC000370.2	0
GRM8	0.375199
AC000374.1	0
AC000367.1	0
AC000362.1	0
MIR592	0
AC000099.1	0
PRELID3BP10	0
ZNF800	3.87841
AC000123.3	2.77514
AC000123.4	1.85896
AC000123.2	0.596989
AC000124.1	0
FSCN3	0.059493
PAX4	0
AC073934.6	0
RP11-20L24.1	0
SND1-IT1	0.0316083
LRRC4	0.387417
MIR593	0
MIR129-1	0
LEP	0.0249806
RP11-62J1.4	0
RBM28	2.5759
RNU7-27P	0
PRRT4	0.144896
IMPDH1	3.48886
RP11-155G14.1	0.0324678
RNU7-54P	0
HILPDA	4.5665
RP11-155G14.5	1.8008
METTL2B	3.80284
Metazoa_SRP	0.114904
RP11-212P7.2	0.659717
RP11-274B21.1	3.25428
RP11-212P7.1	0.234745
RP11-274B21.13	3.08899
RNU6-177P	0
CICP14	3.57061
RP11-274B21.10	1.53284
RP11-274B21.5	0
FAM71F2	1.03417
RP11-274B21.9	0.552686
IMP3P2	0
RNA5SP242	0
RNA5SP243	0
FAM71F1	0.0283515
RN7SL81P	0.220758
OPN1SW	0.361756
CCDC136	0.120547
FLNC	0.47945
RP11-309L24.2	0
RP11-309L24.4	0.132084
KCP	0.0479159
RP11-309L24.6	0
IRF5	3.34692
RP11-309L24.10	0.0785842
RN7SL306P	0
ODCP	0.155441
TPI1P2	0.278615
RP11-128A6.3	0
RP11-286H14.2	0
RP11-286H14.1	0
CYCSP20	0
RP11-286H14.4	0.119205
RNY1P11	0
RP11-286H14.8	1.32234
AHCYL2	3.63948
RP11-305M3.2	0.378505
STRIP2	0.187064
SNRPGP3	0
RNU1-72P	0
SMKR1	0.0722064
RP11-448A19.1	0.584336
NRF1	3.50033
MIR182	0
MIR96	0
MIR183	0
RP11-738B7.1	0
RP11-306G20.1	0.0383209
Y_RNA	0
RNA5SP245	0
RP11-775D22.2	0
TMEM209	3.08912
RP11-775D22.3	0
SSMEM1	0
RP11-190G13.4	0
CPA2	0.767489
CPA4	0.0436525
CPA5	0
CPA1	3.80412
CEP41	0.458575
RP11-2E11.5	0.0201169
MESTIT1	0.03405
RP11-2E11.6	0.0285894
COPG2	2.88944
RP11-2E11.9	0.977322
RNA5SP246	0
AC009274.6	0
TSGA13	0
KLF14	0
RP11-36B6.1	0
AC016831.5	0
AC016831.3	0
AC016831.6	0
LINC00513	0.229159
MIR29A	0
AC058791.1	0.361493
RP11-138A9.1	0.067889
RP11-138A9.2	0.142676
LINC-PINT	3.1741
RNU6-1010P	0
MKLN1	4.23324
AC009362.2	0
MKLN1-AS	0.359829
RP11-180C16.1	0.49661
PODXL	2.2123
AC008264.4	0
EEF1B2P6	0.27669
AC093106.4	0
AC093106.6	0
NDUFB9P2	0
AC009518.2	0
AC009518.3	0
AC009518.4	0
AC105443.2	0
PLXNA4	0.11
AC018643.4	0
AC011625.1	0
FLJ40288	0
SNORD46	0
AC009365.4	0
AC009518.8	0
RP11-371A22.1	3.9773
RNU6-92P	0
AC083873.4	0.107959
EXOC4	4.09017
MIR6133	0
AC083875.2	0
COX5BP3	0
AC007790.4	0
LRGUK	0.299648
AC008154.4	0
AC008154.5	0
RP11-38M8.1	0.0703755
AKR1B1	4.79219
AKR1B10	2.66346
AKR1B15	0.0216752
BPGM	4.311
AC009276.4	0
TUBB3P2	0
AGBL3	0.292814
C7orf49	3.53997
AC083862.6	0.019132
AC009542.2	0.0424657
MIR6509	0
STRA8	0
RP11-260N14.1	0
CNOT4	2.97554
SDHDP2	0.0546735
NUP205	4.21045
RP11-751K21.1	0
AC093107.7	0
RNU6-1154P	0
SLC13A4	0.228191
RP11-644N4.1	0.221808
FAM180A	4.42819
AC015987.1	0.0702289
RNU6-223P	0
AC024084.1	0
AC009784.3	0
Y_RNA	0
AC009784.4	0
AC009541.1	0
AC009264.1	0
PSMC1P3	0
CHRM2	0.165656
KRT8P51	0
AC009517.2	0
PTN	1.96417
SNORD81	0
AC078842.4	0
AC078842.3	0
DGKI	0.0127594
RP11-84E17.1	0
AC009245.3	0.311126
AC022173.2	0
AC009263.2	0
AC024082.3	0
AC024082.4	0
RN7SKP223	0
RCC2P3	0
AC083867.4	0
Y_RNA	0
SNORA51	0
AC008155.2	0
AC008155.1	0
IMPDH1P3	0
AC013429.5	0
SVOPL	0
SNORA40	0
AC013429.4	0
AC020983.5	0
UQCRFS1P2	0
ATP6V0A4	0
TMEM213	0
KIAA1549	0.277364
RNU6-1272P	0
ZC3HAV1L	0.327511
ZC3HAV1	4.81284
RP11-383F6.1	0.155851
TTC26	0.420151
RP11-365F18.3	0
RP11-365F18.6	0
RP11-365F18.1	0
MZT1P2	0
UBN2	2.78234
RNU6-206P	0
RP11-634H22.1	0.836008
RNU6-911P	0
KLRG2	0.0122329
RP4-701O16.5	0
CLEC2L	0
ERHP1	0
TBXAS1	1.19544
KDM7A	4.42777
Y_RNA	0
JHDM1D-AS1	2.60361
RNU6-797P	0
RNU1-58P	0
RP5-1136G2.1	0
PPP1R2P6	0
SLC37A3	4.10448
RNA5SP247	0
RNA5SP248	0
RAB19	0.0219587
RP11-723C11.2	0
DENND2A	1.4128
Y_RNA	0
RN7SL771P	0
NDUFB2-AS1	0.460816
BRAF	3.53033
RNU6-85P	0
RP4-813F11.3	0
CCT4P1	0
RNU4-74P	0
TMEM178B	0.0271058
RP5-1173P7.1	0
NDUFB10P2	0
RP5-842K16.1	0
RP5-842K16.2	0
RP11-744I24.3	0
RP11-744I24.2	0
RP5-894A10.6	1.97455
WEE2-AS1	0.584577
WEE2	0.0271607
RNU1-82P	0
TAS2R3	0
TAS2R4	0.330379
TAS2R6P	0.312327
TAS2R5	0.687235
MTCO1P55	0
MTND2P5	0
MTND1P3	0
MYL6P4	0
PRSS37	0.0143702
OR9A3P	0
OR9A1P	0
MGAM	0.243044
OR9N1P	0
OR9A4	0
CLEC5A	0.116348
TAS2R38	0
MGAM2	0.0468883
MOXD2P	0
PRSS58	0
TRY2P	0
U66059.58	0
PRSS3P3	0
TRBV1	0
TRBV2	0
TRBV3-1	0
TRBV4-1	0
TRBV5-1	0.0552299
TRBV6-1	0
TRBV7-1	0
TRBV4-2	0.0532264
TRBV6-2	0.0279763
TRBV7-2	0.142882
TRBV8-1	0
TRBV5-2	0
TRBV6-4	0
TRBV7-3	0
TRBV8-2	0
TRBV5-3	0
TRBV9	0.0729965
TRBV10-1	0
TRBV11-1	0
TRBV12-1	0
TRBV10-2	0
TRBV11-2	0
TRBV12-2	0
TRBV6-5	0.0722316
TRBV7-4	0
TRBV5-4	0
TRBV6-6	0
TRBV7-5	0
TRBV5-5	0
TRBV6-7	0
TRBV7-6	0
TRBV5-6	0
TRBV6-8	0
TRBV7-7	0
TRBV5-7	0
TRBV7-9	0.168772
TRBV13	0
TRBV10-3	0
TRBV11-3	0
TRBV12-3	0
TRBV12-4	0
TRBV12-5	0
TRBV14	0
TRBV15	0
TRBV16	0
TRBV17	0
TRBV18	0
TRBV19	0.110425
TRBV20-1	0.2089
TRBV21-1	0
TRBV22-1	0
TRBV23-1	0.090563
TRBV24-1	0
MTRNR2L6	0.101044
TRBV25-1	0
TRBVA	0
TRBV26	0
TRBVB	0
TRBV27	0.135399
TRBV28	0.0832142
PGBD4P1	0
TRBV29-1	0.146749
PRSS3P1	0
WBP1LP1	0
TRBD1	0
TRBJ1-1	0
TRBJ1-2	0
TRBJ1-3	0
TRBJ1-4	0
TRBJ1-5	0
TRBJ1-6	0
TRBC1	4.5376
TRBJ2-1	0
TRBJ2-2	0
TRBJ2-2P	0
TRBJ2-3	0
TRBJ2-4	0
TRBJ2-5	0
TRBJ2-6	0
TRBJ2-7	0
TRBV30	0
EPHB6	1.9873
TRPV6	1.09044
RP11-114L10.2	0
TRPV5	0
C7orf34	0
KEL	0.144442
OR9A2	0
OR9P1P	0
OR6V1	0
OR6W1P	0
PIP	0.195397
TAS2R39	0
RP11-556I13.2	0.0210835
TAS2R40	0
RP11-556I13.1	0
AC073342.12	0.0314776
TMEM139	4.61906
CASP2	4.56265
RN7SL535P	0.0284847
RN7SL481P	0.188856
HINT1P1	0
CLCN1	0.0368062
FAM131B	0.0738774
RP11-563K23.1	0
AC093673.5	3.26262
MIR6892	0
EPHA1-AS1	0.0145838
TAS2R62P	0
TAS2R60	0
TAS2R41	0
OR2R1P	0
OR10AC1	0
AC073264.10	0
PAICSP5	0
CTAGE15	0.0678419
RNU6-162P	0
AC073264.6	0
TCAF1P1	0.162537
TCAF2	0.945844
RP11-298A10.2	0
RP11-298A10.1	0
RNU6-267P	0
CTAGE6	0.0120186
RP11-61L23.2	0.0435595
PAICSP6	0
RP11-307I2.1	0
TCAF2P1	0
TCAF1	4.54708
OR2F2	0
RP4-669B10.3	0
OR2F1	0
RP4-669B10.6	0
OR2Q1P	0
SLC16A1P1	0
OR6B1	0
OR2A5	0
OR2A25	0
OR2A41P	0
OR2A12	0
OR2A2	0
OR2A15P	0
OR2A14	0
OR2A13P	0.0462788
OR2A3P	0
OR2AO1P	0
CTAGE4	0.223452
ARHGEF35	1.24644
RP4-545C24.1	0.0464794
OR2A42	0
OR2A20P	0.0596645
OR2A1-AS1	0.495126
OR2A7	0.619179
CTAGE8	0.121653
ARHGEF34P	0.514215
OR2A9P	0.0833077
OR2A1	0
ARHGEF5	2.94382
NOBOX	0
RP4-545C24.5	0
RNU6ATAC40P	0
TPK1	1.18181
EEF1A1P10	0.0486021
RN7SKP174	0
EI24P4	0
AC073310.4	0
RPL7P59	0
AC004911.2	0
AC073055.2	0
AC006007.1	0
RP11-13M3.1	0
CNTNAP2	0.4735
uc_338	0
Y_RNA	0
AC006004.1	0
DUTP3	0
RANP2	0
MIR548F4	0
AC005518.2	0
RP4-777G9.1	0
RNU6-1184P	0
RNA5SP249	0
RN7SL456P	0
U3	0
RN7SL72P	0
RP11-163I18.2	0
RP5-958B11.2	0
RP5-958B11.1	0
AC005229.5	0
C7orf33	0
AC005229.7	0
RP5-1136G13.1	0
RP5-1136G13.2	0.992784
EZH2	2.12342
RNU7-20P	0
Metazoa_SRP	0
RN7SL569P	0
RNY4	0
RNY3	0
RNY1	0
GHET1	0.101511
RNU6-650P	0
COX6B1P1	0
ZNF786	2.06283
ZNF425	0.385873
RN7SL521P	0.264571
ZNF398	2.26711
RP4-800G7.1	0.107832
ZNF783	2.64015
RP4-800G7.3	0.150691
RP4-800G7.2	1.75563
AC004941.5	0
NPM1P12	0
AC004941.3	0
RP11-143I21.1	0.0251793
ZNF746	3.19587
KRBA1	1.20416
SSPO	0.529416
RP4-751H13.5	1.2837
RP4-751H13.7	0.0887645
ATP6V0E2-AS1	0.479223
RP11-445N20.3	0
RP11-445N20.2	0.459846
RP11-728K20.3	0.0737992
RP11-728K20.1	0.534396
RP11-728K20.2	0.04321
RP11-545G3.1	0.0119136
RP11-545G3.2	0
ACTR3C	2.54734
RP4-584D14.7	1.03069
RP4-584D14.5	0.281723
ZNF775	1.02192
RP4-584D14.6	0.0609276
RP11-511P7.6	2.25647
LINC00996	0.126586
GIMAP8	2.28693
RP11-511P7.4	0
STRADBP1	0
GIMAP7	4.66913
ALDH7A1P3	0
RP11-632K21.7	0
RP11-632K21.3	0
GIMAP6	1.80449
RP11-632K21.6	0
GIMAP2	3.65565
GIMAP1	1.01154
GIMAP3P	0
BET1P1	0.140561
AOC1	1.14944
KCNH2	0.131087
NOS3	1.8293
ATG9B	0.158059
RP11-148K1.10	0.0905561
ASIC3	2.30841
RP11-148K1.12	4.39326
GBX1	0
ASB10	0
IQCA1L	0
SMARCD3	2.48943
RP4-548D19.3	0
RP5-1070G24.2	0
WDR86	0.710394
WDR86-AS1	0.184404
RP4-555L14.4	0
CRYGN	0.0106601
MIR3907	0
RN7SL76P	0
ETF1P2	0.0432395
RP13-452N2.1	0.233494
RNU6-604P	0
Y_RNA	0
RP11-796I2.1	0
GALNTL5	0
Metazoa_SRP	0
GALNT11	4.96335
RP5-981O7.2	0.527175
YBX1P4	0.0456771
KMT2C	4.23621
RP11-208G20.3	0
RP11-208G20.2	0
SEPT7P6	0
Y_RNA	0
FABP5P3	0
CCT8L1P	0
LINC01003	2.03383
AC104843.4	0
RNA5SP250	0
AC104843.3	0
SNORA26	0
XRCC2	0.122718
ATP5F1P3	0
RN7SL845P	0
AC079809.2	0
LINC01287	0
PAXBP1P1	0
DPP6	0.0193789
AC005588.2	0
RP5-1048B16.1	0
AC006019.3	0
AC006019.4	0
RP11-476H24.1	0
PAXIP1-AS2	1.77775
PAXIP1	2.53402
RP11-5C23.2	2.08601
HTR5A-AS1	0
HTR5A	0
RP11-5C23.4	0
RP11-279O22.1	0
AC092628.3	0
RN7SKP280	0
AC099552.4	0
AC099552.3	0
RP11-1430O6.1	0.172464
AC099552.2	0
AC144652.1	2.87137
BLACE	0
AC008060.7	0
RP5-912I13.1	0
AC008060.8	0
EN2	0.0169509
CNPY1	0
AC008060.5	0
AC021218.2	0.779526
Y_RNA	0
RP11-362B23.1	0
AC073133.2	0.0722346
AC073133.1	0.0252712
LINC01006	2.44634
LINC00244	0.555121
AC005534.6	0.158792
RNF32	0.471039
AC005534.8	0.238225
LMBR1	3.09629
RNU4-31P	0
RP5-1121A15.3	0
NOM1	4.02881
MNX1	0.00485335
MNX1-AS2	0
MNX1-AS1	0
RP4-639J15.1	0
RP4-639J15.2	0
RP4-639J15.3	0
RPS27AP12	0.291004
RP4-814D15.1	0.0342929
RP5-1142J19.2	0.165186
RP5-1142J19.1	0
AC006372.4	0
AC006372.5	0
AC006372.6	0
RP11-331D5.2	0
PTPRN2	0.749146
MIR153-2	0
AC005481.5	0
AC006003.3	0
AC011899.9	0.343228
RP11-452C13.1	0.10277
AC011899.10	0
MIR595	0
AC078942.1	0
LINC01022	0
MIR5707	0
THAP5P1	0
NCAPG2	0.88038
AC019084.7	0
WDR60	3.95967
LINC00689	0.00795488
VIPR2	0.120938
PIP5K1P2	0
AC144568.4	0.251205
